"day","administrative_level_3","confirmed","confirmed_100k","confirmed_14","confirmed_14_100k","confirmed_male","confirmed_female","active","active_100k","recovered","deaths","population","downloaded","updated"
2020-05-25,"Marijampolės",77,14.3,NA,NA,31,46,4,0.7,69,3,53772,2020-05-26 11:01:39,"2020-05-25 09:03:28"
2020-05-25,"Kauno m.",100,3.5,NA,NA,50,50,15,0.5,82,3,289380,2020-05-26 11:01:39,"2020-05-25 09:03:28"
2020-05-25,"Alytaus m.",28,5.6,NA,NA,17,11,0,0,27,1,49888,2020-05-26 11:01:39,"2020-05-25 09:03:29"
2020-05-25,"Druskininkų",1,0.5,NA,NA,0,1,0,0,1,0,19109,2020-05-26 11:01:39,"2020-05-25 09:03:30"
2020-05-25,"Joniškio r.",15,7.2,NA,NA,8,7,0,0,14,1,20726,2020-05-26 11:01:39,"2020-05-25 09:03:30"
2020-05-25,"Kazlų Rūdos",2,1.8,NA,NA,0,2,1,0.9,1,0,11337,2020-05-26 11:01:39,"2020-05-25 09:03:31"
2020-05-25,"Biržų r.",10,4.4,NA,NA,5,5,0,0,10,0,22718,2020-05-26 11:01:39,"2020-05-25 09:03:31"
2020-05-25,"Šiaulių r.",11,2.7,NA,NA,6,5,1,0.2,9,1,41442,2020-05-26 11:01:39,"2020-05-25 09:03:32"
2020-05-25,"Klaipėdos r.",55,9.1,NA,NA,24,31,9,1.5,43,3,60139,2020-05-26 11:01:39,"2020-05-25 09:03:32"
2020-05-25,"Anykščių r.",6,2.6,NA,NA,2,4,0,0,6,0,23034,2020-05-26 11:01:39,"2020-05-25 09:03:33"
2020-05-25,"Akmenės r.",5,2.7,NA,NA,3,2,0,0,5,0,18764,2020-05-26 11:01:39,"2020-05-25 09:03:33"
2020-05-25,"Molėtų r.",3,1.7,NA,NA,1,2,2,1.2,1,0,17153,2020-05-26 11:01:39,"2020-05-25 09:03:34"
2020-05-25,"Radviliškio r.",3,0.9,NA,NA,2,1,0,0,3,0,34995,2020-05-26 11:01:39,"2020-05-25 09:03:35"
2020-05-25,"Rokiškio r.",3,1.1,NA,NA,0,3,0,0,3,0,28070,2020-05-26 11:01:39,"2020-05-25 09:03:35"
2020-05-25,"Šakių r.",3,1.1,NA,NA,1,2,0,0,2,1,26698,2020-05-26 11:01:39,"2020-05-25 09:03:36"
2020-05-25,"Panevėžio r.",8,2.3,NA,NA,5,3,1,0.3,6,1,35324,2020-05-26 11:01:39,"2020-05-25 09:03:37"
2020-05-25,"Trakų r.",5,1.5,NA,NA,5,0,0,0,5,0,32546,2020-05-26 11:01:39,"2020-05-25 09:03:37"
2020-05-25,"Kupiškio r.",1,0.6,NA,NA,1,0,0,0,1,0,16356,2020-05-26 11:01:39,"2020-05-05 10:19:52"
2020-05-25,"Skuodo r.",2,1.2,NA,NA,0,2,0,0,2,0,16078,2020-05-26 11:01:39,"2020-05-25 09:03:38"
2020-05-25,"Palangos m.",12,7.5,NA,NA,6,6,5,3.1,6,1,16046,2020-05-26 11:01:39,"2020-05-25 09:03:39"
2020-05-25,"Pagėgių",1,1.4,NA,NA,0,1,0,0,1,0,7288,2020-05-26 11:01:39,"2020-05-25 09:03:40"
2020-05-25,"Šalčininkų r.",10,3.3,NA,NA,4,6,3,1,7,0,30520,2020-05-26 11:01:39,"2020-05-25 09:03:40"
2020-05-25,"Vilniaus r.",242,24.2,NA,NA,86,156,81,8.1,156,3,100158,2020-05-26 11:01:39,"2020-05-25 09:03:41"
2020-05-25,"Švenčionių r.",10,4.4,NA,NA,6,4,3,1.3,7,0,22932,2020-05-26 11:01:39,"2020-05-25 09:03:42"
2020-05-25,"Zarasų r.",0,0,NA,NA,0,0,0,0,0,0,14916,2020-05-26 11:01:39,"2020-05-05 10:19:52"
2020-05-25,"Kėdainių r.",1,0.2,NA,NA,0,1,0,0,1,0,45285,2020-05-26 11:01:39,"2020-05-25 09:03:43"
2020-05-25,"Ukmergės r.",86,25.7,NA,NA,27,59,5,1.5,73,8,33471,2020-05-26 11:01:39,"2020-05-25 09:03:43"
2020-05-25,"Kelmės r.",2,0.8,NA,NA,1,1,0,0,2,0,25382,2020-05-26 11:01:39,"2020-05-25 09:03:44"
2020-05-25,"Širvintų r.",8,5.3,NA,NA,4,4,2,1.3,5,0,15076,2020-05-26 11:01:39,"2020-05-25 09:03:45"
2020-05-25,"Kalvarijos",4,3.9,NA,NA,2,2,2,2,2,0,10190,2020-05-26 11:01:39,"2020-05-25 09:03:45"
2020-05-25,"Kauno r.",21,2.2,NA,NA,14,7,2,0.2,19,0,96441,2020-05-26 11:01:39,"2020-05-25 09:03:46"
2020-05-25,"Šilutės r.",7,1.9,NA,NA,4,3,1,0.3,6,0,37637,2020-05-26 11:01:39,"2020-05-25 09:03:47"
2020-05-25,"Tauragės r.",9,2.4,NA,NA,5,4,2,0.5,7,0,37805,2020-05-26 11:01:39,"2020-05-25 09:03:47"
2020-05-25,"Lazdijų r.",4,2.2,NA,NA,1,3,2,1.1,2,0,18331,2020-05-26 11:01:39,"2020-05-25 09:03:48"
2020-05-25,"Jurbarko r.",2,0.8,NA,NA,1,1,0,0,2,0,24822,2020-05-26 11:01:39,"2020-05-25 09:03:49"
2020-05-25,"Elektrėnų",6,2.5,NA,NA,2,4,3,1.3,3,0,23992,2020-05-26 11:01:39,"2020-05-25 09:03:49"
2020-05-25,"Neringos",1,2.8,NA,NA,1,0,1,2.8,0,0,3530,2020-05-26 11:01:39,"2020-05-25 09:03:50"
2020-05-25,"Mažeikių r.",7,1.4,NA,NA,4,3,1,0.2,5,1,51067,2020-05-26 11:01:39,"2020-05-25 09:03:51"
2020-05-25,"Ignalinos r.",3,2.1,NA,NA,1,2,1,0.7,2,0,14433,2020-05-26 11:01:39,"2020-05-25 09:03:51"
2020-05-25,"Telšių r.",10,2.5,NA,NA,5,5,0,0,8,2,39317,2020-05-26 11:01:39,"2020-05-25 09:03:52"
2020-05-25,"Plungės r.",7,2.1,NA,NA,4,3,0,0,7,0,32987,2020-05-26 11:01:39,"2020-05-25 09:03:52"
2020-05-25,"Kretingos r.",59,15.8,NA,NA,22,37,27,7.2,30,2,37427,2020-05-26 11:01:39,"2020-05-25 09:03:53"
2020-05-25,"Varėnos r.",1,0.5,NA,NA,1,0,0,0,0,1,20840,2020-05-26 11:01:39,"2020-05-25 09:03:54"
2020-05-25,"Alytaus r.",7,2.7,NA,NA,4,3,0,0,7,0,25887,2020-05-26 11:01:39,"2020-05-25 09:03:54"
2020-05-25,"Raseinių r.",6,1.9,NA,NA,1,5,0,0,5,1,31225,2020-05-26 11:01:39,"2020-05-25 09:03:55"
2020-05-25,"Vilniaus m.",419,7.5,NA,NA,182,237,163,2.9,242,10,562030,2020-05-26 11:01:39,"2020-05-25 09:03:56"
2020-05-25,"Šilalės r.",3,1.4,NA,NA,2,1,0,0,3,0,21887,2020-05-26 11:01:39,"2020-05-25 09:03:57"
2020-05-25,"Klaipėdos m.",273,18.3,NA,NA,90,183,80,5.4,177,16,149157,2020-05-26 11:01:39,"2020-05-25 09:03:57"
2020-05-25,"Visagino",3,1.6,NA,NA,1,2,0,0,3,0,18250,2020-05-26 11:01:39,"2020-05-25 09:03:58"
2020-05-25,"Pasvalio r.",4,1.8,NA,NA,3,1,1,0.4,3,0,22816,2020-05-26 11:01:39,"2020-05-25 09:03:59"
2020-05-25,"Panevėžio m.",21,2.4,NA,NA,13,8,2,0.2,18,1,85878,2020-05-26 11:01:39,"2020-05-25 09:03:59"
2020-05-25,"Šiaulių m.",14,1.4,NA,NA,9,5,2,0.2,11,1,101514,2020-05-26 11:01:39,"2020-05-25 09:04:00"
2020-05-25,"Birštono",0,0,NA,NA,0,0,0,0,0,0,4069,2020-05-26 11:01:39,"2020-05-05 10:19:52"
2020-05-25,"Pakruojo r.",0,0,NA,NA,0,0,0,0,0,0,18606,2020-05-26 11:01:39,"2020-05-05 10:19:52"
2020-05-26,"Utenos r.",4,10.8,NA,NA,1,3,0,0,4,0,37179,2020-05-27 20:50:35,"2020-05-27 12:00:49"
2020-05-26,"Kaišiadorių r.",3,10.2,NA,NA,1,2,0,0,3,0,29526,2020-05-27 20:50:35,"2020-05-27 12:00:50"
2020-05-26,"Vilkaviškio r.",7,20.2,NA,NA,4,3,0,0,6,1,34660,2020-05-27 20:50:35,"2020-05-27 12:00:50"
2020-05-26,"Prienų r.",5,19.4,NA,NA,3,2,0,0,5,0,25802,2020-05-27 20:50:35,"2020-05-27 12:00:51"
2020-05-26,"Jonavos r.",9,21.9,NA,NA,1,8,0,0,9,0,41163,2020-05-27 20:50:35,"2020-05-27 12:00:51"
2020-05-26,"Rietavo",6,82.7,NA,NA,4,2,0,0,6,0,7258,2020-05-27 20:50:35,"2020-05-27 12:00:52"
2020-05-26,"Marijampolės",77,143.2,NA,NA,31,46,4,7.4,69,3,53772,2020-05-27 20:50:35,"2020-05-27 12:00:52"
2020-05-26,"Kauno m.",101,34.9,NA,NA,50,51,16,5.5,82,3,289380,2020-05-27 20:50:35,"2020-05-27 12:00:53"
2020-05-26,"Alytaus m.",28,56.1,NA,NA,17,11,0,0,27,1,49888,2020-05-27 20:50:35,"2020-05-27 12:00:54"
2020-05-26,"Druskininkų",1,5.2,NA,NA,0,1,0,0,1,0,19109,2020-05-27 20:50:35,"2020-05-27 12:00:54"
2020-05-26,"Joniškio r.",15,72.4,NA,NA,8,7,0,0,14,1,20726,2020-05-27 20:50:35,"2020-05-27 12:00:55"
2020-05-26,"Kazlų Rūdos",2,17.6,NA,NA,0,2,1,8.8,1,0,11337,2020-05-27 20:50:35,"2020-05-27 12:00:55"
2020-05-26,"Biržų r.",10,44,NA,NA,5,5,0,0,10,0,22718,2020-05-27 20:50:35,"2020-05-27 12:00:56"
2020-05-26,"Šiaulių r.",11,26.5,NA,NA,6,5,1,2.4,9,1,41442,2020-05-27 20:50:35,"2020-05-27 12:00:56"
2020-05-26,"Klaipėdos r.",55,91.5,NA,NA,24,31,7,11.6,45,3,60139,2020-05-27 20:50:35,"2020-05-27 12:00:57"
2020-05-26,"Anykščių r.",6,26,NA,NA,2,4,0,0,6,0,23034,2020-05-27 20:50:35,"2020-05-27 12:00:57"
2020-05-26,"Akmenės r.",5,26.6,NA,NA,3,2,0,0,5,0,18764,2020-05-27 20:50:35,"2020-05-27 12:00:58"
2020-05-26,"Molėtų r.",3,17.5,NA,NA,1,2,2,11.7,1,0,17153,2020-05-27 20:50:35,"2020-05-27 12:00:58"
2020-05-26,"Radviliškio r.",3,8.6,NA,NA,2,1,0,0,3,0,34995,2020-05-27 20:50:35,"2020-05-27 12:00:59"
2020-05-26,"Rokiškio r.",3,10.7,NA,NA,0,3,0,0,3,0,28070,2020-05-27 20:50:35,"2020-05-27 12:00:59"
2020-05-26,"Šakių r.",3,11.2,NA,NA,1,2,0,0,2,1,26698,2020-05-27 20:50:35,"2020-05-27 12:01:00"
2020-05-26,"Panevėžio r.",8,22.6,NA,NA,5,3,1,2.8,6,1,35324,2020-05-27 20:50:35,"2020-05-27 12:01:01"
2020-05-26,"Trakų r.",5,15.4,NA,NA,5,0,0,0,5,0,32546,2020-05-27 20:50:35,"2020-05-27 12:01:01"
2020-05-26,"Kupiškio r.",1,6.1,NA,NA,1,0,0,0,1,0,16356,2020-05-27 20:50:35,"2020-05-05 10:19:52"
2020-05-26,"Skuodo r.",2,12.4,NA,NA,0,2,0,0,2,0,16078,2020-05-27 20:50:35,"2020-05-27 12:01:02"
2020-05-26,"Palangos m.",12,74.8,NA,NA,6,6,5,31.2,6,1,16046,2020-05-27 20:50:35,"2020-05-27 12:01:02"
2020-05-26,"Pagėgių",1,13.7,NA,NA,0,1,0,0,1,0,7288,2020-05-27 20:50:35,"2020-05-27 12:01:03"
2020-05-26,"Šalčininkų r.",12,39.3,NA,NA,5,7,5,16.4,7,0,30520,2020-05-27 20:50:35,"2020-05-27 12:01:03"
2020-05-26,"Vilniaus r.",245,244.6,NA,NA,87,158,75,74.9,165,3,100158,2020-05-27 20:50:35,"2020-05-27 12:01:04"
2020-05-26,"Švenčionių r.",10,43.6,NA,NA,6,4,3,13.1,7,0,22932,2020-05-27 20:50:35,"2020-05-27 12:01:05"
2020-05-26,"Zarasų r.",1,6.7,NA,NA,1,0,0,0,1,0,14916,2020-05-27 20:50:35,"2020-05-27 12:01:05"
2020-05-26,"Kėdainių r.",1,2.2,NA,NA,0,1,0,0,1,0,45285,2020-05-27 20:50:35,"2020-05-27 12:01:06"
2020-05-26,"Ukmergės r.",86,256.9,NA,NA,27,59,5,14.9,73,8,33471,2020-05-27 20:50:35,"2020-05-27 12:01:06"
2020-05-26,"Kelmės r.",2,7.9,NA,NA,1,1,0,0,2,0,25382,2020-05-27 20:50:35,"2020-05-27 12:01:07"
2020-05-26,"Širvintų r.",8,53.1,NA,NA,4,4,2,13.3,5,0,15076,2020-05-27 20:50:35,"2020-05-27 12:01:07"
2020-05-26,"Kalvarijos",4,39.3,NA,NA,2,2,2,19.6,2,0,10190,2020-05-27 20:50:35,"2020-05-27 12:01:08"
2020-05-26,"Kauno r.",21,21.8,NA,NA,14,7,2,2.1,19,0,96441,2020-05-27 20:50:35,"2020-05-27 12:01:08"
2020-05-26,"Šilutės r.",7,18.6,NA,NA,4,3,1,2.7,6,0,37637,2020-05-27 20:50:35,"2020-05-27 12:01:09"
2020-05-26,"Tauragės r.",9,23.8,NA,NA,5,4,2,5.3,7,0,37805,2020-05-27 20:50:35,"2020-05-27 12:01:09"
2020-05-26,"Lazdijų r.",4,21.8,NA,NA,1,3,2,10.9,2,0,18331,2020-05-27 20:50:35,"2020-05-27 12:01:10"
2020-05-26,"Jurbarko r.",2,8.1,NA,NA,1,1,0,0,2,0,24822,2020-05-27 20:50:35,"2020-05-27 12:01:10"
2020-05-26,"Elektrėnų",6,25,NA,NA,2,4,3,12.5,3,0,23992,2020-05-27 20:50:35,"2020-05-27 12:01:11"
2020-05-26,"Neringos",1,28.3,NA,NA,1,0,0,0,1,0,3530,2020-05-27 20:50:35,"2020-05-27 12:01:11"
2020-05-26,"Mažeikių r.",7,13.7,NA,NA,4,3,1,2,5,1,51067,2020-05-27 20:50:35,"2020-05-27 12:01:12"
2020-05-26,"Ignalinos r.",3,20.8,NA,NA,1,2,1,6.9,2,0,14433,2020-05-27 20:50:35,"2020-05-27 12:01:12"
2020-05-26,"Telšių r.",10,25.4,NA,NA,5,5,0,0,8,2,39317,2020-05-27 20:50:35,"2020-05-27 12:01:13"
2020-05-26,"Plungės r.",7,21.2,NA,NA,4,3,0,0,7,0,32987,2020-05-27 20:50:35,"2020-05-27 12:01:14"
2020-05-26,"Kretingos r.",59,157.6,NA,NA,22,37,25,66.8,32,2,37427,2020-05-27 20:50:35,"2020-05-27 12:01:14"
2020-05-26,"Varėnos r.",1,4.8,NA,NA,1,0,0,0,0,1,20840,2020-05-27 20:50:35,"2020-05-27 12:01:15"
2020-05-26,"Alytaus r.",7,27,NA,NA,4,3,0,0,7,0,25887,2020-05-27 20:50:35,"2020-05-27 12:01:15"
2020-05-26,"Raseinių r.",6,19.2,NA,NA,1,5,0,0,5,1,31225,2020-05-27 20:50:35,"2020-05-27 12:01:16"
2020-05-26,"Vilniaus m.",424,75.4,NA,NA,183,241,160,28.5,246,14,562030,2020-05-27 20:50:35,"2020-05-27 12:01:17"
2020-05-26,"Šilalės r.",3,13.7,NA,NA,2,1,0,0,3,0,21887,2020-05-27 20:50:35,"2020-05-27 12:01:17"
2020-05-26,"Klaipėdos m.",273,183,NA,NA,90,183,56,37.5,201,16,149157,2020-05-27 20:50:35,"2020-05-27 12:01:18"
2020-05-26,"Visagino",3,16.4,NA,NA,1,2,0,0,3,0,18250,2020-05-27 20:50:35,"2020-05-27 12:01:19"
2020-05-26,"Pasvalio r.",4,17.5,NA,NA,3,1,1,4.4,3,0,22816,2020-05-27 20:50:35,"2020-05-27 12:01:19"
2020-05-26,"Panevėžio m.",21,24.5,NA,NA,13,8,1,1.2,19,1,85878,2020-05-27 20:50:35,"2020-05-27 12:01:20"
2020-05-26,"Šiaulių m.",14,13.8,NA,NA,9,5,2,2,11,1,101514,2020-05-27 20:50:35,"2020-05-27 12:01:20"
2020-05-26,"Birštono",0,0,NA,NA,0,0,0,0,0,0,4069,2020-05-27 20:50:35,"2020-05-05 10:19:52"
2020-05-26,"Pakruojo r.",0,0,NA,NA,0,0,0,0,0,0,18606,2020-05-27 20:50:35,"2020-05-05 10:19:52"
2020-05-26,"Kita",1,0,NA,NA,1,0,1,0,0,0,0,2020-05-27 20:50:35,"2020-05-27 12:04:04"
2020-05-27,"Utenos r.",4,10.8,NA,NA,1,3,0,0,4,0,37179,2020-05-28 11:18:06,"2020-05-28 09:03:34"
2020-05-27,"Kaišiadorių r.",3,10.2,NA,NA,1,2,0,0,3,0,29526,2020-05-28 11:18:06,"2020-05-28 09:03:35"
2020-05-27,"Vilkaviškio r.",7,20.2,NA,NA,4,3,0,0,6,1,34660,2020-05-28 11:18:06,"2020-05-28 09:03:35"
2020-05-27,"Prienų r.",5,19.4,NA,NA,3,2,0,0,5,0,25802,2020-05-28 11:18:06,"2020-05-28 09:03:36"
2020-05-27,"Jonavos r.",9,21.9,NA,NA,1,8,0,0,9,0,41163,2020-05-28 11:18:06,"2020-05-28 09:03:36"
2020-05-27,"Rietavo",6,82.7,NA,NA,4,2,0,0,6,0,7258,2020-05-28 11:18:06,"2020-05-28 09:03:37"
2020-05-27,"Marijampolės",77,143.2,NA,NA,31,46,2,3.7,70,4,53772,2020-05-28 11:18:06,"2020-05-28 09:03:38"
2020-05-27,"Kauno m.",102,35.2,NA,NA,50,52,16,5.5,83,3,289380,2020-05-28 11:18:06,"2020-05-28 09:03:38"
2020-05-27,"Alytaus m.",28,56.1,NA,NA,17,11,0,0,27,1,49888,2020-05-28 11:18:06,"2020-05-28 09:03:39"
2020-05-27,"Druskininkų",1,5.2,NA,NA,0,1,0,0,1,0,19109,2020-05-28 11:18:06,"2020-05-28 09:03:40"
2020-05-27,"Joniškio r.",15,72.4,NA,NA,8,7,0,0,14,1,20726,2020-05-28 11:18:06,"2020-05-28 09:03:40"
2020-05-27,"Kazlų Rūdos",2,17.6,NA,NA,0,2,1,8.8,1,0,11337,2020-05-28 11:18:06,"2020-05-28 09:03:41"
2020-05-27,"Biržų r.",10,44,NA,NA,5,5,0,0,10,0,22718,2020-05-28 11:18:06,"2020-05-28 09:03:41"
2020-05-27,"Šiaulių r.",11,26.5,NA,NA,6,5,1,2.4,9,1,41442,2020-05-28 11:18:06,"2020-05-28 09:03:42"
2020-05-27,"Klaipėdos r.",55,91.5,NA,NA,24,31,7,11.6,45,3,60139,2020-05-28 11:18:06,"2020-05-28 09:03:43"
2020-05-27,"Anykščių r.",6,26,NA,NA,2,4,0,0,6,0,23034,2020-05-28 11:18:06,"2020-05-28 09:03:43"
2020-05-27,"Akmenės r.",5,26.6,NA,NA,3,2,0,0,5,0,18764,2020-05-28 11:18:06,"2020-05-28 09:03:44"
2020-05-27,"Molėtų r.",3,17.5,NA,NA,1,2,2,11.7,1,0,17153,2020-05-28 11:18:06,"2020-05-28 09:03:45"
2020-05-27,"Radviliškio r.",3,8.6,NA,NA,2,1,0,0,3,0,34995,2020-05-28 11:18:06,"2020-05-28 09:03:45"
2020-05-27,"Rokiškio r.",3,10.7,NA,NA,0,3,0,0,3,0,28070,2020-05-28 11:18:06,"2020-05-28 09:03:46"
2020-05-27,"Šakių r.",3,11.2,NA,NA,1,2,0,0,2,1,26698,2020-05-28 11:18:06,"2020-05-28 09:03:46"
2020-05-27,"Panevėžio r.",8,22.6,NA,NA,5,3,1,2.8,6,1,35324,2020-05-28 11:18:06,"2020-05-28 09:03:47"
2020-05-27,"Trakų r.",5,15.4,NA,NA,5,0,0,0,5,0,32546,2020-05-28 11:18:06,"2020-05-28 09:03:48"
2020-05-27,"Kupiškio r.",1,6.1,NA,NA,1,0,0,0,1,0,16356,2020-05-28 11:18:06,"2020-05-05 10:19:52"
2020-05-27,"Skuodo r.",2,12.4,NA,NA,0,2,0,0,2,0,16078,2020-05-28 11:18:06,"2020-05-28 09:03:48"
2020-05-27,"Palangos m.",12,74.8,NA,NA,6,6,5,31.2,6,1,16046,2020-05-28 11:18:06,"2020-05-28 09:03:49"
2020-05-27,"Pagėgių",1,13.7,NA,NA,0,1,0,0,1,0,7288,2020-05-28 11:18:06,"2020-05-28 09:03:50"
2020-05-27,"Šalčininkų r.",12,39.3,NA,NA,5,7,5,16.4,7,0,30520,2020-05-28 11:18:06,"2020-05-28 09:03:50"
2020-05-27,"Vilniaus r.",251,250.6,NA,NA,89,162,79,78.9,167,3,100158,2020-05-28 11:18:06,"2020-05-28 09:03:51"
2020-05-27,"Švenčionių r.",10,43.6,NA,NA,6,4,3,13.1,7,0,22932,2020-05-28 11:18:06,"2020-05-28 09:03:52"
2020-05-27,"Zarasų r.",1,6.7,NA,NA,1,0,0,0,1,0,14916,2020-05-28 11:18:06,"2020-05-28 09:03:52"
2020-05-27,"Kėdainių r.",1,2.2,NA,NA,0,1,0,0,1,0,45285,2020-05-28 11:18:06,"2020-05-28 09:03:53"
2020-05-27,"Ukmergės r.",86,256.9,NA,NA,27,59,5,14.9,73,8,33471,2020-05-28 11:18:06,"2020-05-28 09:03:54"
2020-05-27,"Kelmės r.",2,7.9,NA,NA,1,1,0,0,2,0,25382,2020-05-28 11:18:06,"2020-05-28 09:03:55"
2020-05-27,"Širvintų r.",8,53.1,NA,NA,4,4,2,13.3,5,0,15076,2020-05-28 11:18:06,"2020-05-28 09:03:55"
2020-05-27,"Kalvarijos",4,39.3,NA,NA,2,2,2,19.6,2,0,10190,2020-05-28 11:18:06,"2020-05-28 09:03:56"
2020-05-27,"Kauno r.",21,21.8,NA,NA,14,7,1,1,20,0,96441,2020-05-28 11:18:06,"2020-05-28 09:03:56"
2020-05-27,"Šilutės r.",7,18.6,NA,NA,4,3,1,2.7,6,0,37637,2020-05-28 11:18:06,"2020-05-28 09:03:57"
2020-05-27,"Tauragės r.",9,23.8,NA,NA,5,4,2,5.3,7,0,37805,2020-05-28 11:18:06,"2020-05-28 09:03:58"
2020-05-27,"Lazdijų r.",5,27.3,NA,NA,2,3,3,16.4,2,0,18331,2020-05-28 11:18:06,"2020-05-28 09:03:58"
2020-05-27,"Jurbarko r.",2,8.1,NA,NA,1,1,0,0,2,0,24822,2020-05-28 11:18:06,"2020-05-28 09:03:59"
2020-05-27,"Elektrėnų",6,25,NA,NA,2,4,3,12.5,3,0,23992,2020-05-28 11:18:06,"2020-05-28 09:04:00"
2020-05-27,"Neringos",1,28.3,NA,NA,1,0,0,0,1,0,3530,2020-05-28 11:18:06,"2020-05-28 09:04:00"
2020-05-27,"Mažeikių r.",7,13.7,NA,NA,4,3,1,2,5,1,51067,2020-05-28 11:18:06,"2020-05-28 09:04:01"
2020-05-27,"Ignalinos r.",3,20.8,NA,NA,1,2,1,6.9,2,0,14433,2020-05-28 11:18:06,"2020-05-28 09:04:02"
2020-05-27,"Telšių r.",10,25.4,NA,NA,5,5,0,0,8,2,39317,2020-05-28 11:18:06,"2020-05-28 09:04:02"
2020-05-27,"Plungės r.",7,21.2,NA,NA,4,3,0,0,7,0,32987,2020-05-28 11:18:06,"2020-05-28 09:04:03"
2020-05-27,"Kretingos r.",59,157.6,NA,NA,22,37,24,64.1,33,2,37427,2020-05-28 11:18:06,"2020-05-28 09:04:04"
2020-05-27,"Varėnos r.",1,4.8,NA,NA,1,0,0,0,0,1,20840,2020-05-28 11:18:06,"2020-05-28 09:04:04"
2020-05-27,"Alytaus r.",7,27,NA,NA,4,3,0,0,7,0,25887,2020-05-28 11:18:06,"2020-05-28 09:04:05"
2020-05-27,"Raseinių r.",6,19.2,NA,NA,1,5,0,0,5,1,31225,2020-05-28 11:18:06,"2020-05-28 09:04:06"
2020-05-27,"Vilniaus m.",425,75.6,NA,NA,182,243,158,28.1,248,15,562030,2020-05-28 11:18:06,"2020-05-28 09:04:07"
2020-05-27,"Šilalės r.",3,13.7,NA,NA,2,1,0,0,3,0,21887,2020-05-28 11:18:06,"2020-05-28 09:04:07"
2020-05-27,"Klaipėdos m.",273,183,NA,NA,90,183,55,36.9,202,16,149157,2020-05-28 11:18:06,"2020-05-28 09:04:08"
2020-05-27,"Visagino",3,16.4,NA,NA,1,2,0,0,3,0,18250,2020-05-28 11:18:06,"2020-05-28 09:04:09"
2020-05-27,"Pasvalio r.",4,17.5,NA,NA,3,1,1,4.4,3,0,22816,2020-05-28 11:18:06,"2020-05-28 09:04:09"
2020-05-27,"Panevėžio m.",21,24.5,NA,NA,13,8,1,1.2,19,1,85878,2020-05-28 11:18:06,"2020-05-28 09:04:10"
2020-05-27,"Šiaulių m.",14,13.8,NA,NA,9,5,2,2,11,1,101514,2020-05-28 11:18:06,"2020-05-28 09:04:11"
2020-05-27,"Birštono",0,0,NA,NA,0,0,0,0,0,0,4069,2020-05-28 11:18:06,"2020-05-05 10:19:52"
2020-05-27,"Pakruojo r.",0,0,NA,NA,0,0,0,0,0,0,18606,2020-05-28 11:18:06,"2020-05-05 10:19:52"
2020-05-27,"Kita",1,0,NA,NA,1,0,1,0,0,0,0,2020-05-28 11:18:06,"2020-05-28 09:05:55"
2020-05-28,"Kita",1,0,1,0,1,0,1,0,0,0,0,2020-05-29 14:00:07,"2020-05-29 11:09:38"
2020-05-28,"Utenos r.",4,10.8,0,0,1,3,0,0,4,0,37179,2020-05-29 14:00:07,"2020-05-29 11:07:29"
2020-05-28,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-05-29 14:00:07,"2020-05-29 11:07:29"
2020-05-28,"Vilkaviškio r.",7,20.2,0,0,4,3,0,0,6,1,34660,2020-05-29 14:00:07,"2020-05-29 11:07:30"
2020-05-28,"Prienų r.",5,19.4,0,0,3,2,0,0,5,0,25802,2020-05-29 14:00:07,"2020-05-29 11:07:31"
2020-05-28,"Jonavos r.",9,21.9,0,0,1,8,0,0,9,0,41163,2020-05-29 14:00:07,"2020-05-29 11:07:31"
2020-05-28,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-05-29 14:00:07,"2020-05-29 11:07:32"
2020-05-28,"Marijampolės",77,143.2,0,0,31,46,2,3.7,70,4,53772,2020-05-29 14:00:07,"2020-05-29 11:07:33"
2020-05-28,"Kauno m.",102,35.2,9,3.1,50,52,15,5.2,84,3,289380,2020-05-29 14:00:07,"2020-05-29 11:07:33"
2020-05-28,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-05-29 14:00:07,"2020-05-29 11:07:34"
2020-05-28,"Druskininkų",1,5.2,0,0,0,1,0,0,1,0,19109,2020-05-29 14:00:07,"2020-05-29 11:07:35"
2020-05-28,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-05-29 14:00:07,"2020-05-29 11:07:35"
2020-05-28,"Kazlų Rūdos",2,17.6,0,0,0,2,1,8.8,1,0,11337,2020-05-29 14:00:07,"2020-05-29 11:07:36"
2020-05-28,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-05-29 14:00:07,"2020-05-29 11:07:37"
2020-05-28,"Šiaulių r.",11,26.5,0,0,6,5,0,0,10,1,41442,2020-05-29 14:00:07,"2020-05-29 11:07:37"
2020-05-28,"Klaipėdos r.",55,91.5,0,0,24,31,5,8.3,47,3,60139,2020-05-29 14:00:07,"2020-05-29 11:07:38"
2020-05-28,"Anykščių r.",6,26,0,0,2,4,0,0,6,0,23034,2020-05-29 14:00:07,"2020-05-29 11:07:39"
2020-05-28,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-05-29 14:00:07,"2020-05-29 11:07:39"
