"day","municipality_code","administrative_level_3","confirmed_cases","recovered_cases","active_cases","deaths","other_deaths","confirmed_cases_cumulative","recovered_cases_cumulative","deaths_cumulative","other_deaths_cumulative"
2020-07-21,"27","Panevėžio m.",1,0,4,0,0,26,21,1,0
2020-07-21,"29","Šiaulių m.",0,0,1,0,0,15,13,1,0
2020-07-21,"30","Visagino m.",0,0,1,0,0,4,3,0,0
2020-07-21,"32","Akmenės r.",0,0,0,0,0,5,5,0,0
2020-07-21,"33","Alytaus r.",0,0,0,0,0,7,7,0,0
2020-07-21,"34","Anykščių r.",0,0,1,0,0,8,7,0,0
2020-07-21,"36","Biržų r.",0,0,0,0,0,10,10,0,0
2020-07-21,"38","Varėnos r.",0,0,0,0,0,1,0,1,0
2020-07-21,"39","Vilkaviškio r.",0,0,1,0,0,8,6,1,0
2020-07-21,"41","Vilniaus r.",0,1,31,0,0,301,263,3,4
2020-07-21,"42","Elektrėnų",0,0,1,0,0,8,7,0,0
2020-07-21,"43","Zarasų r.",0,0,1,0,0,2,1,0,0
2020-07-21,"45","Ignalinos r.",0,0,1,0,0,6,5,0,0
2020-07-21,"46","Jonavos r.",0,0,2,0,0,15,13,0,0
2020-07-21,"47","Joniškio r.",0,0,0,0,0,15,14,1,0
2020-07-21,"48","Kalvarijos",0,0,0,0,0,5,4,0,1
2020-07-21,"49","Kaišiadorių r.",0,0,0,0,0,3,3,0,0
2020-07-21,"52","Kauno r.",0,0,1,0,0,22,21,0,0
2020-07-21,"53","Kėdainių r.",0,0,7,0,0,10,3,0,0
2020-07-21,"54","Kelmės r.",0,0,0,0,0,2,2,0,0
2020-07-21,"55","Klaipėdos r.",0,0,6,0,0,65,55,4,0
2020-07-21,"56","Kretingos r.",0,0,2,0,0,62,57,3,0
2020-07-21,"57","Kupiškio r.",0,0,0,0,0,0,0,0,0
2020-07-21,"58","Kazlų Rūdos",0,0,0,0,0,3,3,0,0
2020-07-21,"59","Lazdijų r.",0,0,0,0,0,5,5,0,0
2020-07-21,"61","Mažeikių r.",0,0,0,0,0,7,6,1,0
2020-07-21,"62","Molėtų r.",0,1,3,0,0,7,4,0,0
2020-07-21,"63","Pagėgių",0,0,0,0,0,1,1,0,0
2020-07-21,"65","Pakruojo r.",0,0,0,0,0,0,0,0,0
2020-07-21,"66","Panevėžio r.",0,0,1,0,0,9,7,1,0
2020-07-21,"67","Pasvalio r.",0,0,1,0,0,4,3,0,0
2020-07-21,"68","Plungės r.",0,0,0,0,0,8,8,0,0
2020-07-21,"69","Prienų r.",0,0,0,0,0,5,5,0,0
2020-07-21,"71","Radviliškio r.",0,0,0,0,0,7,7,0,0
2020-07-21,"72","Raseinių r.",0,0,0,0,0,6,5,1,0
2020-07-21,"73","Rokiškio r.",0,0,1,0,0,4,3,0,0
2020-07-21,"74","Rietavo",0,0,0,0,0,6,6,0,0
2020-07-21,"75","Skuodo r.",0,0,0,0,0,3,3,0,0
2020-07-21,"77","Tauragės r.",0,0,1,0,0,10,9,0,0
2020-07-21,"78","Telšių r.",0,0,0,0,0,11,9,2,0
2020-07-21,"79","Trakų r.",0,0,8,0,0,13,5,0,0
2020-07-21,"81","Ukmergės r.",0,0,0,0,0,89,79,9,1
2020-07-21,"82","Utenos r.",0,0,2,0,0,8,6,0,0
2020-07-21,"84","Šakių r.",0,0,4,0,0,8,3,1,0
2020-07-21,"85","Šalčininkų r.",0,0,4,0,0,17,13,0,0
2020-07-21,"86","Švenčionių r.",0,0,0,0,0,11,11,0,0
2020-07-21,"87","Šilalės r.",0,0,1,0,0,3,2,0,0
2020-07-21,"88","Šilutės r.",0,0,0,0,0,7,7,0,0
2020-07-21,"89","Širvintų r.",0,0,4,0,0,20,15,0,1
2020-07-21,"91","Šiaulių r.",0,0,0,0,0,11,10,1,0
2020-07-21,"94","Jurbarko r.",0,0,0,0,0,2,2,0,0
2020-07-21,"XX","Unknown",0,0,0,0,0,0,0,0,0
2020-07-22,"00","Lithuania",10,4,208,0,0,1957,1656,80,13
2020-07-22,"11","Alytaus m.",0,0,0,0,0,28,27,1,0
2020-07-22,"12","Birštono",0,0,0,0,0,0,0,0,0
2020-07-22,"13","Vilniaus m.",4,1,84,0,0,536,425,22,5
2020-07-22,"15","Druskininkų",0,0,0,0,0,1,1,0,0
2020-07-22,"18","Marijampolės",0,0,2,0,0,79,73,4,0
2020-07-22,"19","Kauno m.",0,0,25,0,0,130,101,3,1
2020-07-22,"21","Klaipėdos m.",0,1,3,0,0,279,258,18,0
2020-07-22,"23","Neringos",0,0,0,0,0,1,1,0,0
2020-07-22,"25","Palangos m.",0,0,0,0,0,12,11,1,0
2020-07-22,"27","Panevėžio m.",3,0,7,0,0,29,21,1,0
2020-07-22,"29","Šiaulių m.",0,0,1,0,0,15,13,1,0
2020-07-22,"30","Visagino m.",1,0,2,0,0,5,3,0,0
2020-07-22,"32","Akmenės r.",0,0,0,0,0,5,5,0,0
2020-07-22,"33","Alytaus r.",0,0,0,0,0,7,7,0,0
2020-07-22,"34","Anykščių r.",0,0,1,0,0,8,7,0,0
2020-07-22,"36","Biržų r.",0,0,0,0,0,10,10,0,0
2020-07-22,"38","Varėnos r.",0,0,0,0,0,1,0,1,0
2020-07-22,"39","Vilkaviškio r.",0,0,1,0,0,8,6,1,0
2020-07-22,"41","Vilniaus r.",0,0,31,0,0,301,263,3,4
2020-07-22,"42","Elektrėnų",0,0,1,0,0,8,7,0,0
2020-07-22,"43","Zarasų r.",0,0,1,0,0,2,1,0,0
2020-07-22,"45","Ignalinos r.",0,0,1,0,0,6,5,0,0
2020-07-22,"46","Jonavos r.",0,0,2,0,0,15,13,0,0
2020-07-22,"47","Joniškio r.",0,0,0,0,0,15,14,1,0
2020-07-22,"48","Kalvarijos",0,0,0,0,0,5,4,0,1
2020-07-22,"49","Kaišiadorių r.",0,0,0,0,0,3,3,0,0
2020-07-22,"52","Kauno r.",0,0,1,0,0,22,21,0,0
2020-07-22,"53","Kėdainių r.",0,0,7,0,0,10,3,0,0
2020-07-22,"54","Kelmės r.",0,0,0,0,0,2,2,0,0
2020-07-22,"55","Klaipėdos r.",0,0,6,0,0,65,55,4,0
2020-07-22,"56","Kretingos r.",0,0,2,0,0,62,57,3,0
2020-07-22,"57","Kupiškio r.",0,0,0,0,0,0,0,0,0
2020-07-22,"58","Kazlų Rūdos",0,0,0,0,0,3,3,0,0
2020-07-22,"59","Lazdijų r.",1,0,1,0,0,6,5,0,0
2020-07-22,"61","Mažeikių r.",0,0,0,0,0,7,6,1,0
2020-07-22,"62","Molėtų r.",0,0,3,0,0,7,4,0,0
2020-07-22,"63","Pagėgių",0,0,0,0,0,1,1,0,0
2020-07-22,"65","Pakruojo r.",0,0,0,0,0,0,0,0,0
2020-07-22,"66","Panevėžio r.",0,0,1,0,0,9,7,1,0
2020-07-22,"67","Pasvalio r.",0,0,1,0,0,4,3,0,0
2020-07-22,"68","Plungės r.",0,0,0,0,0,8,8,0,0
2020-07-22,"69","Prienų r.",0,0,0,0,0,5,5,0,0
2020-07-22,"71","Radviliškio r.",0,0,0,0,0,7,7,0,0
2020-07-22,"72","Raseinių r.",0,0,0,0,0,6,5,1,0
2020-07-22,"73","Rokiškio r.",0,0,1,0,0,4,3,0,0
2020-07-22,"74","Rietavo",0,0,0,0,0,6,6,0,0
2020-07-22,"75","Skuodo r.",0,0,0,0,0,3,3,0,0
2020-07-22,"77","Tauragės r.",0,0,1,0,0,10,9,0,0
2020-07-22,"78","Telšių r.",0,0,0,0,0,11,9,2,0
2020-07-22,"79","Trakų r.",1,0,9,0,0,14,5,0,0
2020-07-22,"81","Ukmergės r.",0,0,0,0,0,89,79,9,1
2020-07-22,"82","Utenos r.",0,0,2,0,0,8,6,0,0
2020-07-22,"84","Šakių r.",0,0,4,0,0,8,3,1,0
2020-07-22,"85","Šalčininkų r.",0,2,2,0,0,17,15,0,0
2020-07-22,"86","Švenčionių r.",0,0,0,0,0,11,11,0,0
2020-07-22,"87","Šilalės r.",0,0,1,0,0,3,2,0,0
2020-07-22,"88","Šilutės r.",0,0,0,0,0,7,7,0,0
2020-07-22,"89","Širvintų r.",0,0,4,0,0,20,15,0,1
2020-07-22,"91","Šiaulių r.",0,0,0,0,0,11,10,1,0
2020-07-22,"94","Jurbarko r.",0,0,0,0,0,2,2,0,0
2020-07-22,"XX","Unknown",0,0,0,0,0,0,0,0,0
2020-07-23,"00","Lithuania",26,5,229,0,0,1983,1661,80,13
2020-07-23,"11","Alytaus m.",0,0,0,0,0,28,27,1,0
2020-07-23,"12","Birštono",0,0,0,0,0,0,0,0,0
2020-07-23,"13","Vilniaus m.",7,2,89,0,0,543,427,22,5
2020-07-23,"15","Druskininkų",0,0,0,0,0,1,1,0,0
2020-07-23,"18","Marijampolės",0,0,2,0,0,79,73,4,0
2020-07-23,"19","Kauno m.",13,0,38,0,0,143,101,3,1
2020-07-23,"21","Klaipėdos m.",1,0,4,0,0,280,258,18,0
2020-07-23,"23","Neringos",0,0,0,0,0,1,1,0,0
2020-07-23,"25","Palangos m.",0,0,0,0,0,12,11,1,0
2020-07-23,"27","Panevėžio m.",1,0,8,0,0,30,21,1,0
2020-07-23,"29","Šiaulių m.",0,0,1,0,0,15,13,1,0
2020-07-23,"30","Visagino m.",0,1,1,0,0,5,4,0,0
2020-07-23,"32","Akmenės r.",0,0,0,0,0,5,5,0,0
2020-07-23,"33","Alytaus r.",0,0,0,0,0,7,7,0,0
2020-07-23,"34","Anykščių r.",0,1,0,0,0,8,8,0,0
2020-07-23,"36","Biržų r.",0,0,0,0,0,10,10,0,0
2020-07-23,"38","Varėnos r.",0,0,0,0,0,1,0,1,0
2020-07-23,"39","Vilkaviškio r.",0,0,1,0,0,8,6,1,0
2020-07-23,"41","Vilniaus r.",2,1,32,0,0,303,264,3,4
2020-07-23,"42","Elektrėnų",0,0,1,0,0,8,7,0,0
2020-07-23,"43","Zarasų r.",0,0,1,0,0,2,1,0,0
2020-07-23,"45","Ignalinos r.",0,0,1,0,0,6,5,0,0
2020-07-23,"46","Jonavos r.",0,0,2,0,0,15,13,0,0
2020-07-23,"47","Joniškio r.",0,0,0,0,0,15,14,1,0
2020-07-23,"48","Kalvarijos",0,0,0,0,0,5,4,0,1
2020-07-23,"49","Kaišiadorių r.",0,0,0,0,0,3,3,0,0
2020-07-23,"52","Kauno r.",1,0,2,0,0,23,21,0,0
2020-07-23,"53","Kėdainių r.",0,0,7,0,0,10,3,0,0
2020-07-23,"54","Kelmės r.",0,0,0,0,0,2,2,0,0
2020-07-23,"55","Klaipėdos r.",0,0,6,0,0,65,55,4,0
2020-07-23,"56","Kretingos r.",0,0,2,0,0,62,57,3,0
2020-07-23,"57","Kupiškio r.",0,0,0,0,0,0,0,0,0
2020-07-23,"58","Kazlų Rūdos",0,0,0,0,0,3,3,0,0
2020-07-23,"59","Lazdijų r.",0,0,1,0,0,6,5,0,0
2020-07-23,"61","Mažeikių r.",0,0,0,0,0,7,6,1,0
2020-07-23,"62","Molėtų r.",0,0,3,0,0,7,4,0,0
2020-07-23,"63","Pagėgių",0,0,0,0,0,1,1,0,0
2020-07-23,"65","Pakruojo r.",0,0,0,0,0,0,0,0,0
2020-07-23,"66","Panevėžio r.",0,0,1,0,0,9,7,1,0
2020-07-23,"67","Pasvalio r.",0,0,1,0,0,4,3,0,0
2020-07-23,"68","Plungės r.",0,0,0,0,0,8,8,0,0
2020-07-23,"69","Prienų r.",0,0,0,0,0,5,5,0,0
2020-07-23,"71","Radviliškio r.",0,0,0,0,0,7,7,0,0
2020-07-23,"72","Raseinių r.",0,0,0,0,0,6,5,1,0
2020-07-23,"73","Rokiškio r.",0,0,1,0,0,4,3,0,0
2020-07-23,"74","Rietavo",0,0,0,0,0,6,6,0,0
2020-07-23,"75","Skuodo r.",0,0,0,0,0,3,3,0,0
2020-07-23,"77","Tauragės r.",0,0,1,0,0,10,9,0,0
2020-07-23,"78","Telšių r.",0,0,0,0,0,11,9,2,0
2020-07-23,"79","Trakų r.",0,0,9,0,0,14,5,0,0
2020-07-23,"81","Ukmergės r.",0,0,0,0,0,89,79,9,1
2020-07-23,"82","Utenos r.",0,0,2,0,0,8,6,0,0
2020-07-23,"84","Šakių r.",0,0,4,0,0,8,3,1,0
2020-07-23,"85","Šalčininkų r.",1,0,3,0,0,18,15,0,0
2020-07-23,"86","Švenčionių r.",0,0,0,0,0,11,11,0,0
2020-07-23,"87","Šilalės r.",0,0,1,0,0,3,2,0,0
2020-07-23,"88","Šilutės r.",0,0,0,0,0,7,7,0,0
2020-07-23,"89","Širvintų r.",0,0,4,0,0,20,15,0,1
2020-07-23,"91","Šiaulių r.",0,0,0,0,0,11,10,1,0
2020-07-23,"94","Jurbarko r.",0,0,0,0,0,2,2,0,0
2020-07-23,"XX","Unknown",0,0,0,0,0,0,0,0,0
2020-07-24,"00","Lithuania",14,1,242,0,0,1997,1662,80,13
2020-07-24,"11","Alytaus m.",0,0,0,0,0,28,27,1,0
2020-07-24,"12","Birštono",0,0,0,0,0,0,0,0,0
2020-07-24,"13","Vilniaus m.",2,1,90,0,0,545,428,22,5
2020-07-24,"15","Druskininkų",0,0,0,0,0,1,1,0,0
2020-07-24,"18","Marijampolės",0,0,2,0,0,79,73,4,0
2020-07-24,"19","Kauno m.",4,0,42,0,0,147,101,3,1
2020-07-24,"21","Klaipėdos m.",0,0,4,0,0,280,258,18,0
2020-07-24,"23","Neringos",0,0,0,0,0,1,1,0,0
2020-07-24,"25","Palangos m.",0,0,0,0,0,12,11,1,0
2020-07-24,"27","Panevėžio m.",1,0,9,0,0,31,21,1,0
2020-07-24,"29","Šiaulių m.",0,0,1,0,0,15,13,1,0
2020-07-24,"30","Visagino m.",0,0,1,0,0,5,4,0,0
2020-07-24,"32","Akmenės r.",0,0,0,0,0,5,5,0,0
2020-07-24,"33","Alytaus r.",0,0,0,0,0,7,7,0,0
2020-07-24,"34","Anykščių r.",0,0,0,0,0,8,8,0,0
2020-07-24,"36","Biržų r.",0,0,0,0,0,10,10,0,0
2020-07-24,"38","Varėnos r.",0,0,0,0,0,1,0,1,0
2020-07-24,"39","Vilkaviškio r.",0,0,1,0,0,8,6,1,0
2020-07-24,"41","Vilniaus r.",1,0,33,0,0,304,264,3,4
2020-07-24,"42","Elektrėnų",0,0,1,0,0,8,7,0,0
2020-07-24,"43","Zarasų r.",0,0,1,0,0,2,1,0,0
2020-07-24,"45","Ignalinos r.",0,0,1,0,0,6,5,0,0
2020-07-24,"46","Jonavos r.",0,0,2,0,0,15,13,0,0
2020-07-24,"47","Joniškio r.",0,0,0,0,0,15,14,1,0
2020-07-24,"48","Kalvarijos",0,0,0,0,0,5,4,0,1
2020-07-24,"49","Kaišiadorių r.",0,0,0,0,0,3,3,0,0
2020-07-24,"52","Kauno r.",1,0,3,0,0,24,21,0,0
2020-07-24,"53","Kėdainių r.",1,0,8,0,0,11,3,0,0
2020-07-24,"54","Kelmės r.",0,0,0,0,0,2,2,0,0
2020-07-24,"55","Klaipėdos r.",0,0,6,0,0,65,55,4,0
2020-07-24,"56","Kretingos r.",0,0,2,0,0,62,57,3,0
2020-07-24,"57","Kupiškio r.",0,0,0,0,0,0,0,0,0
2020-07-24,"58","Kazlų Rūdos",0,0,0,0,0,3,3,0,0
2020-07-24,"59","Lazdijų r.",0,0,1,0,0,6,5,0,0
2020-07-24,"61","Mažeikių r.",0,0,0,0,0,7,6,1,0
2020-07-24,"62","Molėtų r.",3,0,6,0,0,10,4,0,0
2020-07-24,"63","Pagėgių",0,0,0,0,0,1,1,0,0
2020-07-24,"65","Pakruojo r.",0,0,0,0,0,0,0,0,0
2020-07-24,"66","Panevėžio r.",1,0,2,0,0,10,7,1,0
2020-07-24,"67","Pasvalio r.",0,0,1,0,0,4,3,0,0
2020-07-24,"68","Plungės r.",0,0,0,0,0,8,8,0,0
2020-07-24,"69","Prienų r.",0,0,0,0,0,5,5,0,0
2020-07-24,"71","Radviliškio r.",0,0,0,0,0,7,7,0,0
2020-07-24,"72","Raseinių r.",0,0,0,0,0,6,5,1,0
2020-07-24,"73","Rokiškio r.",0,0,1,0,0,4,3,0,0
2020-07-24,"74","Rietavo",0,0,0,0,0,6,6,0,0
2020-07-24,"75","Skuodo r.",0,0,0,0,0,3,3,0,0
2020-07-24,"77","Tauragės r.",0,0,1,0,0,10,9,0,0
2020-07-24,"78","Telšių r.",0,0,0,0,0,11,9,2,0
2020-07-24,"79","Trakų r.",0,0,9,0,0,14,5,0,0
2020-07-24,"81","Ukmergės r.",0,0,0,0,0,89,79,9,1
2020-07-24,"82","Utenos r.",0,0,2,0,0,8,6,0,0
2020-07-24,"84","Šakių r.",0,0,4,0,0,8,3,1,0
2020-07-24,"85","Šalčininkų r.",0,0,3,0,0,18,15,0,0
2020-07-24,"86","Švenčionių r.",0,0,0,0,0,11,11,0,0
2020-07-24,"87","Šilalės r.",0,0,1,0,0,3,2,0,0
2020-07-24,"88","Šilutės r.",0,0,0,0,0,7,7,0,0
2020-07-24,"89","Širvintų r.",0,0,4,0,0,20,15,0,1
2020-07-24,"91","Šiaulių r.",0,0,0,0,0,11,10,1,0
2020-07-24,"94","Jurbarko r.",0,0,0,0,0,2,2,0,0
2020-07-24,"XX","Unknown",0,0,0,0,0,0,0,0,0
2020-07-25,"00","Lithuania",7,0,249,0,0,2004,1662,80,13
2020-07-25,"11","Alytaus m.",0,0,0,0,0,28,27,1,0
2020-07-25,"12","Birštono",0,0,0,0,0,0,0,0,0
2020-07-25,"13","Vilniaus m.",3,0,93,0,0,548,428,22,5
2020-07-25,"15","Druskininkų",0,0,0,0,0,1,1,0,0
2020-07-25,"18","Marijampolės",0,0,2,0,0,79,73,4,0
2020-07-25,"19","Kauno m.",0,0,42,0,0,147,101,3,1
2020-07-25,"21","Klaipėdos m.",0,0,4,0,0,280,258,18,0
2020-07-25,"23","Neringos",0,0,0,0,0,1,1,0,0
2020-07-25,"25","Palangos m.",0,0,0,0,0,12,11,1,0
2020-07-25,"27","Panevėžio m.",0,0,9,0,0,31,21,1,0
2020-07-25,"29","Šiaulių m.",1,0,2,0,0,16,13,1,0
2020-07-25,"30","Visagino m.",0,0,1,0,0,5,4,0,0
2020-07-25,"32","Akmenės r.",0,0,0,0,0,5,5,0,0
2020-07-25,"33","Alytaus r.",0,0,0,0,0,7,7,0,0
2020-07-25,"34","Anykščių r.",0,0,0,0,0,8,8,0,0
2020-07-25,"36","Biržų r.",0,0,0,0,0,10,10,0,0
2020-07-25,"38","Varėnos r.",0,0,0,0,0,1,0,1,0
2020-07-25,"39","Vilkaviškio r.",0,0,1,0,0,8,6,1,0
2020-07-25,"41","Vilniaus r.",0,0,33,0,0,304,264,3,4
2020-07-25,"42","Elektrėnų",0,0,1,0,0,8,7,0,0
2020-07-25,"43","Zarasų r.",0,0,1,0,0,2,1,0,0
2020-07-25,"45","Ignalinos r.",0,0,1,0,0,6,5,0,0
2020-07-25,"46","Jonavos r.",0,0,2,0,0,15,13,0,0
2020-07-25,"47","Joniškio r.",0,0,0,0,0,15,14,1,0
2020-07-25,"48","Kalvarijos",0,0,0,0,0,5,4,0,1
2020-07-25,"49","Kaišiadorių r.",0,0,0,0,0,3,3,0,0
2020-07-25,"52","Kauno r.",0,0,3,0,0,24,21,0,0
2020-07-25,"53","Kėdainių r.",0,0,8,0,0,11,3,0,0
2020-07-25,"54","Kelmės r.",0,0,0,0,0,2,2,0,0
2020-07-25,"55","Klaipėdos r.",0,0,6,0,0,65,55,4,0
2020-07-25,"56","Kretingos r.",0,0,2,0,0,62,57,3,0
2020-07-25,"57","Kupiškio r.",0,0,0,0,0,0,0,0,0
2020-07-25,"58","Kazlų Rūdos",0,0,0,0,0,3,3,0,0
2020-07-25,"59","Lazdijų r.",0,0,1,0,0,6,5,0,0
2020-07-25,"61","Mažeikių r.",0,0,0,0,0,7,6,1,0
2020-07-25,"62","Molėtų r.",1,0,7,0,0,11,4,0,0
2020-07-25,"63","Pagėgių",0,0,0,0,0,1,1,0,0
2020-07-25,"65","Pakruojo r.",0,0,0,0,0,0,0,0,0
2020-07-25,"66","Panevėžio r.",0,0,2,0,0,10,7,1,0
2020-07-25,"67","Pasvalio r.",0,0,1,0,0,4,3,0,0
2020-07-25,"68","Plungės r.",0,0,0,0,0,8,8,0,0
2020-07-25,"69","Prienų r.",0,0,0,0,0,5,5,0,0
2020-07-25,"71","Radviliškio r.",0,0,0,0,0,7,7,0,0
2020-07-25,"72","Raseinių r.",0,0,0,0,0,6,5,1,0
2020-07-25,"73","Rokiškio r.",0,0,1,0,0,4,3,0,0
2020-07-25,"74","Rietavo",0,0,0,0,0,6,6,0,0
2020-07-25,"75","Skuodo r.",0,0,0,0,0,3,3,0,0
2020-07-25,"77","Tauragės r.",0,0,1,0,0,10,9,0,0
2020-07-25,"78","Telšių r.",0,0,0,0,0,11,9,2,0
2020-07-25,"79","Trakų r.",0,0,9,0,0,14,5,0,0
2020-07-25,"81","Ukmergės r.",0,0,0,0,0,89,79,9,1
2020-07-25,"82","Utenos r.",0,0,2,0,0,8,6,0,0
2020-07-25,"84","Šakių r.",0,0,4,0,0,8,3,1,0
2020-07-25,"85","Šalčininkų r.",2,0,5,0,0,20,15,0,0
2020-07-25,"86","Švenčionių r.",0,0,0,0,0,11,11,0,0
2020-07-25,"87","Šilalės r.",0,0,1,0,0,3,2,0,0
2020-07-25,"88","Šilutės r.",0,0,0,0,0,7,7,0,0
2020-07-25,"89","Širvintų r.",0,0,4,0,0,20,15,0,1
2020-07-25,"91","Šiaulių r.",0,0,0,0,0,11,10,1,0
2020-07-25,"94","Jurbarko r.",0,0,0,0,0,2,2,0,0
2020-07-25,"XX","Unknown",0,0,0,0,0,0,0,0,0
2020-07-26,"00","Lithuania",11,0,260,0,0,2015,1662,80,13
2020-07-26,"11","Alytaus m.",0,0,0,0,0,28,27,1,0
2020-07-26,"12","Birštono",0,0,0,0,0,0,0,0,0
2020-07-26,"13","Vilniaus m.",1,0,94,0,0,549,428,22,5
2020-07-26,"15","Druskininkų",0,0,0,0,0,1,1,0,0
2020-07-26,"18","Marijampolės",0,0,2,0,0,79,73,4,0
2020-07-26,"19","Kauno m.",6,0,48,0,0,153,101,3,1
2020-07-26,"21","Klaipėdos m.",0,0,4,0,0,280,258,18,0
2020-07-26,"23","Neringos",0,0,0,0,0,1,1,0,0
2020-07-26,"25","Palangos m.",0,0,0,0,0,12,11,1,0
2020-07-26,"27","Panevėžio m.",0,0,9,0,0,31,21,1,0
2020-07-26,"29","Šiaulių m.",0,0,2,0,0,16,13,1,0
2020-07-26,"30","Visagino m.",0,0,1,0,0,5,4,0,0
2020-07-26,"32","Akmenės r.",0,0,0,0,0,5,5,0,0
2020-07-26,"33","Alytaus r.",0,0,0,0,0,7,7,0,0
2020-07-26,"34","Anykščių r.",0,0,0,0,0,8,8,0,0
2020-07-26,"36","Biržų r.",0,0,0,0,0,10,10,0,0
2020-07-26,"38","Varėnos r.",0,0,0,0,0,1,0,1,0
2020-07-26,"39","Vilkaviškio r.",0,0,1,0,0,8,6,1,0
2020-07-26,"41","Vilniaus r.",0,0,33,0,0,304,264,3,4
2020-07-26,"42","Elektrėnų",0,0,1,0,0,8,7,0,0
2020-07-26,"43","Zarasų r.",0,0,1,0,0,2,1,0,0
2020-07-26,"45","Ignalinos r.",0,0,1,0,0,6,5,0,0
2020-07-26,"46","Jonavos r.",0,0,2,0,0,15,13,0,0
2020-07-26,"47","Joniškio r.",0,0,0,0,0,15,14,1,0
2020-07-26,"48","Kalvarijos",0,0,0,0,0,5,4,0,1
2020-07-26,"49","Kaišiadorių r.",0,0,0,0,0,3,3,0,0
2020-07-26,"52","Kauno r.",3,0,6,0,0,27,21,0,0
2020-07-26,"53","Kėdainių r.",0,0,8,0,0,11,3,0,0
2020-07-26,"54","Kelmės r.",0,0,0,0,0,2,2,0,0
2020-07-26,"55","Klaipėdos r.",0,0,6,0,0,65,55,4,0
2020-07-26,"56","Kretingos r.",0,0,2,0,0,62,57,3,0
2020-07-26,"57","Kupiškio r.",0,0,0,0,0,0,0,0,0
2020-07-26,"58","Kazlų Rūdos",0,0,0,0,0,3,3,0,0
2020-07-26,"59","Lazdijų r.",0,0,1,0,0,6,5,0,0
2020-07-26,"61","Mažeikių r.",0,0,0,0,0,7,6,1,0
2020-07-26,"62","Molėtų r.",0,0,7,0,0,11,4,0,0
2020-07-26,"63","Pagėgių",0,0,0,0,0,1,1,0,0
2020-07-26,"65","Pakruojo r.",0,0,0,0,0,0,0,0,0
2020-07-26,"66","Panevėžio r.",0,0,2,0,0,10,7,1,0
2020-07-26,"67","Pasvalio r.",0,0,1,0,0,4,3,0,0
2020-07-26,"68","Plungės r.",0,0,0,0,0,8,8,0,0
2020-07-26,"69","Prienų r.",0,0,0,0,0,5,5,0,0
2020-07-26,"71","Radviliškio r.",0,0,0,0,0,7,7,0,0
2020-07-26,"72","Raseinių r.",0,0,0,0,0,6,5,1,0
2020-07-26,"73","Rokiškio r.",0,0,1,0,0,4,3,0,0
2020-07-26,"74","Rietavo",0,0,0,0,0,6,6,0,0
2020-07-26,"75","Skuodo r.",0,0,0,0,0,3,3,0,0
2020-07-26,"77","Tauragės r.",1,0,2,0,0,11,9,0,0
2020-07-26,"78","Telšių r.",0,0,0,0,0,11,9,2,0
2020-07-26,"79","Trakų r.",0,0,9,0,0,14,5,0,0
2020-07-26,"81","Ukmergės r.",0,0,0,0,0,89,79,9,1
2020-07-26,"82","Utenos r.",0,0,2,0,0,8,6,0,0
2020-07-26,"84","Šakių r.",0,0,4,0,0,8,3,1,0
2020-07-26,"85","Šalčininkų r.",0,0,5,0,0,20,15,0,0
2020-07-26,"86","Švenčionių r.",0,0,0,0,0,11,11,0,0
2020-07-26,"87","Šilalės r.",0,0,1,0,0,3,2,0,0
2020-07-26,"88","Šilutės r.",0,0,0,0,0,7,7,0,0
2020-07-26,"89","Širvintų r.",0,0,4,0,0,20,15,0,1
2020-07-26,"91","Šiaulių r.",0,0,0,0,0,11,10,1,0
2020-07-26,"94","Jurbarko r.",0,0,0,0,0,2,2,0,0
2020-07-26,"XX","Unknown",0,0,0,0,0,0,0,0,0
2020-07-27,"00","Lithuania",8,0,268,0,0,2023,1662,80,13
2020-07-27,"11","Alytaus m.",0,0,0,0,0,28,27,1,0
2020-07-27,"12","Birštono",0,0,0,0,0,0,0,0,0
2020-07-27,"13","Vilniaus m.",0,0,94,0,0,549,428,22,5
2020-07-27,"15","Druskininkų",0,0,0,0,0,1,1,0,0
2020-07-27,"18","Marijampolės",3,0,5,0,0,82,73,4,0
2020-07-27,"19","Kauno m.",2,0,50,0,0,155,101,3,1
2020-07-27,"21","Klaipėdos m.",0,0,4,0,0,280,258,18,0
2020-07-27,"23","Neringos",0,0,0,0,0,1,1,0,0
2020-07-27,"25","Palangos m.",0,0,0,0,0,12,11,1,0
2020-07-27,"27","Panevėžio m.",2,0,11,0,0,33,21,1,0
2020-07-27,"29","Šiaulių m.",0,0,2,0,0,16,13,1,0
2020-07-27,"30","Visagino m.",0,0,1,0,0,5,4,0,0
2020-07-27,"32","Akmenės r.",0,0,0,0,0,5,5,0,0
2020-07-27,"33","Alytaus r.",0,0,0,0,0,7,7,0,0
2020-07-27,"34","Anykščių r.",0,0,0,0,0,8,8,0,0
2020-07-27,"36","Biržų r.",0,0,0,0,0,10,10,0,0
2020-07-27,"38","Varėnos r.",0,0,0,0,0,1,0,1,0
2020-07-27,"39","Vilkaviškio r.",0,0,1,0,0,8,6,1,0
2020-07-27,"41","Vilniaus r.",1,0,34,0,0,305,264,3,4
2020-07-27,"42","Elektrėnų",0,0,1,0,0,8,7,0,0
2020-07-27,"43","Zarasų r.",0,0,1,0,0,2,1,0,0
