"day","evrk_group_code","evrk_group_title","tests_positive","tests"
2020-12-14,"840","Viešasis valdymas ir gynyba; privalomasis socialinis draudimas",1,3
2020-12-14,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",39,168
2020-12-14,"842","Bendruomenei teikiamų paslaugų užtikrinimas",41,130
2020-12-14,"843","Privalomojo (valstybinio) socialinio draudimo veikla",3,7
2020-12-14,"850","Švietimas",1,1
2020-12-14,"851","Ikimokyklinis ugdymas",32,119
2020-12-14,"852","Pradinis ugdymas",13,37
2020-12-14,"853","Vidurinis ugdymas",47,180
2020-12-14,"854","Aukštasis mokslas",15,179
2020-12-14,"855","Kitas mokymas",7,39
2020-12-14,"856","Švietimui būdingų paslaugų veikla",0,3
2020-12-14,"860","Žmonių sveikatos priežiūros veikla",33,220
2020-12-14,"861","Ligoninių veikla",160,2481
2020-12-14,"862","Medicininės ir odontologinės praktikos veikla",64,772
2020-12-14,"869","Kita žmonių sveikatos priežiūros veikla",18,195
2020-12-14,"870","Kita stacionarinė globos veikla",0,1
2020-12-14,"871","Stacionarinė slaugos įstaigų veikla",0,3
2020-12-14,"872","Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",0,6
2020-12-14,"873","Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla",22,174
2020-12-14,"879","Kita stacionarinė globos veikla",3,57
2020-12-14,"880","Nesusijusio su apgyvendinimu socialinio darbo veikla",1,5
2020-12-14,"881","Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla",6,45
2020-12-14,"889","Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",5,46
2020-12-14,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",4,47
2020-12-14,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",5,21
2020-12-14,"920","Azartinių žaidimų ir lažybų organizavimo veikla",1,8
2020-12-14,"931","Sportinė veikla",4,14
2020-12-14,"932","Pramogų ir poilsio organizavimo veikla",2,7
2020-12-14,"940","Narystės organizacijų veikla",0,1
2020-12-14,"941","Verslininkų, darbdavių ir profesinių narystės organizacijų veikla",3,6
2020-12-14,"942","Profesinių sąjungų veikla",0,1
2020-12-14,"949","Kitų narystės organizacijų veikla",17,48
2020-12-14,"951","Kompiuterių ir ryšių įrangos remontas",1,5
2020-12-14,"952","Asmeninių ir namų ūkio reikmenų taisymas",0,1
2020-12-14,"960","Kita asmenų aptarnavimo veikla",5,33
2020-12-15,"011","Vienmečių augalų auginimas",6,18
2020-12-15,"014","Gyvulininkystė",8,18
2020-12-15,"015","Mišrusis žemės ūkis",6,21
2020-12-15,"016","Žemės ūkiui būdingų paslaugų ir derliaus apdorojimo veikla",2,9
2020-12-15,"020","Miškininkystė ir medienos ruoša",2,4
2020-12-15,"021","Miško medžių auginimas ir kita miškininkystės veikla",6,8
2020-12-15,"022","Medienos ruoša",3,8
2020-12-15,"024","Miškininkystei būdingų paslaugų veikla",3,3
2020-12-15,"031","Žvejyba",1,3
2020-12-15,"032","Akvakultūra",0,1
2020-12-15,"081","Akmens, smėlio ir molio karjerų eksploatavimas",2,8
2020-12-15,"089","Niekur kitur nepriskirta kasyba ir karjerų eksploatavimas",2,2
2020-12-15,"100","Maisto produktų gamyba",0,2
2020-12-15,"101","Mėsos perdirbimas ir konservavimas ir mėsos produktų gamyba",12,21
2020-12-15,"102","Žuvų, vėžiagyvių ir moliuskų perdirbimas ir konservavimas",10,31
2020-12-15,"103","Vaisių ir daržovių perdirbimas ir konservavimas",1,4
2020-12-15,"105","Pieno produktų gamyba",9,29
2020-12-15,"106","Grūdų malimo produktų, krakmolo ir krakmolo produktų gamyba",5,19
2020-12-15,"107","Kepyklos ir miltinių produktų gamyba",8,23
2020-12-15,"108","Kitų maisto produktų gamyba",13,22
2020-12-15,"109","Paruoštų pašarų gyvuliams gamyba",3,6
2020-12-15,"110","Gėrimų gamyba",7,56
2020-12-15,"120","Tabako gaminių gamyba",0,1
2020-12-15,"130","Tekstilės gaminių gamyba",2,2
2020-12-15,"131","Tekstilės pluoštų paruošimas ir verpimas",4,9
2020-12-15,"132","Tekstilės audimas",2,6
2020-12-15,"139","Kitų tekstilės gaminių ir dirbinių gamyba",13,29
2020-12-15,"140","Drabužių siuvimas (gamyba)",5,9
2020-12-15,"141","Drabužių, išskyrus kailinius drabužius, siuvimas (gamyba)",32,65
2020-12-15,"143","Megztų (trikotažinių) ir nertų drabužių gamyba",4,10
2020-12-15,"151","Odų rauginimas ir išdirbimas; lagaminų, rankinių, balno reikmenų ir pakinktų gamyba; kailių išdirbimas ir dažymas",1,1
2020-12-15,"160","Medienos bei medienos ir kamštienos gaminių, išskyrus baldus, gamyba; gaminių iš šiaudų ir pynimo medžiagų gamyba",2,3
2020-12-15,"161","Medienos pjaustymas ir obliavimas",12,34
2020-12-15,"162","Gaminių ir dirbinių iš medienos, kamštienos, šiaudų ir pynimo medžiagų gamyba",19,44
2020-12-15,"170","Popieriaus ir popieriaus gaminių gamyba",0,1
2020-12-15,"171","Plaušienos, popieriaus ir kartono gamyba",0,1
2020-12-15,"172","Popieriaus ir kartoninių gaminių gamyba",4,15
2020-12-15,"181","Spausdinimas ir su spausdinimu susijusios paslaugos",5,20
2020-12-15,"192","Rafinuotų naftos produktų gamyba",3,7
2020-12-15,"201","Pagrindinių chemikalų, trąšų ir azoto junginių, pirminių plastikų ir pirminio sintetinio kaučiuko gamyba",7,11
2020-12-15,"203","Dažų, lakų ir panašių dangų medžiagų, spaustuvinių dažų ir mastikų gamyba",0,2
2020-12-15,"205","Kitų cheminių medžiagų gamyba",0,1
2020-12-15,"212","Farmacinių preparatų gamyba",2,3
2020-12-15,"220","Guminių ir plastikinių gaminių gamyba",1,1
2020-12-15,"221","Guminių gaminių gamyba",0,1
2020-12-15,"222","Plastikinių gaminių gamyba",17,64
2020-12-15,"231","Stiklo ir stiklo gaminių bei dirbinių gamyba",1,10
2020-12-15,"233","Statybinių medžiagų iš molio gamyba",0,2
2020-12-15,"234","Kitų porcelianinių ir keraminių gaminių bei dirbinių gamyba",1,1
2020-12-15,"235","Cemento, kalkių ir gipso gamyba",3,3
2020-12-15,"236","Betono, cemento ir gipso gaminių bei dirbinių gamyba",7,13
2020-12-15,"237","Akmens pjaustymas, tašymas ir apdailinimas",2,2
2020-12-15,"239","Abrazyvinių gaminių ir niekur kitur nepriskirtų nemetalo mineralinių produktų gamyba",3,5
2020-12-15,"243","Kitų plieno pirminio apdirbimo gaminių gamyba",0,1
2020-12-15,"250","Metalo gaminių, išskyrus mašinas ir įrenginius, gamyba",0,2
2020-12-15,"251","Konstrukcinių metalo gaminių gamyba",10,34
2020-12-15,"252","Metalinių cisternų, rezervuarų ir talpyklų gamyba",2,6
2020-12-15,"254","Ginklų ir šaudmenų gamyba",1,1
2020-12-15,"255","Metalo kalimas, presavimas, štampavimas ir profiliavimas; miltelių metalurgija",5,48
2020-12-15,"256","Metalų apdorojimas ir dengimas; mechaninis apdirbimas",1,11
2020-12-15,"257","Valgomųjų įrankių, kitų įrankių ir bendrųjų metalo dirbinių gamyba",0,1
2020-12-15,"259","Kitų metalo gaminių gamyba",33,53
2020-12-15,"261","Elektroninių komponentų ir plokščių gamyba",3,7
2020-12-15,"262","Kompiuterių ir išorinės įrangos gamyba",0,1
2020-12-15,"264","Vartotojiškos elektroninės įrangos gamyba",0,20
2020-12-15,"265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba",0,4
2020-12-15,"267","Optinių prietaisų ir fotografijos įrangos gamyba",0,12
2020-12-15,"271","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba",1,4
2020-12-15,"273","Laidų ir instaliacijos įtaisų gamyba",1,3
2020-12-15,"274","Elektros apšvietimo įrangos gamyba",0,1
2020-12-15,"275","Buitinių aparatų ir prietaisų gamyba",1,4
2020-12-15,"280","Niekur kitur nepriskirtų mašinų ir įrangos gamyba",3,4
2020-12-15,"281","Bendrosios paskirties mašinų gamyba",1,1
2020-12-15,"282","Kitų bendrosios paskirties mašinų ir įrangos gamyba",6,11
2020-12-15,"283","Žemės ir miškų ūkio mašinų gamyba",1,1
2020-12-15,"284","Metalo formavimo įrangos ir staklių gamyba",1,1
2020-12-15,"289","Kitų specialiosios paskirties mašinų gamyba",2,3
2020-12-15,"290","Variklinių transporto priemonių, priekabų ir puspriekabių gamyba",2,2
2020-12-15,"292","Variklinių transporto priemonių kėbulų gamyba; priekabų ir puspriekabių gamyba",2,7
2020-12-15,"293","Variklinių transporto priemonių dalių ir pagalbinių reikmenų gamyba",6,30
2020-12-15,"301","Įvairių tipų laivų statyba",1,3
2020-12-15,"302","Geležinkelio lokomotyvų bei riedmenų gamyba",1,3
2020-12-15,"303","Orlaivių ir erdvėlaivių bei susijusios įrangos gamyba",0,1
2020-12-15,"309","Niekur kitur nepriskirtų transporto priemonių gamyba",3,11
2020-12-15,"310","Baldų gamyba",92,251
2020-12-15,"320","Kita gamyba",0,1
2020-12-15,"321","Papuošalų, juvelyrinių, bižuterijos ir panašių dirbinių gamyba",3,6
2020-12-15,"324","Žaidimų ir žaislų gamyba",1,3
2020-12-15,"325","Medicinos ir odontologijos prietaisų, instrumentų ir reikmenų gamyba",19,97
2020-12-15,"329","Niekur kitur nepriskirta gamyba",3,6
2020-12-15,"330","Mašinų ir įrangos remontas ir įrengimas",2,3
2020-12-15,"331","Metalo gaminių, mašinų ir įrangos remontas",14,130
2020-12-15,"332","Pramoninių mašinų ir įrangos įrengimas",1,4
2020-12-15,"351","Elektros energijos gamyba, perdavimas ir paskirstymas",14,35
2020-12-15,"353","Garo tiekimas ir oro kondicionavimas",8,27
2020-12-15,"360","Vandens surinkimas, valymas ir tiekimas",12,21
2020-12-15,"370","Nuotekų valymas",2,4
2020-12-15,"380","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas",0,1
2020-12-15,"381","Atliekų surinkimas",7,30
2020-12-15,"382","Atliekų tvarkymas ir šalinimas",5,19
2020-12-15,"390","Regeneravimas ir kita atliekų tvarkyba",0,1
2020-12-15,"410","Pastatų statyba",5,10
2020-12-15,"411","Statybų plėtra",2,4
2020-12-15,"412","Gyvenamųjų ir negyvenamųjų pastatų statyba",50,127
2020-12-15,"420","Inžinerinių statinių statyba",4,14
2020-12-15,"421","Kelių ir geležinkelių tiesimas",19,30
2020-12-15,"422","Komunalinių statinių statyba",2,15
2020-12-15,"429","Kitų inžinerinių statinių statyba",10,13
2020-12-15,"430","Specializuota statybos veikla",4,10
2020-12-15,"431","Statinių nugriovimas ir statybvietės paruošimas",2,10
2020-12-15,"432","Elektros, vandentiekio ir kitos įrangos įrengimas",31,76
2020-12-15,"433","Statybos baigimas ir apdaila",12,36
2020-12-15,"439","Kita specializuota statybos veikla",6,24
2020-12-15,"450","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas",5,8
2020-12-15,"451","Variklinių transporto priemonių pardavimas",12,32
2020-12-15,"452","Variklinių transporto priemonių techninė priežiūra ir remontas",11,35
2020-12-15,"453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas",18,45
2020-12-15,"454","Motociklų ir jų atsarginių dalių bei pagalbinių reikmenų pardavimas, techninė priežiūra ir remontas",0,1
2020-12-15,"460","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",4,12
2020-12-15,"461","Didmeninė prekyba už atlygį ar pagal sutartį",4,28
2020-12-15,"462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba",3,8
2020-12-15,"463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba",22,95
2020-12-15,"464","Namų ūkio reikmenų didmeninė prekyba",13,60
2020-12-15,"465","Informacijos ir ryšių technologijų (IRT) įrangos didmeninė prekyba",5,16
2020-12-15,"466","Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",10,35
2020-12-15,"467","Kita specializuota didmeninė prekyba",35,101
2020-12-15,"469","Nespecializuota didmeninė prekyba",1,13
2020-12-15,"470","Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",6,15
2020-12-15,"471","Mažmeninė prekyba nespecializuotose parduotuvėse",61,161
2020-12-15,"472","Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",3,5
2020-12-15,"473","Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse",5,15
2020-12-15,"474","Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse",2,7
2020-12-15,"475","Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse",16,42
2020-12-15,"476","Kultūros ir poilsio prekių mažmeninė prekyba specializuotose parduotuvėse",1,3
2020-12-15,"477","Kitų prekių mažmeninė prekyba specializuotose parduotuvėse",33,164
2020-12-15,"478","Mažmeninė prekyba kioskuose ir prekyvietėse",2,5
2020-12-15,"479","Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",10,31
2020-12-15,"490","Sausumos transportas ir transportavimas vamzdynais",1,1
2020-12-15,"492","Krovininis geležinkelio transportas",2,8
2020-12-15,"493","Kitas keleivinis sausumos transportas",14,35
2020-12-15,"494","Krovininis kelių transportas ir perkraustymo veikla",56,160
2020-12-15,"495","Transportavimas vamzdynais",0,3
2020-12-15,"511","Keleivinis oro transportas",2,3
2020-12-15,"520","Sandėliavimas ir transportui būdingų paslaugų veikla",3,3
2020-12-15,"521","Sandėliavimas ir saugojimas",6,12
2020-12-15,"522","Transportui būdingų paslaugų veikla",42,111
2020-12-15,"531","Pašto pagal įpareigojimą teikti universaliąsias paslaugas atliekama veikla",11,21
2020-12-15,"532","Kita pašto ir pasiuntinių (kurjerių) veikla",0,6
2020-12-15,"551","Viešbučių ir panašių laikinų buveinių veikla",5,22
2020-12-15,"552","Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla",1,5
2020-12-15,"559","Kita apgyvendinimo veikla",1,3
2020-12-15,"560","Maitinimo ir gėrimų teikimo veikla",4,15
2020-12-15,"561","Restoranų ir pagaminto valgio teikimo veikla",16,62
2020-12-15,"562","Pagaminto valgio tiekimas renginiams ir kitų maitinimo paslaugų veikla",5,35
2020-12-15,"563","Gėrimų pardavimo vartoti vietoje veikla",2,8
2020-12-15,"580","Leidybinė veikla",1,1
2020-12-15,"581","Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",4,14
2020-12-15,"582","Programinės įrangos leidyba",0,6
2020-12-15,"590","Kino filmų, vaizdo filmų ir televizijos programų gamyba, garso įrašymo ir muzikos įrašų leidybos veikla",0,1
2020-12-15,"591","Kino filmų, vaizdo filmų ir televizijos programų rengėjų veikla",1,8
2020-12-15,"602","Televizijos programų rengimas ir transliavimas",2,19
2020-12-15,"611","Laidinio ryšio paslaugų veikla",1,6
2020-12-15,"612","Belaidžio ryšio paslaugų veikla",1,8
2020-12-15,"620","Kompiuterių programavimo, konsultacinė ir susijusi veikla",19,65
2020-12-15,"630","Informacinių paslaugų veikla",1,3
2020-12-15,"631","Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",4,16
2020-12-15,"639","Kita informacinių paslaugų veikla",0,3
2020-12-15,"640","Finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",1,3
2020-12-15,"641","Piniginis tarpininkavimas",2,44
2020-12-15,"642","Kontroliuojančiųjų bendrovių veikla",0,9
2020-12-15,"649","Kita finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",4,13
2020-12-15,"650","Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",0,2
2020-12-15,"651","Draudimas",6,14
2020-12-15,"661","Pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",1,2
2020-12-15,"662","Pagalbinė draudimo ir pensijų lėšų kaupimo veikla",5,8
2020-12-15,"663","Fondų valdymo veikla",0,6
2020-12-15,"680","Nekilnojamojo turto operacijos",0,5
2020-12-15,"681","Nuosavo nekilnojamojo turto pirkimas ir pardavimas",4,5
2020-12-15,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",19,59
2020-12-15,"683","Nekilnojamojo turto operacijos už atlygį arba pagal sutartį",12,24
2020-12-15,"690","Teisinė ir apskaitos veikla",1,1
2020-12-15,"691","Teisinė veikla",6,19
2020-12-15,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",11,31
2020-12-15,"701","Pagrindinių buveinių veikla",0,7
2020-12-15,"702","Konsultacinė valdymo veikla",10,52
2020-12-15,"710","Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė",0,1
2020-12-15,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",9,32
2020-12-15,"712","Techninis tikrinimas ir analizė",3,11
2020-12-15,"720","Moksliniai tyrimai ir taikomoji veikla",0,2
2020-12-15,"721","Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla",15,111
2020-12-15,"722","Socialinių ir humanitarinių mokslų moksliniai tyrimai ir taikomoji veikla",0,7
2020-12-15,"730","Reklama ir rinkos tyrimas",0,2
2020-12-15,"731","Reklama",8,29
2020-12-15,"732","Rinkos tyrimas ir viešosios nuomonės apklausa",0,7
2020-12-15,"740","Kita profesinė, mokslinė ir techninė veikla",1,1
2020-12-15,"741","Specializuota projektavimo veikla",0,2
2020-12-15,"743","Vertimo raštu ir žodžiu veikla",1,3
2020-12-15,"749","Kita, niekur kitur nepriskirta, profesinė, mokslinė ir techninė veikla",2,10
2020-12-15,"750","Veterinarinė veikla",2,7
2020-12-15,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",7,13
2020-12-15,"772","Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma",0,2
2020-12-15,"773","Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",3,15
2020-12-15,"774","Intelektinės nuosavybės ir panašių produktų, išskyrus autorių teisių saugomus objektus, išperkamoji nuoma",0,2
2020-12-15,"780","Įdarbinimo veikla",1,3
2020-12-15,"781","Įdarbinimo agentūrų veikla",0,5
2020-12-15,"782","Laikinojo įdarbinimo agentūrų veikla",6,23
2020-12-15,"783","Kitas darbo jėgos teikimas",2,10
2020-12-15,"791","Kelionių agentūrų ir ekskursijų organizatorių veikla",4,9
2020-12-15,"799","Kitų išankstinio užsakymo ir susijusių paslaugų veikla",1,2
2020-12-15,"801","Privati apsauga",22,42
2020-12-15,"802","Apsaugos sistemų paslaugų veikla",1,4
2020-12-15,"810","Pastatų aptarnavimas ir kraštovaizdžio tvarkymas",2,5
2020-12-15,"811","Kombinuota patalpų funkcionavimo užtikrinimo veikla",3,4
2020-12-15,"812","Valymo veikla",15,43
2020-12-15,"813","Kraštovaizdžio tvarkymas",0,6
2020-12-15,"820","Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",2,2
2020-12-15,"821","Įstaigų administracinė ir aptarnavimo veikla",0,5
2020-12-15,"822","Užsakomųjų informacinių paslaugų centrų veikla",2,5
2020-12-15,"823","Posėdžių ir verslo renginių organizavimas",0,1
2020-12-15,"829","Niekur kitur nepriskirta verslui būdingų paslaugų veikla",7,13
2020-12-15,"840","Viešasis valdymas ir gynyba; privalomasis socialinis draudimas",3,9
2020-12-15,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",35,130
2020-12-15,"842","Bendruomenei teikiamų paslaugų užtikrinimas",83,260
2020-12-15,"843","Privalomojo (valstybinio) socialinio draudimo veikla",11,23
2020-12-15,"850","Švietimas",1,2
2020-12-15,"851","Ikimokyklinis ugdymas",69,143
2020-12-15,"852","Pradinis ugdymas",21,44
2020-12-15,"853","Vidurinis ugdymas",104,272
2020-12-15,"854","Aukštasis mokslas",15,234
2020-12-15,"855","Kitas mokymas",8,47
2020-12-15,"856","Švietimui būdingų paslaugų veikla",1,8
2020-12-15,"860","Žmonių sveikatos priežiūros veikla",36,335
2020-12-15,"861","Ligoninių veikla",346,4060
2020-12-15,"862","Medicininės ir odontologinės praktikos veikla",102,1198
2020-12-15,"869","Kita žmonių sveikatos priežiūros veikla",49,324
2020-12-15,"870","Kita stacionarinė globos veikla",1,1
2020-12-15,"871","Stacionarinė slaugos įstaigų veikla",4,32
2020-12-15,"872","Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",0,28
2020-12-15,"873","Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla",32,337
2020-12-15,"879","Kita stacionarinė globos veikla",9,147
2020-12-15,"880","Nesusijusio su apgyvendinimu socialinio darbo veikla",5,56
2020-12-15,"881","Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla",9,77
2020-12-15,"889","Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",6,51
2020-12-15,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",7,32
2020-12-15,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",7,37
2020-12-15,"920","Azartinių žaidimų ir lažybų organizavimo veikla",0,2
2020-12-15,"930","Sportinė veikla, pramogų ir poilsio organizavimo veikla",3,9
2020-12-15,"931","Sportinė veikla",10,22
2020-12-15,"932","Pramogų ir poilsio organizavimo veikla",5,28
2020-12-15,"941","Verslininkų, darbdavių ir profesinių narystės organizacijų veikla",5,20
2020-12-15,"942","Profesinių sąjungų veikla",1,3
2020-12-15,"949","Kitų narystės organizacijų veikla",26,94
2020-12-15,"951","Kompiuterių ir ryšių įrangos remontas",1,1
2020-12-15,"952","Asmeninių ir namų ūkio reikmenų taisymas",0,2
2020-12-15,"960","Kita asmenų aptarnavimo veikla",10,55
2020-12-16,"011","Vienmečių augalų auginimas",4,11
2020-12-16,"012","Daugiamečių augalų auginimas",2,2
2020-12-16,"014","Gyvulininkystė",5,20
2020-12-16,"015","Mišrusis žemės ūkis",6,12
2020-12-16,"016","Žemės ūkiui būdingų paslaugų ir derliaus apdorojimo veikla",1,3
2020-12-16,"020","Miškininkystė ir medienos ruoša",1,1
2020-12-16,"021","Miško medžių auginimas ir kita miškininkystės veikla",3,9
2020-12-16,"022","Medienos ruoša",1,6
2020-12-16,"024","Miškininkystei būdingų paslaugų veikla",1,2
2020-12-16,"031","Žvejyba",0,3
2020-12-16,"032","Akvakultūra",2,3
2020-12-16,"060","Žalios naftos ir gamtinių dujų gavyba",0,1
2020-12-16,"080","Kita kasyba ir karjerų eksploatavimas",0,1
2020-12-16,"081","Akmens, smėlio ir molio karjerų eksploatavimas",0,2
2020-12-16,"089","Niekur kitur nepriskirta kasyba ir karjerų eksploatavimas",0,3
2020-12-16,"100","Maisto produktų gamyba",0,1
2020-12-16,"101","Mėsos perdirbimas ir konservavimas ir mėsos produktų gamyba",5,12
2020-12-16,"102","Žuvų, vėžiagyvių ir moliuskų perdirbimas ir konservavimas",4,17
2020-12-16,"103","Vaisių ir daržovių perdirbimas ir konservavimas",2,4
2020-12-16,"104","Gyvūninių ir augalinių riebalų bei aliejaus gamyba",0,1
2020-12-16,"105","Pieno produktų gamyba",16,24
2020-12-16,"106","Grūdų malimo produktų, krakmolo ir krakmolo produktų gamyba",4,5
2020-12-16,"107","Kepyklos ir miltinių produktų gamyba",15,34
2020-12-16,"108","Kitų maisto produktų gamyba",14,22
2020-12-16,"109","Paruoštų pašarų gyvuliams gamyba",4,7
2020-12-16,"110","Gėrimų gamyba",1,5
2020-12-16,"120","Tabako gaminių gamyba",1,1
2020-12-16,"130","Tekstilės gaminių gamyba",1,1
2020-12-16,"131","Tekstilės pluoštų paruošimas ir verpimas",2,4
2020-12-16,"132","Tekstilės audimas",1,3
2020-12-16,"139","Kitų tekstilės gaminių ir dirbinių gamyba",23,47
2020-12-16,"140","Drabužių siuvimas (gamyba)",13,29
2020-12-16,"141","Drabužių, išskyrus kailinius drabužius, siuvimas (gamyba)",36,91
2020-12-16,"143","Megztų (trikotažinių) ir nertų drabužių gamyba",6,9
2020-12-16,"152","Avalynės gamyba",0,2
2020-12-16,"160","Medienos bei medienos ir kamštienos gaminių, išskyrus baldus, gamyba; gaminių iš šiaudų ir pynimo medžiagų gamyba",1,5
2020-12-16,"161","Medienos pjaustymas ir obliavimas",6,25
2020-12-16,"162","Gaminių ir dirbinių iš medienos, kamštienos, šiaudų ir pynimo medžiagų gamyba",26,54
2020-12-16,"172","Popieriaus ir kartoninių gaminių gamyba",5,14
2020-12-16,"181","Spausdinimas ir su spausdinimu susijusios paslaugos",12,21
2020-12-16,"192","Rafinuotų naftos produktų gamyba",7,18
2020-12-16,"201","Pagrindinių chemikalų, trąšų ir azoto junginių, pirminių plastikų ir pirminio sintetinio kaučiuko gamyba",7,26
2020-12-16,"203","Dažų, lakų ir panašių dangų medžiagų, spaustuvinių dažų ir mastikų gamyba",0,2
2020-12-16,"204","Muilo ir ploviklių, valiklių ir blizgiklių, kvepalų ir tualeto priemonių gamyba",2,4
2020-12-16,"205","Kitų cheminių medžiagų gamyba",2,7
2020-12-16,"212","Farmacinių preparatų gamyba",1,2
2020-12-16,"222","Plastikinių gaminių gamyba",24,114
2020-12-16,"231","Stiklo ir stiklo gaminių bei dirbinių gamyba",8,20
2020-12-16,"233","Statybinių medžiagų iš molio gamyba",1,1
2020-12-16,"235","Cemento, kalkių ir gipso gamyba",0,1
2020-12-16,"236","Betono, cemento ir gipso gaminių bei dirbinių gamyba",6,20
2020-12-16,"237","Akmens pjaustymas, tašymas ir apdailinimas",4,4
2020-12-16,"239","Abrazyvinių gaminių ir niekur kitur nepriskirtų nemetalo mineralinių produktų gamyba",1,2
2020-12-16,"250","Metalo gaminių, išskyrus mašinas ir įrenginius, gamyba",2,3
2020-12-16,"251","Konstrukcinių metalo gaminių gamyba",14,35
2020-12-16,"252","Metalinių cisternų, rezervuarų ir talpyklų gamyba",3,5
2020-12-16,"254","Ginklų ir šaudmenų gamyba",2,2
2020-12-16,"255","Metalo kalimas, presavimas, štampavimas ir profiliavimas; miltelių metalurgija",6,25
2020-12-16,"256","Metalų apdorojimas ir dengimas; mechaninis apdirbimas",3,4
2020-12-16,"257","Valgomųjų įrankių, kitų įrankių ir bendrųjų metalo dirbinių gamyba",0,2
2020-12-16,"259","Kitų metalo gaminių gamyba",32,53
2020-12-16,"261","Elektroninių komponentų ir plokščių gamyba",2,7
2020-12-16,"262","Kompiuterių ir išorinės įrangos gamyba",1,2
2020-12-16,"263","Ryšių įrangos gamyba",0,1
2020-12-16,"264","Vartotojiškos elektroninės įrangos gamyba",0,1
2020-12-16,"265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba",0,6
2020-12-16,"267","Optinių prietaisų ir fotografijos įrangos gamyba",2,9
2020-12-16,"271","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba",19,27
2020-12-16,"273","Laidų ir instaliacijos įtaisų gamyba",3,6
2020-12-16,"274","Elektros apšvietimo įrangos gamyba",1,6
2020-12-16,"275","Buitinių aparatų ir prietaisų gamyba",8,34
2020-12-16,"279","Kitos elektros įrangos gamyba",0,1
2020-12-16,"280","Niekur kitur nepriskirtų mašinų ir įrangos gamyba",1,4
2020-12-16,"281","Bendrosios paskirties mašinų gamyba",0,1
2020-12-16,"282","Kitų bendrosios paskirties mašinų ir įrangos gamyba",7,15
2020-12-16,"283","Žemės ir miškų ūkio mašinų gamyba",2,4
2020-12-16,"284","Metalo formavimo įrangos ir staklių gamyba",0,1
