"day","confirmed","tests","deaths","deaths_1","deaths_2","active","vaccinated_1","vaccinated_2","vaccinated_3","partialy_protected","fully_protected","booster_protected","infection_1","infection_2","infection_3","confirmed_daily","tests_daily","tests_mobile_daily","tests_pcr_daily","tests_ag_daily","tests_ab_daily","tests_positive_daily","tests_pcr_positive_daily","tests_ag_positive_daily","tests_ab_positive_daily","deaths_daily","deaths_1_daily","deaths_2_daily","deaths_population_daily","vaccinated_1_daily","vaccinated_2_daily","vaccinated_3_daily","infection_1_daily","infection_2_daily","infection_3_daily","population","hospitalized","icu","ventilated","oxygen","tpr_dgn","tpr_pcr","tpr_ag","tpr_ab","confirmed_100k","dgn_100k","deaths_100k","deaths_1_100k","deaths_2_100k","tests_100k","tests_mobile_100k","confirmed_growth_weekly","dgn_growth_weekly","tpr_dgn_diff_weekly","tpr_pcr_diff_weekly","tpr_ag_diff_weekly","tpr_ab_diff_weekly","deaths_growth_weekly","deaths_1_growth_weekly","deaths_2_growth_weekly","vaccinated_1_percent","vaccinated_2_percent","vaccinated_3_percent","partialy_protected_percent","fully_protected_percent","booster_protected_percent"
2024-04-14,1397834,9343418,23117,9896,18072,384,0,0,0,0,0,0,1243118,148492,148492,7,114,0,38,76,0,3,2,1,0,0,0,0,98,0,0,0,7,0,0,2810761,137,11,7,0,2.56,3.64,2.36,42.11,9.00112104871243,4.44719419402788,0.640395963940015,0,0.177887767761115,158.960509271333,0,4.03,-13.43,-0.48,-2.84,-0.02,2.11,-20,NA,-33.33,0,0,0,0,0,0
2024-04-15,1397859,9343873,23117,9896,18072,374,0,0,0,0,0,0,1243134,148498,148498,25,455,0,75,380,24,16,4,12,8,0,0,0,94,0,0,0,16,6,2,2810761,137,11,7,0,2.51,3.34,2.35,43.75,9.67709456620467,4.83854728310233,0.640395963940015,0,0.177887767761115,171.661695889476,0,-26.75,-34.15,-0.55,-3.58,-0.0600000000000001,6.01,-20,NA,-33.33,0,0,0,0,0,0
2024-04-16,1397877,9344234,23119,9896,18072,365,0,0,0,0,0,0,1243148,148500,148500,18,361,0,50,311,24,7,0,7,10,2,0,0,104,0,0,0,14,2,2,2810761,137,11,7,0,2.44,3.21,2.27,45,8.71650062029465,4.30488397981899,0.711551071044461,0,0.177887767761115,161.450938019988,0,-21.17,-34.25,-0.4,-2.87,-0.00999999999999979,7.66,-33.33,NA,-33.33,0,0,0,0,0,0
2024-04-17,1397894,9344527,23119,9896,18072,356,0,0,0,0,0,0,1243163,148502,148502,17,293,0,47,246,19,4,0,4,11,0,0,0,85,0,0,0,15,2,0,2810761,137,11,7,0,2.31,2.96,2.17,45.38,8.11168220990685,3.77122067653564,0.675973517492238,0,0.177887767761115,155.794107005185,0,-10,-29.03,-0.2,-0.97,-0.1,3.54,-64.29,NA,-75,0,0,0,0,0,0
2024-04-18,1397901,9344814,23119,9896,18072,332,0,0,0,0,0,0,1243170,148502,148502,7,287,0,43,244,24,2,0,2,13,0,0,0,109,0,0,0,7,0,0,2810761,137,11,7,0,2.08,2.42,2.01,43.36,7.86263933504129,3.48660024811786,0.4625081961789,0,0.106732660656669,151.311335257605,0,-24.6,-33.9,-0.4,-1.19,-0.27,-3.02,-55.56,NA,-50,0,0,0,0,0,0
2024-04-19,1397919,9345115,23122,9896,18075,344,0,0,0,0,0,0,1243186,148504,148504,18,301,0,48,253,16,8,5,3,7,3,0,3,96,0,0,0,16,2,0,2810761,137,11,7,0,2.14,3.35,1.88,46.79,7.75590667438462,3.48660024811786,0.569240856835569,0,0.213465321313338,148.144932991457,0,-25.6,-31.03,-0.39,-0.48,-0.4,5.12,-54.55,NA,0,0,0,0,0,0,0
2024-04-20,1397921,9345197,23123,9897,18076,340,0,0,0,0,0,0,1243186,148506,148506,2,82,0,28,54,5,4,1,3,4,1,1,1,99,0,0,0,0,2,0,2810761,137,11,7,0,2.32,3.65,2.05,47.32,7.75590667438462,3.59333290877453,0.533663303283346,0.035577553552223,0.213465321313338,147.71800234883,0,-24.19,-22.81,-0.2,-0.02,-0.26,5.21,-33.33,Inf,100,0,0,0,0,0,0
2024-04-21,1397922,9345262,23124,9897,18076,335,0,0,0,0,0,0,1243187,148506,148506,1,65,0,22,43,0,0,0,0,0,1,0,0,97,0,0,0,1,0,0,2810761,137,11,7,0,2.22,3.19,2.02,47.32,7.7203291208324,3.52217780167008,0.533663303283346,0.035577553552223,0.213465321313338,146.223745099637,0,-31.78,-29.31,-0.34,-0.45,-0.34,5.21,-12.5,Inf,100,0,0,0,0,0,0
2024-04-22,1397933,9345696,23125,9898,18077,301,0,0,0,0,0,0,1243197,148507,148507,11,434,0,61,373,32,6,2,4,12,1,1,1,106,0,0,0,10,1,0,2810761,137,11,7,0,1.7,2.68,1.51,47.5,6.72415762137016,3.02409205193896,0.569240856835569,0.0711551071044461,0.249042874865561,141.31404270943,0,-35.65,-42.59,-0.81,-0.66,-0.84,3.75,0,Inf,150,0,0,0,0,0,0
2024-04-23,1397948,9346024,23127,9898,18079,282,0,0,0,0,0,0,1243209,148510,148510,15,328,0,41,287,32,10,2,8,15,2,0,2,88,0,0,0,12,3,0,2810761,137,11,7,0,1.9,3.45,1.6,48.44,6.36838208584792,2.91735939128229,0.569240856835569,0.0711551071044461,0.320197981970007,133.771601356359,0,-34.26,-29.17,-0.54,0.24,-0.67,3.44,0,Inf,250,0,0,0,0,0,0
2024-04-24,1397961,9346313,23129,9898,18079,281,0,0,0,0,0,0,1243219,148512,148512,13,289,0,55,234,17,5,0,5,8,2,0,0,94,0,0,0,10,2,1,2810761,137,11,7,0,1.96,3.36,1.68,46.83,6.22607187163903,2.81062673062562,0.533663303283346,0.0711551071044461,0.284620428417784,131.423482821912,0,-37.96,-20.45,-0.35,0.4,-0.49,1.45,100,Inf,600,0,0,0,0,0,0
2024-04-25,1397972,9346637,23129,9898,18079,271,0,0,0,0,0,0,1243227,148515,148515,11,324,0,45,279,26,5,2,3,8,0,0,0,101,0,0,0,8,3,0,2810761,137,11,7,0,2.08,4,1.71,42.19,5.90587388966903,2.73947162352117,0.498085749731123,0.0711551071044461,0.284620428417784,131.601370589673,0,-25.26,-2.56,0,1.58,-0.3,-1.17,150,Inf,600,0,0,0,0,0,0
2024-04-26,1397992,9346880,23130,9898,18079,289,0,0,0,0,0,0,1243243,148519,148519,20,243,0,49,194,17,10,3,7,7,1,0,0,91,0,0,0,16,4,0,2810761,137,11,7,0,2.27,3.32,2.05,41.86,5.90587388966903,2.84620428417784,0.4625081961789,0.0711551071044461,0.249042874865561,129.395562269435,0,-21.51,0,0.13,-0.0300000000000002,0.17,-4.93,60,Inf,33.33,0,0,0,0,0,0
2024-04-27,1397998,9346949,23131,9898,18080,293,0,0,0,0,0,0,1243247,148521,148521,6,69,0,19,50,6,4,1,3,6,1,0,1,98,0,0,0,4,2,0,2810761,137,11,7,0,2.28,3.42,2.05,43.08,6.08376165743014,2.98851449838674,0.498085749731123,0.0711551071044461,0.284620428417784,129.680182697853,0,-18.09,-9.09,-0.04,-0.23,0,-4.24,33.33,0,0,0,0,0,0,0,0
2024-04-28,1398000,9347003,23132,9898,18081,256,0,0,0,0,0,0,1243249,148521,148521,2,54,0,21,33,0,0,0,0,0,1,0,1,104,0,0,0,2,0,0,2810761,137,11,7,0,2.3,3.44,2.07,43.08,5.90587388966903,2.88178183773007,0.533663303283346,0.0711551071044461,0.320197981970007,127.54552948472,0,-11.36,-2.44,0.0799999999999996,0.25,0.0499999999999998,-4.24,14.29,0,25,0,0,0,0,0,0
2024-04-29,1398033,9347407,23132,9898,18081,264,0,0,0,0,0,0,1243273,148527,148527,33,404,0,44,360,23,13,1,12,12,0,0,0,102,0,0,0,24,6,2,2810761,137,11,7,0,2.75,3.28,2.64,46.28,6.19049431808681,2.7750491770734,0.533663303283346,0.0711551071044461,0.320197981970007,125.731074253556,0,35.14,51.61,1.05,0.6,1.13,-1.22,-12.5,-100,-20,0,0,0,0,0,0
