"day","administrative_level_2","administrative_level_3","vaccinated_1","vaccinated_2","vaccinated_3","partial_protection","full_protection","booster_protection","vaccinated_daily_1","vaccinated_daily_2","vaccinated_daily_3"
2020-12-18,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-19,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-20,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-21,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-22,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-23,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-24,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-25,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-26,"Klaipėdos apskr.","Neringos",0,0,0,0,0,0,0,0,0
2020-12-27,"Klaipėdos apskr.","Neringos",8,0,0,0,0,0,8,0,0
2020-12-28,"Klaipėdos apskr.","Neringos",14,0,0,0,0,0,6,0,0
2020-12-29,"Klaipėdos apskr.","Neringos",32,0,0,0,0,0,18,0,0
2020-12-30,"Klaipėdos apskr.","Neringos",34,0,0,0,0,0,2,0,0
2020-12-31,"Klaipėdos apskr.","Neringos",34,0,0,0,0,0,0,0,0
2021-01-01,"Klaipėdos apskr.","Neringos",34,0,0,0,0,0,0,0,0
2021-01-02,"Klaipėdos apskr.","Neringos",34,0,0,0,0,0,0,0,0
2021-01-03,"Klaipėdos apskr.","Neringos",34,0,0,0,0,0,0,0,0
2021-01-04,"Klaipėdos apskr.","Neringos",34,0,0,0,0,0,0,0,0
2021-01-05,"Klaipėdos apskr.","Neringos",37,0,0,0,0,0,3,0,0
2021-01-06,"Klaipėdos apskr.","Neringos",45,0,0,0,0,0,8,0,0
2021-01-07,"Klaipėdos apskr.","Neringos",53,0,0,0,0,0,8,0,0
2021-01-08,"Klaipėdos apskr.","Neringos",68,0,0,0,0,0,15,0,0
2021-01-09,"Klaipėdos apskr.","Neringos",69,0,0,0,0,0,1,0,0
2021-01-10,"Klaipėdos apskr.","Neringos",69,0,0,0,0,0,0,0,0
2021-01-11,"Klaipėdos apskr.","Neringos",75,0,0,0,0,0,6,0,0
2021-01-12,"Klaipėdos apskr.","Neringos",77,0,0,0,0,0,2,0,0
2021-01-13,"Klaipėdos apskr.","Neringos",97,0,0,0,0,0,20,0,0
2021-01-14,"Klaipėdos apskr.","Neringos",112,0,0,0,0,0,15,0,0
2021-01-15,"Klaipėdos apskr.","Neringos",118,0,0,0,0,0,6,0,0
2021-01-16,"Klaipėdos apskr.","Neringos",120,0,0,0,0,0,2,0,0
2021-01-17,"Klaipėdos apskr.","Neringos",120,6,0,0,0,0,0,6,0
2021-01-18,"Klaipėdos apskr.","Neringos",125,14,0,0,0,0,5,8,0
2021-01-19,"Klaipėdos apskr.","Neringos",127,28,0,0,0,0,2,14,0
2021-01-20,"Klaipėdos apskr.","Neringos",128,32,0,0,0,0,1,4,0
2021-01-21,"Klaipėdos apskr.","Neringos",128,34,0,0,0,0,0,2,0
2021-01-22,"Klaipėdos apskr.","Neringos",128,34,0,0,0,0,0,0,0
2021-01-23,"Klaipėdos apskr.","Neringos",128,34,0,0,0,0,0,0,0
2021-01-24,"Klaipėdos apskr.","Neringos",128,34,0,0,0,0,0,0,0
2021-01-25,"Klaipėdos apskr.","Neringos",128,34,0,0,0,0,0,0,0
2021-01-26,"Klaipėdos apskr.","Neringos",134,37,0,0,0,0,6,3,0
2021-01-27,"Klaipėdos apskr.","Neringos",154,42,0,0,0,0,20,5,0
2021-01-28,"Klaipėdos apskr.","Neringos",161,50,0,0,0,0,7,8,0
2021-01-29,"Klaipėdos apskr.","Neringos",171,59,0,0,0,0,10,9,0
2021-01-30,"Klaipėdos apskr.","Neringos",171,60,0,0,0,0,0,1,0
2021-01-31,"Klaipėdos apskr.","Neringos",171,60,0,0,6,0,0,0,0
2021-02-01,"Klaipėdos apskr.","Neringos",175,64,0,0,14,0,4,4,0
2021-02-02,"Klaipėdos apskr.","Neringos",178,68,0,0,28,0,3,4,0
2021-02-03,"Klaipėdos apskr.","Neringos",179,79,0,0,32,0,1,11,0
2021-02-04,"Klaipėdos apskr.","Neringos",182,109,0,0,34,0,3,30,0
2021-02-05,"Klaipėdos apskr.","Neringos",182,112,0,0,34,0,0,3,0
2021-02-06,"Klaipėdos apskr.","Neringos",182,113,0,0,34,0,0,1,0
2021-02-07,"Klaipėdos apskr.","Neringos",182,113,0,0,34,0,0,0,0
2021-02-08,"Klaipėdos apskr.","Neringos",182,118,0,0,34,0,0,5,0
2021-02-09,"Klaipėdos apskr.","Neringos",182,120,0,0,37,0,0,2,0
2021-02-10,"Klaipėdos apskr.","Neringos",188,123,0,0,42,0,6,3,0
2021-02-11,"Klaipėdos apskr.","Neringos",261,124,0,0,50,0,73,1,0
2021-02-12,"Klaipėdos apskr.","Neringos",265,125,0,0,59,0,4,1,0
2021-02-13,"Klaipėdos apskr.","Neringos",265,125,0,0,60,0,0,0,0
2021-02-14,"Klaipėdos apskr.","Neringos",265,125,0,0,60,0,0,0,0
2021-02-15,"Klaipėdos apskr.","Neringos",268,126,0,0,64,0,3,1,0
2021-02-16,"Klaipėdos apskr.","Neringos",268,126,0,0,68,0,0,0,0
2021-02-17,"Klaipėdos apskr.","Neringos",271,144,0,0,79,0,3,18,0
2021-02-18,"Klaipėdos apskr.","Neringos",277,155,0,0,109,0,6,11,0
2021-02-19,"Klaipėdos apskr.","Neringos",311,161,0,0,112,0,34,6,0
2021-02-20,"Klaipėdos apskr.","Neringos",311,162,0,0,113,0,0,1,0
2021-02-21,"Klaipėdos apskr.","Neringos",311,162,0,0,113,0,0,0,0
2021-02-22,"Klaipėdos apskr.","Neringos",318,171,0,0,118,0,7,9,0
2021-02-23,"Klaipėdos apskr.","Neringos",324,173,0,0,120,0,6,2,0
2021-02-24,"Klaipėdos apskr.","Neringos",392,175,0,0,123,0,68,2,0
2021-02-25,"Klaipėdos apskr.","Neringos",427,176,0,0,124,0,35,1,0
2021-02-26,"Klaipėdos apskr.","Neringos",463,178,0,0,125,0,36,2,0
2021-02-27,"Klaipėdos apskr.","Neringos",464,178,0,0,125,0,1,0,0
2021-02-28,"Klaipėdos apskr.","Neringos",464,178,0,0,125,0,0,0,0
2021-03-01,"Klaipėdos apskr.","Neringos",472,178,0,0,126,0,8,0,0
2021-03-02,"Klaipėdos apskr.","Neringos",476,179,0,0,126,0,4,1,0
2021-03-03,"Klaipėdos apskr.","Neringos",481,181,0,0,144,0,5,2,0
2021-03-04,"Klaipėdos apskr.","Neringos",509,248,0,0,155,0,28,67,0
2021-03-05,"Klaipėdos apskr.","Neringos",518,252,0,0,161,0,9,4,0
2021-03-06,"Klaipėdos apskr.","Neringos",518,252,0,0,162,0,0,0,0
2021-03-07,"Klaipėdos apskr.","Neringos",518,252,0,0,162,0,0,0,0
2021-03-08,"Klaipėdos apskr.","Neringos",533,254,0,0,171,0,15,2,0
2021-03-09,"Klaipėdos apskr.","Neringos",548,255,0,0,173,0,15,1,0
2021-03-10,"Klaipėdos apskr.","Neringos",565,258,0,0,175,0,17,3,0
2021-03-11,"Klaipėdos apskr.","Neringos",565,258,0,1,176,0,0,0,0
2021-03-12,"Klaipėdos apskr.","Neringos",592,294,0,2,178,0,27,36,0
2021-03-13,"Klaipėdos apskr.","Neringos",595,294,0,2,178,0,3,0,0
2021-03-14,"Klaipėdos apskr.","Neringos",595,294,0,2,178,0,0,0,0
2021-03-15,"Klaipėdos apskr.","Neringos",691,300,0,2,178,0,96,6,0
2021-03-16,"Klaipėdos apskr.","Neringos",704,305,0,2,179,0,13,5,0
2021-03-17,"Klaipėdos apskr.","Neringos",709,309,0,2,181,0,5,4,0
2021-03-18,"Klaipėdos apskr.","Neringos",726,338,0,3,248,0,17,29,0
2021-03-19,"Klaipėdos apskr.","Neringos",728,345,0,3,252,0,2,7,0
2021-03-20,"Klaipėdos apskr.","Neringos",728,345,0,3,252,0,0,0,0
2021-03-21,"Klaipėdos apskr.","Neringos",729,345,0,3,252,0,1,0,0
2021-03-22,"Klaipėdos apskr.","Neringos",741,347,0,4,254,0,12,2,0
2021-03-23,"Klaipėdos apskr.","Neringos",752,348,0,4,255,0,11,1,0
2021-03-24,"Klaipėdos apskr.","Neringos",767,350,0,4,258,0,15,2,0
2021-03-25,"Klaipėdos apskr.","Neringos",790,378,0,4,258,0,23,28,0
2021-03-26,"Klaipėdos apskr.","Neringos",802,384,0,4,294,0,12,6,0
2021-03-27,"Klaipėdos apskr.","Neringos",806,384,0,4,294,0,4,0,0
2021-03-28,"Klaipėdos apskr.","Neringos",806,386,0,4,294,0,0,2,0
2021-03-29,"Klaipėdos apskr.","Neringos",817,388,0,4,300,0,11,2,0
2021-03-30,"Klaipėdos apskr.","Neringos",831,402,0,4,305,0,14,14,0
2021-03-31,"Klaipėdos apskr.","Neringos",853,411,0,4,309,0,22,9,0
2021-04-01,"Klaipėdos apskr.","Neringos",869,414,0,4,338,0,16,3,0
2021-04-02,"Klaipėdos apskr.","Neringos",899,441,0,4,345,0,30,27,0
2021-04-03,"Klaipėdos apskr.","Neringos",910,442,0,4,345,0,11,1,0
2021-04-04,"Klaipėdos apskr.","Neringos",919,442,0,4,345,0,9,0,0
2021-04-05,"Klaipėdos apskr.","Neringos",934,443,0,4,347,0,15,1,0
2021-04-06,"Klaipėdos apskr.","Neringos",947,446,0,4,348,0,13,3,0
2021-04-07,"Klaipėdos apskr.","Neringos",998,452,0,4,350,0,51,6,0
2021-04-08,"Klaipėdos apskr.","Neringos",1043,459,0,4,378,0,45,7,0
2021-04-09,"Klaipėdos apskr.","Neringos",1155,476,0,4,384,0,112,17,0
2021-04-10,"Klaipėdos apskr.","Neringos",1194,477,0,4,384,0,39,1,0
2021-04-11,"Klaipėdos apskr.","Neringos",1196,478,0,4,386,0,2,1,0
2021-04-12,"Klaipėdos apskr.","Neringos",1211,479,0,4,388,0,15,1,0
2021-04-13,"Klaipėdos apskr.","Neringos",1243,483,0,5,402,0,32,4,0
2021-04-14,"Klaipėdos apskr.","Neringos",1271,487,0,5,411,0,28,4,0
2021-04-15,"Klaipėdos apskr.","Neringos",1301,500,0,5,414,0,30,13,0
2021-04-16,"Klaipėdos apskr.","Neringos",1386,513,0,6,441,0,85,13,0
2021-04-17,"Klaipėdos apskr.","Neringos",1394,513,0,6,442,0,8,0,0
2021-04-18,"Klaipėdos apskr.","Neringos",1396,513,0,6,442,0,2,0,0
2021-04-19,"Klaipėdos apskr.","Neringos",1417,517,0,6,443,0,21,4,0
2021-04-20,"Klaipėdos apskr.","Neringos",1434,526,0,6,446,0,17,9,0
2021-04-21,"Klaipėdos apskr.","Neringos",1453,550,0,6,452,0,19,24,0
2021-04-22,"Klaipėdos apskr.","Neringos",1506,574,0,6,459,0,53,24,0
2021-04-23,"Klaipėdos apskr.","Neringos",1543,584,0,6,476,0,37,10,0
2021-04-24,"Klaipėdos apskr.","Neringos",1555,587,0,6,477,0,12,3,0
2021-04-25,"Klaipėdos apskr.","Neringos",1555,587,0,6,478,0,0,0,0
2021-04-26,"Klaipėdos apskr.","Neringos",1564,589,0,6,479,0,9,2,0
2021-04-27,"Klaipėdos apskr.","Neringos",1621,595,0,6,483,0,57,6,0
2021-04-28,"Klaipėdos apskr.","Neringos",1657,597,0,6,487,0,36,2,0
2021-04-29,"Klaipėdos apskr.","Neringos",1724,676,0,6,500,0,67,79,0
2021-04-30,"Klaipėdos apskr.","Neringos",1788,711,0,6,513,0,64,35,0
2021-05-01,"Klaipėdos apskr.","Neringos",1805,735,0,6,513,0,17,24,0
2021-05-02,"Klaipėdos apskr.","Neringos",1805,735,0,6,513,0,0,0,0
2021-05-03,"Klaipėdos apskr.","Neringos",1818,740,0,6,517,0,13,5,0
2021-05-04,"Klaipėdos apskr.","Neringos",1892,773,0,6,526,0,74,33,0
2021-05-05,"Klaipėdos apskr.","Neringos",1920,799,0,6,550,0,28,26,0
2021-05-06,"Klaipėdos apskr.","Neringos",2000,871,0,6,574,0,80,72,0
2021-05-07,"Klaipėdos apskr.","Neringos",2039,889,0,6,584,0,39,18,0
2021-05-08,"Klaipėdos apskr.","Neringos",2076,891,0,6,587,0,37,2,0
2021-05-09,"Klaipėdos apskr.","Neringos",2100,891,0,6,587,0,24,0,0
2021-05-10,"Klaipėdos apskr.","Neringos",2149,898,0,6,589,0,49,7,0
2021-05-11,"Klaipėdos apskr.","Neringos",2188,916,0,6,595,0,39,18,0
2021-05-12,"Klaipėdos apskr.","Neringos",2232,937,0,6,597,0,44,21,0
2021-05-13,"Klaipėdos apskr.","Neringos",2304,988,0,6,676,0,72,51,0
2021-05-14,"Klaipėdos apskr.","Neringos",2338,1015,0,7,711,0,34,27,0
2021-05-15,"Klaipėdos apskr.","Neringos",2351,1025,0,7,735,0,13,10,0
2021-05-16,"Klaipėdos apskr.","Neringos",2353,1025,0,7,735,0,2,0,0
2021-05-17,"Klaipėdos apskr.","Neringos",2385,1036,0,7,740,0,32,11,0
2021-05-18,"Klaipėdos apskr.","Neringos",2400,1065,0,9,773,0,15,29,0
2021-05-19,"Klaipėdos apskr.","Neringos",2426,1178,0,9,799,0,26,113,0
2021-05-20,"Klaipėdos apskr.","Neringos",2487,1235,0,9,871,0,61,57,0
2021-05-21,"Klaipėdos apskr.","Neringos",2503,1263,0,9,889,0,16,28,0
2021-05-22,"Klaipėdos apskr.","Neringos",2511,1275,0,9,891,0,8,12,0
2021-05-23,"Klaipėdos apskr.","Neringos",2521,1275,0,9,891,0,10,0,0
2021-05-24,"Klaipėdos apskr.","Neringos",2540,1325,0,9,899,0,19,50,0
2021-05-25,"Klaipėdos apskr.","Neringos",2566,1382,0,9,918,0,26,57,0
2021-05-26,"Klaipėdos apskr.","Neringos",2594,1408,0,9,940,0,28,26,0
2021-05-27,"Klaipėdos apskr.","Neringos",2629,1473,0,10,991,0,35,65,0
2021-05-28,"Klaipėdos apskr.","Neringos",2650,1498,0,10,1019,0,21,25,0
2021-05-29,"Klaipėdos apskr.","Neringos",2660,1510,0,10,1029,0,10,12,0
2021-05-30,"Klaipėdos apskr.","Neringos",2666,1510,0,10,1029,0,6,0,0
2021-05-31,"Klaipėdos apskr.","Neringos",2678,1573,0,11,1040,0,12,63,0
2021-06-01,"Klaipėdos apskr.","Neringos",2724,1627,0,12,1070,0,46,54,0
2021-06-02,"Klaipėdos apskr.","Neringos",2743,1712,1,12,1184,0,19,85,1
2021-06-03,"Klaipėdos apskr.","Neringos",2795,1810,1,12,1243,0,52,98,0
2021-06-04,"Klaipėdos apskr.","Neringos",2820,1847,1,12,1272,0,25,37,0
2021-06-05,"Klaipėdos apskr.","Neringos",2839,1863,1,12,1285,0,19,16,0
2021-06-06,"Klaipėdos apskr.","Neringos",2851,1864,1,12,1286,0,12,1,0
2021-06-07,"Klaipėdos apskr.","Neringos",2864,1897,1,13,1336,0,13,33,0
2021-06-08,"Klaipėdos apskr.","Neringos",2880,1922,1,14,1393,0,16,25,0
2021-06-09,"Klaipėdos apskr.","Neringos",2901,1949,1,14,1419,0,21,27,0
2021-06-10,"Klaipėdos apskr.","Neringos",2921,2008,1,14,1485,0,20,59,0
2021-06-11,"Klaipėdos apskr.","Neringos",2935,2038,1,15,1512,0,14,30,0
2021-06-12,"Klaipėdos apskr.","Neringos",2942,2044,1,15,1526,0,7,6,0
2021-06-13,"Klaipėdos apskr.","Neringos",2950,2050,1,15,1526,0,8,6,0
2021-06-14,"Klaipėdos apskr.","Neringos",2955,2099,1,15,1590,0,5,49,0
2021-06-15,"Klaipėdos apskr.","Neringos",2982,2122,1,15,1644,0,27,23,0
2021-06-16,"Klaipėdos apskr.","Neringos",2994,2169,1,15,1730,1,12,47,0
2021-06-17,"Klaipėdos apskr.","Neringos",3011,2211,1,15,1828,1,17,42,0
2021-06-18,"Klaipėdos apskr.","Neringos",3014,2241,1,15,1868,1,3,30,0
2021-06-19,"Klaipėdos apskr.","Neringos",3015,2253,1,15,1887,1,1,12,0
2021-06-20,"Klaipėdos apskr.","Neringos",3015,2259,1,15,1888,1,0,6,0
2021-06-21,"Klaipėdos apskr.","Neringos",3020,2286,1,15,1925,1,5,27,0
2021-06-22,"Klaipėdos apskr.","Neringos",3024,2333,1,15,1954,1,4,47,0
2021-06-23,"Klaipėdos apskr.","Neringos",3028,2367,1,15,1987,1,4,34,0
2021-06-24,"Klaipėdos apskr.","Neringos",3029,2375,1,15,2047,1,1,8,0
2021-06-25,"Klaipėdos apskr.","Neringos",3032,2430,1,15,2078,1,3,55,0
2021-06-26,"Klaipėdos apskr.","Neringos",3034,2439,1,15,2084,1,2,9,0
2021-06-27,"Klaipėdos apskr.","Neringos",3037,2454,1,15,2096,1,3,15,0
2021-06-28,"Klaipėdos apskr.","Neringos",3047,2487,1,16,2145,1,10,33,0
2021-06-29,"Klaipėdos apskr.","Neringos",3052,2511,1,18,2178,1,5,24,0
2021-06-30,"Klaipėdos apskr.","Neringos",3055,2572,1,18,2227,1,3,61,0
2021-07-01,"Klaipėdos apskr.","Neringos",3067,2603,1,18,2272,1,12,31,0
2021-07-02,"Klaipėdos apskr.","Neringos",3072,2616,1,19,2302,1,5,13,0
2021-07-03,"Klaipėdos apskr.","Neringos",3074,2621,1,19,2314,1,2,5,0
2021-07-04,"Klaipėdos apskr.","Neringos",3075,2624,1,19,2320,1,1,3,0
2021-07-05,"Klaipėdos apskr.","Neringos",3090,2646,1,19,2347,1,15,22,0
2021-07-06,"Klaipėdos apskr.","Neringos",3090,2653,1,19,2394,1,0,7,0
2021-07-07,"Klaipėdos apskr.","Neringos",3096,2673,1,19,2428,1,6,20,0
2021-07-08,"Klaipėdos apskr.","Neringos",3100,2691,1,19,2436,1,4,18,0
2021-07-09,"Klaipėdos apskr.","Neringos",3104,2704,1,19,2491,1,4,13,0
2021-07-10,"Klaipėdos apskr.","Neringos",3104,2710,1,19,2500,1,0,6,0
2021-07-11,"Klaipėdos apskr.","Neringos",3104,2710,1,19,2515,1,0,0,0
2021-07-12,"Klaipėdos apskr.","Neringos",3111,2726,1,19,2548,1,7,16,0
2021-07-13,"Klaipėdos apskr.","Neringos",3113,2737,1,20,2572,1,2,11,0
2021-07-14,"Klaipėdos apskr.","Neringos",3114,2746,1,20,2633,1,1,9,0
2021-07-15,"Klaipėdos apskr.","Neringos",3137,2763,1,20,2668,1,23,17,0
2021-07-16,"Klaipėdos apskr.","Neringos",3144,2769,1,20,2682,1,7,6,0
2021-07-17,"Klaipėdos apskr.","Neringos",3147,2769,1,20,2687,1,3,0,0
2021-07-18,"Klaipėdos apskr.","Neringos",3149,2770,1,20,2691,1,2,1,0
2021-07-19,"Klaipėdos apskr.","Neringos",3156,2786,1,23,2720,1,7,16,0
2021-07-20,"Klaipėdos apskr.","Neringos",3166,2808,1,23,2727,1,10,22,0
2021-07-21,"Klaipėdos apskr.","Neringos",3174,2818,1,24,2748,1,8,10,0
2021-07-22,"Klaipėdos apskr.","Neringos",3191,2832,1,24,2766,1,17,14,0
2021-07-23,"Klaipėdos apskr.","Neringos",3200,2838,1,24,2779,1,9,6,0
2021-07-24,"Klaipėdos apskr.","Neringos",3201,2838,1,24,2785,1,1,0,0
2021-07-25,"Klaipėdos apskr.","Neringos",3202,2839,1,24,2785,1,1,1,0
2021-07-26,"Klaipėdos apskr.","Neringos",3209,2846,1,25,2802,1,7,7,0
2021-07-27,"Klaipėdos apskr.","Neringos",3224,2854,1,25,2813,1,15,8,0
2021-07-28,"Klaipėdos apskr.","Neringos",3246,2865,1,25,2823,1,22,11,0
2021-07-29,"Klaipėdos apskr.","Neringos",3260,2880,1,26,2848,1,14,15,0
2021-07-30,"Klaipėdos apskr.","Neringos",3267,2893,1,30,2854,1,7,13,0
2021-07-31,"Klaipėdos apskr.","Neringos",3270,2898,1,30,2857,1,3,5,0
2021-08-01,"Klaipėdos apskr.","Neringos",3275,2904,1,30,2858,1,5,6,0
2021-08-02,"Klaipėdos apskr.","Neringos",3285,2918,1,30,2875,1,10,14,0
2021-08-03,"Klaipėdos apskr.","Neringos",3307,2921,1,33,2902,1,22,3,0
2021-08-04,"Klaipėdos apskr.","Neringos",3316,2927,1,36,2913,1,9,6,0
2021-08-05,"Klaipėdos apskr.","Neringos",3348,2956,1,39,2928,1,32,29,0
2021-08-06,"Klaipėdos apskr.","Neringos",3360,2958,1,40,2938,1,12,2,0
2021-08-07,"Klaipėdos apskr.","Neringos",3363,2959,1,40,2939,1,3,1,0
2021-08-08,"Klaipėdos apskr.","Neringos",3364,2959,1,40,2941,1,1,0,0
2021-08-09,"Klaipėdos apskr.","Neringos",3379,2969,1,40,2948,1,15,10,0
2021-08-10,"Klaipėdos apskr.","Neringos",3388,2978,1,41,2960,1,9,9,0
2021-08-11,"Klaipėdos apskr.","Neringos",3411,2982,1,47,2972,1,23,4,0
2021-08-12,"Klaipėdos apskr.","Neringos",3450,2995,2,47,2988,1,39,13,1
2021-08-13,"Klaipėdos apskr.","Neringos",3461,2997,2,47,3001,1,11,2,0
2021-08-14,"Klaipėdos apskr.","Neringos",3464,2997,2,47,3009,1,3,0,0
2021-08-15,"Klaipėdos apskr.","Neringos",3464,2998,2,48,3016,1,0,1,0
2021-08-16,"Klaipėdos apskr.","Neringos",3479,3003,2,49,3033,1,15,5,0
2021-08-17,"Klaipėdos apskr.","Neringos",3494,3012,2,49,3040,1,15,9,0
2021-08-18,"Klaipėdos apskr.","Neringos",3507,3021,3,49,3049,1,13,9,1
2021-08-19,"Klaipėdos apskr.","Neringos",3547,3034,5,51,3089,1,40,13,2
2021-08-20,"Klaipėdos apskr.","Neringos",3556,3040,5,52,3097,1,9,6,0
2021-08-21,"Klaipėdos apskr.","Neringos",3558,3040,5,52,3100,1,2,0,0
2021-08-22,"Klaipėdos apskr.","Neringos",3561,3044,5,52,3100,1,3,4,0
2021-08-23,"Klaipėdos apskr.","Neringos",3566,3052,5,55,3116,1,5,8,0
2021-08-24,"Klaipėdos apskr.","Neringos",3573,3067,5,56,3129,1,7,15,0
2021-08-25,"Klaipėdos apskr.","Neringos",3582,3072,5,56,3139,1,9,5,0
2021-08-26,"Klaipėdos apskr.","Neringos",3607,3093,6,62,3167,2,25,21,1
2021-08-27,"Klaipėdos apskr.","Neringos",3614,3105,6,64,3173,2,7,12,0
2021-08-28,"Klaipėdos apskr.","Neringos",3615,3108,6,64,3175,2,1,3,0
2021-08-29,"Klaipėdos apskr.","Neringos",3615,3108,6,64,3176,2,0,0,0
2021-08-30,"Klaipėdos apskr.","Neringos",3621,3116,6,64,3186,2,6,8,0
2021-08-31,"Klaipėdos apskr.","Neringos",3627,3119,6,65,3201,2,6,3,0
2021-09-01,"Klaipėdos apskr.","Neringos",3629,3132,6,67,3217,3,2,13,0
2021-09-02,"Klaipėdos apskr.","Neringos",3642,3148,6,71,3246,5,13,16,0
2021-09-03,"Klaipėdos apskr.","Neringos",3646,3157,6,71,3255,5,4,9,0
2021-09-04,"Klaipėdos apskr.","Neringos",3646,3159,6,71,3255,5,0,2,0
2021-09-05,"Klaipėdos apskr.","Neringos",3646,3159,6,71,3259,5,0,0,0
2021-09-06,"Klaipėdos apskr.","Neringos",3650,3165,6,71,3270,5,4,6,0
2021-09-07,"Klaipėdos apskr.","Neringos",3653,3176,7,71,3289,5,3,11,1
2021-09-08,"Klaipėdos apskr.","Neringos",3655,3180,8,71,3299,5,2,4,1
2021-09-09,"Klaipėdos apskr.","Neringos",3671,3202,15,75,3332,6,16,22,7
2021-09-10,"Klaipėdos apskr.","Neringos",3676,3205,21,75,3348,6,5,3,6
2021-09-11,"Klaipėdos apskr.","Neringos",3682,3206,21,75,3352,6,6,1,0
2021-09-12,"Klaipėdos apskr.","Neringos",3683,3207,22,75,3352,6,1,1,1
2021-09-13,"Klaipėdos apskr.","Neringos",3691,3210,25,76,3361,6,8,3,3
2021-09-14,"Klaipėdos apskr.","Neringos",3698,3214,30,76,3367,6,7,4,5
2021-09-15,"Klaipėdos apskr.","Neringos",3699,3221,36,77,3380,6,1,7,6
2021-09-16,"Klaipėdos apskr.","Neringos",3712,3229,57,77,3399,6,13,8,21
2021-09-17,"Klaipėdos apskr.","Neringos",3715,3233,61,78,3410,6,3,4,4
2021-09-18,"Klaipėdos apskr.","Neringos",3717,3234,61,78,3412,6,2,1,0
2021-09-19,"Klaipėdos apskr.","Neringos",3717,3234,61,78,3412,6,0,0,0
2021-09-20,"Klaipėdos apskr.","Neringos",3720,3241,62,78,3420,6,3,7,1
2021-09-21,"Klaipėdos apskr.","Neringos",3727,3244,65,78,3431,7,7,3,3
2021-09-22,"Klaipėdos apskr.","Neringos",3733,3244,67,78,3435,8,6,0,2
2021-09-23,"Klaipėdos apskr.","Neringos",3741,3251,85,79,3460,15,8,7,18
2021-09-24,"Klaipėdos apskr.","Neringos",3746,3252,85,79,3463,21,5,1,0
2021-09-25,"Klaipėdos apskr.","Neringos",3747,3252,85,80,3466,21,1,0,0
2021-09-26,"Klaipėdos apskr.","Neringos",3747,3252,85,80,3467,22,0,0,0
2021-09-27,"Klaipėdos apskr.","Neringos",3750,3257,88,80,3472,25,3,5,3
2021-09-28,"Klaipėdos apskr.","Neringos",3755,3262,90,80,3477,30,5,5,2
2021-09-29,"Klaipėdos apskr.","Neringos",3755,3263,95,81,3484,36,0,1,5
2021-09-30,"Klaipėdos apskr.","Neringos",3763,3275,117,83,3493,57,8,12,22
2021-10-01,"Klaipėdos apskr.","Neringos",3768,3279,121,83,3498,61,5,4,4
2021-10-02,"Klaipėdos apskr.","Neringos",3768,3279,121,83,3499,61,0,0,0
2021-10-03,"Klaipėdos apskr.","Neringos",3768,3280,121,83,3499,61,0,1,0
2021-10-04,"Klaipėdos apskr.","Neringos",3774,3282,123,83,3507,62,6,2,2
2021-10-05,"Klaipėdos apskr.","Neringos",3779,3289,126,83,3513,65,5,7,3
2021-10-06,"Klaipėdos apskr.","Neringos",3782,3291,130,84,3517,67,3,2,4
2021-10-07,"Klaipėdos apskr.","Neringos",3788,3303,159,84,3524,85,6,12,29
2021-10-08,"Klaipėdos apskr.","Neringos",3790,3304,170,86,3527,85,2,1,11
2021-10-09,"Klaipėdos apskr.","Neringos",3791,3304,170,86,3527,85,1,0,0
2021-10-10,"Klaipėdos apskr.","Neringos",3791,3304,172,86,3527,85,0,0,2
2021-10-11,"Klaipėdos apskr.","Neringos",3793,3307,173,86,3532,88,2,3,1
2021-10-12,"Klaipėdos apskr.","Neringos",3797,3311,177,86,3541,90,4,4,4
2021-10-13,"Klaipėdos apskr.","Neringos",3802,3312,178,86,3542,95,5,1,1
2021-10-14,"Klaipėdos apskr.","Neringos",3811,3318,200,89,3555,117,9,6,22
2021-10-15,"Klaipėdos apskr.","Neringos",3817,3320,202,90,3562,121,6,2,2
2021-10-16,"Klaipėdos apskr.","Neringos",3818,3322,202,90,3562,121,1,2,0
2021-10-17,"Klaipėdos apskr.","Neringos",3818,3322,203,90,3563,121,0,0,1
2021-10-18,"Klaipėdos apskr.","Neringos",3821,3325,205,91,3569,123,3,3,2
2021-10-19,"Klaipėdos apskr.","Neringos",3823,3325,208,91,3579,126,2,0,3
2021-10-20,"Klaipėdos apskr.","Neringos",3824,3327,213,91,3582,130,1,2,5
2021-10-21,"Klaipėdos apskr.","Neringos",3832,3332,245,93,3594,159,8,5,32
2021-10-22,"Klaipėdos apskr.","Neringos",3837,3336,254,93,3596,170,5,4,9
2021-10-23,"Klaipėdos apskr.","Neringos",3839,3337,255,93,3597,170,2,1,1
2021-10-24,"Klaipėdos apskr.","Neringos",3840,3337,255,93,3597,172,1,0,0
