"lab_name","day","test_type","tests_positive","gmp_indication","tests"
"UAB Diagnostikos laboratorija",2020-12-23,"1477",100,"kontaktai",341
"UAB Diagnostikos laboratorija",2020-12-24,"1477",100,"kontaktai",318
"UAB Diagnostikos laboratorija",2020-12-24,"1477",42,"kiti",256
"UAB Diagnostikos laboratorija",2020-12-24,"1477",576,"simptomai",1112
"UAB Diagnostikos laboratorija",2020-12-24,"1477",140,"profilaktika",1034
"UAB Diagnostikos laboratorija",2020-12-25,"1477",36,"profilaktika",153
"UAB Diagnostikos laboratorija",2020-12-25,"1477",56,"kontaktai",116
"UAB Diagnostikos laboratorija",2020-12-25,"1477",319,"simptomai",625
"UAB Diagnostikos laboratorija",2020-12-25,"1477",19,"kiti",92
"UAB Diagnostikos laboratorija",2020-12-26,"1477",67,"profilaktika",537
"UAB Diagnostikos laboratorija",2020-12-26,"1477",27,"kiti",177
"UAB Diagnostikos laboratorija",2020-12-26,"1477",533,"simptomai",1025
"UAB Diagnostikos laboratorija",2020-12-26,"1477",110,"kontaktai",356
"UAB Diagnostikos laboratorija",2020-12-27,"1477",39,"profilaktika",277
"UAB Diagnostikos laboratorija",2020-12-27,"1477",52,"kontaktai",187
"UAB Diagnostikos laboratorija",2020-12-27,"1477",193,"simptomai",398
"UAB Diagnostikos laboratorija",2020-12-27,"1477",17,"kiti",90
"UAB Diagnostikos laboratorija",2020-12-28,"1477",33,"kiti",221
"UAB Diagnostikos laboratorija",2020-12-28,"1477",514,"simptomai",950
"UAB Diagnostikos laboratorija",2020-12-28,"1477",138,"profilaktika",1714
"UAB Diagnostikos laboratorija",2020-12-28,"1477",101,"kontaktai",275
"UAB Diagnostikos laboratorija",2020-12-28,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2020-12-29,"1477",170,"profilaktika",1420
"UAB Diagnostikos laboratorija",2020-12-29,"1477",50,"kiti",325
"UAB Diagnostikos laboratorija",2020-12-29,"1477",532,"simptomai",1031
"UAB Diagnostikos laboratorija",2020-12-29,"1477",77,"kontaktai",244
"UAB Diagnostikos laboratorija",2020-12-30,"1477",175,"profilaktika",1592
"UAB Diagnostikos laboratorija",2020-12-30,"1477",56,"kiti",371
"UAB Diagnostikos laboratorija",2020-12-30,"1477",644,"simptomai",1302
"UAB Diagnostikos laboratorija",2020-12-30,"1477",87,"kontaktai",261
"UAB Diagnostikos laboratorija",2020-12-31,"1477",135,"profilaktika",1423
"UAB Diagnostikos laboratorija",2020-12-31,"1477",30,"kiti",239
"UAB Diagnostikos laboratorija",2020-12-31,"1477",71,"kontaktai",248
"UAB Diagnostikos laboratorija",2020-12-31,"1477",433,"simptomai",911
"UAB Diagnostikos laboratorija",2021-01-01,"1477",27,"profilaktika",276
"UAB Diagnostikos laboratorija",2021-01-01,"1477",14,"kiti",75
"UAB Diagnostikos laboratorija",2021-01-01,"1477",110,"simptomai",215
"UAB Diagnostikos laboratorija",2021-01-01,"1477",17,"kontaktai",50
"UAB Diagnostikos laboratorija",2021-01-02,"1477",271,"simptomai",599
"UAB Diagnostikos laboratorija",2021-01-02,"1477",34,"kontaktai",137
"UAB Diagnostikos laboratorija",2021-01-02,"1557",1,"profilaktika",2
"UAB Diagnostikos laboratorija",2021-01-02,"1477",12,"kiti",134
"UAB Diagnostikos laboratorija",2021-01-02,"1537",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-01-02,"1477",57,"profilaktika",887
"UAB Diagnostikos laboratorija",2021-01-03,"1477",2,"kiti",61
"UAB Diagnostikos laboratorija",2021-01-03,"1477",29,"kontaktai",92
"UAB Diagnostikos laboratorija",2021-01-03,"1477",25,"profilaktika",205
"UAB Diagnostikos laboratorija",2021-01-03,"1477",147,"simptomai",333
"UAB Diagnostikos laboratorija",2021-01-04,"1477",114,"profilaktika",1831
"UAB Diagnostikos laboratorija",2021-01-04,"1477",46,"kontaktai",138
"UAB Diagnostikos laboratorija",2021-01-04,"1477",15,"kiti",212
"UAB Diagnostikos laboratorija",2021-01-04,"1477",414,"simptomai",905
"UAB Diagnostikos laboratorija",2021-01-05,"1477",335,"simptomai",781
"UAB Diagnostikos laboratorija",2021-01-05,"1477",20,"kiti",1006
"UAB Diagnostikos laboratorija",2021-01-05,"1477",40,"kontaktai",161
"UAB Diagnostikos laboratorija",2021-01-05,"1477",82,"profilaktika",1589
"UAB Diagnostikos laboratorija",2021-01-06,"1477",74,"profilaktika",1714
"UAB Diagnostikos laboratorija",2021-01-06,"1477",36,"kiti",733
"UAB Diagnostikos laboratorija",2021-01-06,"1477",278,"simptomai",795
"UAB Diagnostikos laboratorija",2021-01-06,"1477",70,"kontaktai",249
"UAB Diagnostikos laboratorija",2021-01-07,"1477",46,"profilaktika",1243
"UAB Diagnostikos laboratorija",2021-01-07,"1477",20,"kiti",192
"UAB Diagnostikos laboratorija",2021-01-07,"1477",167,"simptomai",504
"UAB Diagnostikos laboratorija",2021-01-07,"1477",37,"kontaktai",221
"UAB Diagnostikos laboratorija",2021-01-08,"1477",27,"kiti",317
"UAB Diagnostikos laboratorija",2021-01-08,"1477",66,"profilaktika",1568
"UAB Diagnostikos laboratorija",2021-01-08,"1477",227,"simptomai",615
"UAB Diagnostikos laboratorija",2021-01-08,"1477",35,"kontaktai",319
"UAB Diagnostikos laboratorija",2021-01-09,"1477",104,"simptomai",319
"UAB Diagnostikos laboratorija",2021-01-09,"1477",44,"profilaktika",705
"UAB Diagnostikos laboratorija",2021-01-09,"1477",10,"kiti",120
"UAB Diagnostikos laboratorija",2021-01-09,"1477",35,"kontaktai",125
"UAB Diagnostikos laboratorija",2021-01-10,"1477",8,"profilaktika",191
"UAB Diagnostikos laboratorija",2021-01-10,"1477",4,"kiti",79
"UAB Diagnostikos laboratorija",2021-01-10,"1477",58,"simptomai",156
"UAB Diagnostikos laboratorija",2021-01-10,"1477",16,"kontaktai",54
"UAB Diagnostikos laboratorija",2021-01-11,"1477",73,"profilaktika",1309
"UAB Diagnostikos laboratorija",2021-01-11,"1477",225,"simptomai",562
"UAB Diagnostikos laboratorija",2021-01-11,"1477",35,"kiti",281
"UAB Diagnostikos laboratorija",2021-01-11,"1477",36,"kontaktai",124
"UAB Diagnostikos laboratorija",2021-01-12,"1477",31,"kontaktai",119
"UAB Diagnostikos laboratorija",2021-01-12,"1477",49,"profilaktika",1519
"UAB Diagnostikos laboratorija",2021-01-12,"1477",10,"kiti",145
"UAB Diagnostikos laboratorija",2021-01-12,"1477",177,"simptomai",472
"UAB Diagnostikos laboratorija",2021-01-13,"1477",20,"kiti",186
"UAB Diagnostikos laboratorija",2021-01-13,"1477",172,"simptomai",477
"UAB Diagnostikos laboratorija",2021-01-13,"1477",37,"kontaktai",94
"UAB Diagnostikos laboratorija",2021-01-13,"1477",58,"profilaktika",1260
"UAB Diagnostikos laboratorija",2021-01-14,"1477",60,"profilaktika",1352
"UAB Diagnostikos laboratorija",2021-01-14,"1477",99,"simptomai",354
"UAB Diagnostikos laboratorija",2021-01-14,"1477",18,"kontaktai",63
"UAB Diagnostikos laboratorija",2021-01-14,"1477",10,"kiti",110
"UAB Diagnostikos laboratorija",2021-01-15,"1477",17,"kiti",167
"UAB Diagnostikos laboratorija",2021-01-15,"1477",90,"simptomai",326
"UAB Diagnostikos laboratorija",2021-01-15,"1557",0,"profilaktika",2
"UAB Diagnostikos laboratorija",2021-01-15,"1477",53,"profilaktika",1303
"UAB Diagnostikos laboratorija",2021-01-15,"1477",36,"kontaktai",113
"UAB Diagnostikos laboratorija",2021-01-16,"1477",15,"profilaktika",663
"UAB Diagnostikos laboratorija",2021-01-16,"1477",39,"simptomai",129
"UAB Diagnostikos laboratorija",2021-01-16,"1477",17,"kontaktai",42
"UAB Diagnostikos laboratorija",2021-01-16,"1477",4,"kiti",55
"UAB Diagnostikos laboratorija",2021-01-17,"1477",50,"simptomai",140
"UAB Diagnostikos laboratorija",2021-01-17,"1477",12,"kontaktai",55
"UAB Diagnostikos laboratorija",2021-01-17,"1477",3,"kiti",88
"UAB Diagnostikos laboratorija",2021-01-17,"1477",17,"profilaktika",216
"UAB Diagnostikos laboratorija",2021-01-18,"1477",51,"profilaktika",1410
"UAB Diagnostikos laboratorija",2021-01-18,"1477",23,"kontaktai",80
"UAB Diagnostikos laboratorija",2021-01-18,"1477",145,"simptomai",366
"UAB Diagnostikos laboratorija",2021-01-18,"1477",17,"kiti",156
"UAB Diagnostikos laboratorija",2021-01-19,"1477",120,"simptomai",411
"UAB Diagnostikos laboratorija",2021-01-19,"1477",23,"kontaktai",106
"UAB Diagnostikos laboratorija",2021-01-19,"1477",8,"kiti",146
"UAB Diagnostikos laboratorija",2021-01-19,"1477",82,"profilaktika",1431
"UAB Diagnostikos laboratorija",2021-01-19,"1557",0,"profilaktika",3
"UAB Diagnostikos laboratorija",2021-01-20,"1477",53,"profilaktika",1137
"UAB Diagnostikos laboratorija",2021-01-20,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-01-20,"1477",27,"kontaktai",80
"UAB Diagnostikos laboratorija",2021-01-20,"1477",12,"kiti",261
"UAB Diagnostikos laboratorija",2021-01-20,"1477",97,"simptomai",279
"UAB Diagnostikos laboratorija",2021-01-21,"1477",92,"simptomai",344
"UAB Diagnostikos laboratorija",2021-01-21,"1477",9,"kiti",176
"UAB Diagnostikos laboratorija",2021-01-21,"1557",0,"profilaktika",4
"UAB Diagnostikos laboratorija",2021-01-21,"1477",65,"profilaktika",1381
"UAB Diagnostikos laboratorija",2021-01-21,"1477",16,"kontaktai",68
"UAB Diagnostikos laboratorija",2021-01-22,"1477",36,"kontaktai",108
"UAB Diagnostikos laboratorija",2021-01-22,"1557",0,"profilaktika",5
"UAB Diagnostikos laboratorija",2021-01-22,"1477",17,"kiti",156
"UAB Diagnostikos laboratorija",2021-01-22,"1477",111,"simptomai",364
"UAB Diagnostikos laboratorija",2021-01-22,"1477",43,"profilaktika",1286
"UAB Diagnostikos laboratorija",2021-01-23,"1477",34,"profilaktika",596
"UAB Diagnostikos laboratorija",2021-01-23,"1477",3,"kiti",56
"UAB Diagnostikos laboratorija",2021-01-23,"1477",43,"simptomai",143
"UAB Diagnostikos laboratorija",2021-01-23,"1477",18,"kontaktai",54
"UAB Diagnostikos laboratorija",2021-01-24,"1477",8,"kontaktai",46
"UAB Diagnostikos laboratorija",2021-01-24,"1477",7,"kiti",53
"UAB Diagnostikos laboratorija",2021-01-24,"1477",13,"profilaktika",168
"UAB Diagnostikos laboratorija",2021-01-24,"1477",39,"simptomai",120
"UAB Diagnostikos laboratorija",2021-01-25,"1477",3,"kiti",96
"UAB Diagnostikos laboratorija",2021-01-25,"1477",23,"kontaktai",60
"UAB Diagnostikos laboratorija",2021-01-25,"1477",86,"simptomai",224
"UAB Diagnostikos laboratorija",2021-01-25,"1477",65,"profilaktika",1316
"UAB Diagnostikos laboratorija",2021-01-26,"1477",6,"kiti",124
"UAB Diagnostikos laboratorija",2021-01-26,"1477",50,"profilaktika",1403
"UAB Diagnostikos laboratorija",2021-01-26,"1477",136,"simptomai",381
"UAB Diagnostikos laboratorija",2021-01-26,"1477",18,"kontaktai",95
"UAB Diagnostikos laboratorija",2021-01-27,"1477",19,"kontaktai",74
"UAB Diagnostikos laboratorija",2021-01-27,"1477",8,"kiti",138
"UAB Diagnostikos laboratorija",2021-01-27,"1477",32,"profilaktika",1130
"UAB Diagnostikos laboratorija",2021-01-27,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-01-27,"1477",104,"simptomai",296
"UAB Diagnostikos laboratorija",2021-01-28,"1477",35,"kontaktai",86
"UAB Diagnostikos laboratorija",2021-01-28,"1477",54,"profilaktika",988
"UAB Diagnostikos laboratorija",2021-01-28,"1477",75,"simptomai",240
"UAB Diagnostikos laboratorija",2021-01-28,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-01-28,"1477",10,"kiti",396
"UAB Diagnostikos laboratorija",2021-01-29,"1477",10,"kiti",117
"UAB Diagnostikos laboratorija",2021-01-29,"1477",97,"simptomai",311
"UAB Diagnostikos laboratorija",2021-01-29,"1477",40,"profilaktika",1154
"UAB Diagnostikos laboratorija",2021-01-29,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-01-29,"1477",15,"kontaktai",79
"UAB Diagnostikos laboratorija",2021-01-30,"1477",89,"simptomai",258
"UAB Diagnostikos laboratorija",2021-01-30,"1477",22,"kontaktai",60
"UAB Diagnostikos laboratorija",2021-01-30,"1477",14,"profilaktika",608
"UAB Diagnostikos laboratorija",2021-01-30,"1477",5,"kiti",116
"UAB Diagnostikos laboratorija",2021-01-31,"1477",7,"profilaktika",128
"UAB Diagnostikos laboratorija",2021-01-31,"1477",1,"kiti",38
"UAB Diagnostikos laboratorija",2021-01-31,"1477",3,"kontaktai",13
"UAB Diagnostikos laboratorija",2021-01-31,"1477",27,"simptomai",64
"UAB Diagnostikos laboratorija",2021-02-01,"1477",117,"simptomai",310
"UAB Diagnostikos laboratorija",2021-02-01,"1477",21,"kontaktai",63
"UAB Diagnostikos laboratorija",2021-02-01,"1477",16,"kiti",196
"UAB Diagnostikos laboratorija",2021-02-01,"1477",43,"profilaktika",1201
"UAB Diagnostikos laboratorija",2021-02-01,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-02-02,"1477",22,"kontaktai",66
"UAB Diagnostikos laboratorija",2021-02-02,"1477",68,"simptomai",181
"UAB Diagnostikos laboratorija",2021-02-02,"1477",34,"profilaktika",1087
"UAB Diagnostikos laboratorija",2021-02-02,"1477",25,"kiti",169
"UAB Diagnostikos laboratorija",2021-02-03,"1477",40,"profilaktika",1053
"UAB Diagnostikos laboratorija",2021-02-03,"1477",7,"kiti",330
"UAB Diagnostikos laboratorija",2021-02-03,"1477",90,"simptomai",315
"UAB Diagnostikos laboratorija",2021-02-03,"1477",29,"kontaktai",131
"UAB Diagnostikos laboratorija",2021-02-04,"1477",36,"kontaktai",88
"UAB Diagnostikos laboratorija",2021-02-04,"1477",3,"kiti",99
"UAB Diagnostikos laboratorija",2021-02-04,"1477",100,"simptomai",316
"UAB Diagnostikos laboratorija",2021-02-04,"1477",29,"profilaktika",947
"UAB Diagnostikos laboratorija",2021-02-05,"1477",38,"profilaktika",1008
"UAB Diagnostikos laboratorija",2021-02-05,"1477",5,"kiti",98
"UAB Diagnostikos laboratorija",2021-02-05,"1477",73,"simptomai",258
"UAB Diagnostikos laboratorija",2021-02-05,"1477",25,"kontaktai",80
"UAB Diagnostikos laboratorija",2021-02-06,"1477",9,"profilaktika",417
"UAB Diagnostikos laboratorija",2021-02-06,"1477",35,"simptomai",119
"UAB Diagnostikos laboratorija",2021-02-06,"1477",4,"kiti",102
"UAB Diagnostikos laboratorija",2021-02-06,"1477",23,"kontaktai",72
"UAB Diagnostikos laboratorija",2021-02-07,"1477",37,"simptomai",123
"UAB Diagnostikos laboratorija",2021-02-07,"1477",7,"kontaktai",35
"UAB Diagnostikos laboratorija",2021-02-07,"1477",3,"kiti",100
"UAB Diagnostikos laboratorija",2021-02-07,"1477",9,"profilaktika",178
"UAB Diagnostikos laboratorija",2021-02-08,"1477",16,"kontaktai",66
"UAB Diagnostikos laboratorija",2021-02-08,"1477",33,"profilaktika",1130
"UAB Diagnostikos laboratorija",2021-02-08,"1477",6,"kiti",224
"UAB Diagnostikos laboratorija",2021-02-08,"1477",85,"simptomai",281
"UAB Diagnostikos laboratorija",2021-02-08,"1537",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-02-09,"1477",27,"simptomai",108
"UAB Diagnostikos laboratorija",2021-02-09,"1477",31,"profilaktika",1070
"UAB Diagnostikos laboratorija",2021-02-09,"1477",4,"kiti",101
"UAB Diagnostikos laboratorija",2021-02-09,"1477",5,"kontaktai",25
"UAB Diagnostikos laboratorija",2021-02-10,"1477",22,"kontaktai",105
"UAB Diagnostikos laboratorija",2021-02-10,"1477",28,"profilaktika",1117
"UAB Diagnostikos laboratorija",2021-02-10,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-02-10,"1477",81,"simptomai",220
"UAB Diagnostikos laboratorija",2021-02-10,"1477",1,"kiti",374
"UAB Diagnostikos laboratorija",2021-02-11,"1477",12,"kontaktai",77
"UAB Diagnostikos laboratorija",2021-02-11,"1477",40,"simptomai",182
"UAB Diagnostikos laboratorija",2021-02-11,"1477",35,"profilaktika",1166
"UAB Diagnostikos laboratorija",2021-02-11,"1477",2,"kiti",166
"UAB Diagnostikos laboratorija",2021-02-12,"1477",44,"profilaktika",1293
"UAB Diagnostikos laboratorija",2021-02-12,"1477",2,"kiti",326
"UAB Diagnostikos laboratorija",2021-02-12,"1477",100,"simptomai",294
"UAB Diagnostikos laboratorija",2021-02-12,"1477",17,"kontaktai",85
"UAB Diagnostikos laboratorija",2021-02-13,"1477",38,"simptomai",124
"UAB Diagnostikos laboratorija",2021-02-13,"1477",4,"kontaktai",44
"UAB Diagnostikos laboratorija",2021-02-13,"1477",12,"profilaktika",617
"UAB Diagnostikos laboratorija",2021-02-13,"1477",4,"kiti",192
"UAB Diagnostikos laboratorija",2021-02-13,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-02-14,"1477",9,"profilaktika",200
"UAB Diagnostikos laboratorija",2021-02-14,"1477",26,"simptomai",72
"UAB Diagnostikos laboratorija",2021-02-14,"1477",2,"kiti",120
"UAB Diagnostikos laboratorija",2021-02-14,"1477",5,"kontaktai",34
"UAB Diagnostikos laboratorija",2021-02-15,"1557",1,"profilaktika",116
"UAB Diagnostikos laboratorija",2021-02-15,"1477",9,"kontaktai",44
"UAB Diagnostikos laboratorija",2021-02-15,"1477",40,"profilaktika",1230
"UAB Diagnostikos laboratorija",2021-02-15,"1477",89,"simptomai",218
"UAB Diagnostikos laboratorija",2021-02-15,"1477",6,"kiti",259
"UAB Diagnostikos laboratorija",2021-02-16,"1477",11,"kontaktai",29
"UAB Diagnostikos laboratorija",2021-02-16,"1477",11,"profilaktika",410
"UAB Diagnostikos laboratorija",2021-02-16,"1477",41,"simptomai",114
"UAB Diagnostikos laboratorija",2021-02-16,"1477",7,"kiti",104
"UAB Diagnostikos laboratorija",2021-02-17,"1477",4,"kiti",236
"UAB Diagnostikos laboratorija",2021-02-17,"1477",43,"simptomai",134
"UAB Diagnostikos laboratorija",2021-02-17,"1557",0,"profilaktika",1
"UAB Diagnostikos laboratorija",2021-02-17,"1477",12,"kontaktai",29
"UAB Diagnostikos laboratorija",2021-02-17,"1477",28,"profilaktika",1206
"UAB Diagnostikos laboratorija",2021-02-18,"1477",7,"kiti",166
"UAB Diagnostikos laboratorija",2021-02-18,"1477",18,"kontaktai",48
"UAB Diagnostikos laboratorija",2021-02-18,"1477",69,"simptomai",200
"UAB Diagnostikos laboratorija",2021-02-18,"1477",47,"profilaktika",1087
"UAB Diagnostikos laboratorija",2021-02-18,"1557",4,"profilaktika",115
"UAB Diagnostikos laboratorija",2021-02-19,"1477",34,"profilaktika",1243
"UAB Diagnostikos laboratorija",2021-02-19,"1557",0,"profilaktika",3
"UAB Diagnostikos laboratorija",2021-02-19,"1477",83,"simptomai",278
"UAB Diagnostikos laboratorija",2021-02-19,"1477",20,"kontaktai",60
"UAB Diagnostikos laboratorija",2021-02-19,"1477",8,"kiti",224
"UAB Diagnostikos laboratorija",2021-02-20,"1477",9,"kontaktai",40
"UAB Diagnostikos laboratorija",2021-02-20,"1477",7,"kiti",148
"UAB Diagnostikos laboratorija",2021-02-20,"1477",24,"profilaktika",595
"UAB Diagnostikos laboratorija",2021-02-20,"1477",52,"simptomai",169
"UAB Diagnostikos laboratorija",2021-02-21,"1477",5,"kontaktai",18
"UAB Diagnostikos laboratorija",2021-02-21,"1477",39,"simptomai",97
"UAB Diagnostikos laboratorija",2021-02-21,"1477",13,"profilaktika",272
"UAB Diagnostikos laboratorija",2021-02-21,"1477",1,"kiti",172
"UAB Diagnostikos laboratorija",2021-02-22,"1477",5,"kontaktai",22
"UAB Diagnostikos laboratorija",2021-02-22,"1477",5,"kiti",240
"UAB Diagnostikos laboratorija",2021-02-22,"1477",24,"profilaktika",1082
"UAB Diagnostikos laboratorija",2021-02-22,"1477",38,"simptomai",141
"UAB Diagnostikos laboratorija",2021-02-22,"1557",0,"profilaktika",27
"UAB Diagnostikos laboratorija",2021-02-23,"1477",11,"kontaktai",43
"UAB Diagnostikos laboratorija",2021-02-23,"1477",5,"kiti",237
"UAB Diagnostikos laboratorija",2021-02-23,"1477",77,"simptomai",246
"UAB Diagnostikos laboratorija",2021-02-23,"1557",3,"profilaktika",148
"UAB Diagnostikos laboratorija",2021-02-23,"1477",41,"profilaktika",994
"UAB Diagnostikos laboratorija",2021-02-24,"1557",0,"profilaktika",2
"UAB Diagnostikos laboratorija",2021-02-24,"1477",58,"simptomai",163
"UAB Diagnostikos laboratorija",2021-02-24,"1477",6,"kontaktai",32
"UAB Diagnostikos laboratorija",2021-02-24,"1477",24,"profilaktika",894
"UAB Diagnostikos laboratorija",2021-02-24,"1477",10,"kiti",258
"UAB Diagnostikos laboratorija",2021-02-25,"1557",0,"profilaktika",109
"UAB Diagnostikos laboratorija",2021-02-25,"1477",38,"profilaktika",1158
"UAB Diagnostikos laboratorija",2021-02-25,"1477",68,"simptomai",243
"UAB Diagnostikos laboratorija",2021-02-25,"1477",4,"kiti",267
"UAB Diagnostikos laboratorija",2021-02-25,"1477",13,"kontaktai",53
"UAB Diagnostikos laboratorija",2021-02-26,"1477",23,"profilaktika",1069
"UAB Diagnostikos laboratorija",2021-02-26,"1477",12,"kontaktai",34
"UAB Diagnostikos laboratorija",2021-02-26,"1477",52,"simptomai",156
"UAB Diagnostikos laboratorija",2021-02-26,"1557",0,"profilaktika",17
"UAB Diagnostikos laboratorija",2021-02-26,"1477",7,"kiti",179
"UAB InMedica",2020-09-23,"1477",0,"profilaktika",1
"UAB InMedica",2020-10-02,"1477",6,"profilaktika",248
"UAB InMedica",2020-10-03,"1477",1,"profilaktika",43
"UAB InMedica",2020-10-05,"1477",0,"profilaktika",1
"UAB InMedica",2020-10-06,"1477",8,"profilaktika",158
"UAB InMedica",2020-10-06,"1477",0,"simptomai",9
"UAB InMedica",2020-10-06,"1477",2,"kontaktai",6
"UAB InMedica",2020-10-06,"1477",2,"kiti",47
"UAB InMedica",2020-10-07,"1477",0,"profilaktika",92
"UAB InMedica",2020-10-07,"1477",0,"kiti",17
"UAB InMedica",2020-10-07,"1477",0,"simptomai",7
"UAB InMedica",2020-10-08,"1477",0,"kontaktai",8
