"administrative_level_2","administrative_level_3","age","age5","age10","sex","population"
"Alytaus apskr.","Varėnos r.","50","50-55","50-60","Vyras",167
"Alytaus apskr.","Varėnos r.","51","50-55","50-60","Vyras",199
"Alytaus apskr.","Varėnos r.","52","50-55","50-60","Vyras",163
"Alytaus apskr.","Varėnos r.","53","50-55","50-60","Vyras",155
"Alytaus apskr.","Varėnos r.","54","50-55","50-60","Vyras",145
"Alytaus apskr.","Varėnos r.","55","55-60","50-60","Vyras",171
"Alytaus apskr.","Varėnos r.","56","55-60","50-60","Vyras",187
"Alytaus apskr.","Varėnos r.","57","55-60","50-60","Vyras",153
"Alytaus apskr.","Varėnos r.","58","55-60","50-60","Vyras",205
"Alytaus apskr.","Varėnos r.","59","55-60","50-60","Vyras",201
"Alytaus apskr.","Varėnos r.","60","60-65","60-70","Vyras",196
"Alytaus apskr.","Varėnos r.","61","60-65","60-70","Vyras",232
"Alytaus apskr.","Varėnos r.","62","60-65","60-70","Vyras",200
"Alytaus apskr.","Varėnos r.","63","60-65","60-70","Vyras",186
"Alytaus apskr.","Varėnos r.","64","60-65","60-70","Vyras",175
"Alytaus apskr.","Varėnos r.","65","65-70","60-70","Vyras",173
"Alytaus apskr.","Varėnos r.","66","65-70","60-70","Vyras",152
"Alytaus apskr.","Varėnos r.","67","65-70","60-70","Vyras",132
"Alytaus apskr.","Varėnos r.","68","65-70","60-70","Vyras",154
"Alytaus apskr.","Varėnos r.","69","65-70","60-70","Vyras",161
"Alytaus apskr.","Varėnos r.","70","70-75","70-80","Vyras",125
"Alytaus apskr.","Varėnos r.","71","70-75","70-80","Vyras",157
"Alytaus apskr.","Varėnos r.","72","70-75","70-80","Vyras",118
"Alytaus apskr.","Varėnos r.","73","70-75","70-80","Vyras",144
"Alytaus apskr.","Varėnos r.","74","70-75","70-80","Vyras",125
"Alytaus apskr.","Varėnos r.","75","75-80","70-80","Vyras",135
"Alytaus apskr.","Varėnos r.","76","75-80","70-80","Vyras",110
"Alytaus apskr.","Varėnos r.","77","75-80","70-80","Vyras",145
"Alytaus apskr.","Varėnos r.","78","75-80","70-80","Vyras",166
"Alytaus apskr.","Varėnos r.","79","75-80","70-80","Vyras",138
"Alytaus apskr.","Varėnos r.","80","80+","80+","Vyras",133
"Alytaus apskr.","Varėnos r.","81","80+","80+","Vyras",154
"Alytaus apskr.","Varėnos r.","82","80+","80+","Vyras",132
"Alytaus apskr.","Varėnos r.","83","80+","80+","Vyras",115
"Alytaus apskr.","Varėnos r.","84","80+","80+","Vyras",137
"Alytaus apskr.","Varėnos r.","85 ir vyresni","80+","80+","Vyras",630
"Kauno apskr.","Birštono","0","0-5","0-10","Vyras",21
"Kauno apskr.","Birštono","1","0-5","0-10","Vyras",19
"Kauno apskr.","Birštono","2","0-5","0-10","Vyras",12
"Kauno apskr.","Birštono","3","0-5","0-10","Vyras",11
"Kauno apskr.","Birštono","4","0-5","0-10","Vyras",26
"Kauno apskr.","Birštono","5","5-10","0-10","Vyras",19
"Kauno apskr.","Birštono","6","5-10","0-10","Vyras",23
"Kauno apskr.","Birštono","7","5-10","0-10","Vyras",15
"Kauno apskr.","Birštono","8","5-10","0-10","Vyras",21
"Kauno apskr.","Birštono","9","5-10","0-10","Vyras",20
"Kauno apskr.","Birštono","10","10-15","10-20","Vyras",18
"Kauno apskr.","Birštono","11","10-15","10-20","Vyras",20
"Kauno apskr.","Birštono","12","10-15","10-20","Vyras",8
"Kauno apskr.","Birštono","13","10-15","10-20","Vyras",21
"Kauno apskr.","Birštono","14","10-15","10-20","Vyras",25
"Kauno apskr.","Birštono","15","15-20","10-20","Vyras",15
"Kauno apskr.","Birštono","16","15-20","10-20","Vyras",16
"Kauno apskr.","Birštono","17","15-20","10-20","Vyras",18
"Kauno apskr.","Birštono","18","15-20","10-20","Vyras",18
"Kauno apskr.","Birštono","19","15-20","10-20","Vyras",18
"Kauno apskr.","Birštono","20","20-25","20-30","Vyras",22
"Kauno apskr.","Birštono","21","20-25","20-30","Vyras",20
"Kauno apskr.","Birštono","22","20-25","20-30","Vyras",10
"Kauno apskr.","Birštono","23","20-25","20-30","Vyras",11
"Kauno apskr.","Birštono","24","20-25","20-30","Vyras",13
"Kauno apskr.","Birštono","25","25-30","20-30","Vyras",21
"Kauno apskr.","Birštono","26","25-30","20-30","Vyras",30
"Kauno apskr.","Birštono","27","25-30","20-30","Vyras",34
"Kauno apskr.","Birštono","28","25-30","20-30","Vyras",30
"Kauno apskr.","Birštono","29","25-30","20-30","Vyras",21
"Kauno apskr.","Birštono","30","30-35","30-40","Vyras",22
"Kauno apskr.","Birštono","31","30-35","30-40","Vyras",20
"Kauno apskr.","Birštono","32","30-35","30-40","Vyras",25
"Kauno apskr.","Birštono","33","30-35","30-40","Vyras",19
"Kauno apskr.","Birštono","34","30-35","30-40","Vyras",30
"Kauno apskr.","Birštono","35","35-40","30-40","Vyras",13
"Kauno apskr.","Birštono","36","35-40","30-40","Vyras",12
"Kauno apskr.","Birštono","37","35-40","30-40","Vyras",15
"Kauno apskr.","Birštono","38","35-40","30-40","Vyras",4
"Kauno apskr.","Birštono","39","35-40","30-40","Vyras",9
"Kauno apskr.","Birštono","40","40-45","40-50","Vyras",14
"Kauno apskr.","Birštono","41","40-45","40-50","Vyras",30
"Kauno apskr.","Birštono","42","40-45","40-50","Vyras",11
"Kauno apskr.","Birštono","43","40-45","40-50","Vyras",22
"Kauno apskr.","Birštono","44","40-45","40-50","Vyras",12
"Kauno apskr.","Birštono","45","45-50","40-50","Vyras",25
"Kauno apskr.","Birštono","46","45-50","40-50","Vyras",20
"Kauno apskr.","Birštono","47","45-50","40-50","Vyras",25
"Kauno apskr.","Birštono","48","45-50","40-50","Vyras",35
"Kauno apskr.","Birštono","49","45-50","40-50","Vyras",34
"Kauno apskr.","Birštono","50","50-55","50-60","Vyras",33
"Kauno apskr.","Birštono","51","50-55","50-60","Vyras",33
"Kauno apskr.","Birštono","52","50-55","50-60","Vyras",34
"Kauno apskr.","Birštono","53","50-55","50-60","Vyras",35
"Kauno apskr.","Birštono","54","50-55","50-60","Vyras",26
"Kauno apskr.","Birštono","55","55-60","50-60","Vyras",50
"Kauno apskr.","Birštono","56","55-60","50-60","Vyras",38
"Kauno apskr.","Birštono","57","55-60","50-60","Vyras",33
"Kauno apskr.","Birštono","58","55-60","50-60","Vyras",27
"Kauno apskr.","Birštono","59","55-60","50-60","Vyras",47
"Kauno apskr.","Birštono","60","60-65","60-70","Vyras",50
"Kauno apskr.","Birštono","61","60-65","60-70","Vyras",46
"Kauno apskr.","Birštono","62","60-65","60-70","Vyras",38
"Kauno apskr.","Birštono","63","60-65","60-70","Vyras",59
"Kauno apskr.","Birštono","64","60-65","60-70","Vyras",47
"Kauno apskr.","Birštono","65","65-70","60-70","Vyras",31
"Kauno apskr.","Birštono","66","65-70","60-70","Vyras",40
"Kauno apskr.","Birštono","67","65-70","60-70","Vyras",29
"Kauno apskr.","Birštono","68","65-70","60-70","Vyras",23
"Kauno apskr.","Birštono","69","65-70","60-70","Vyras",31
"Kauno apskr.","Birštono","70","70-75","70-80","Vyras",27
"Kauno apskr.","Birštono","71","70-75","70-80","Vyras",27
"Kauno apskr.","Birštono","72","70-75","70-80","Vyras",35
"Kauno apskr.","Birštono","73","70-75","70-80","Vyras",22
"Kauno apskr.","Birštono","74","70-75","70-80","Vyras",21
"Kauno apskr.","Birštono","75","75-80","70-80","Vyras",25
"Kauno apskr.","Birštono","76","75-80","70-80","Vyras",21
"Kauno apskr.","Birštono","77","75-80","70-80","Vyras",24
"Kauno apskr.","Birštono","78","75-80","70-80","Vyras",24
"Kauno apskr.","Birštono","79","75-80","70-80","Vyras",25
"Kauno apskr.","Birštono","80","80+","80+","Vyras",27
"Kauno apskr.","Birštono","81","80+","80+","Vyras",20
"Kauno apskr.","Birštono","82","80+","80+","Vyras",28
"Kauno apskr.","Birštono","83","80+","80+","Vyras",21
"Kauno apskr.","Birštono","84","80+","80+","Vyras",21
"Kauno apskr.","Birštono","85 ir vyresni","80+","80+","Vyras",141
"Kauno apskr.","Jonavos r.","0","0-5","0-10","Vyras",170
"Kauno apskr.","Jonavos r.","1","0-5","0-10","Vyras",202
"Kauno apskr.","Jonavos r.","2","0-5","0-10","Vyras",189
"Kauno apskr.","Jonavos r.","3","0-5","0-10","Vyras",199
"Kauno apskr.","Jonavos r.","4","0-5","0-10","Vyras",215
"Kauno apskr.","Jonavos r.","5","5-10","0-10","Vyras",229
"Kauno apskr.","Jonavos r.","6","5-10","0-10","Vyras",212
"Kauno apskr.","Jonavos r.","7","5-10","0-10","Vyras",196
"Kauno apskr.","Jonavos r.","8","5-10","0-10","Vyras",198
"Kauno apskr.","Jonavos r.","9","5-10","0-10","Vyras",196
"Kauno apskr.","Jonavos r.","10","10-15","10-20","Vyras",179
"Kauno apskr.","Jonavos r.","11","10-15","10-20","Vyras",215
"Kauno apskr.","Jonavos r.","12","10-15","10-20","Vyras",239
"Kauno apskr.","Jonavos r.","13","10-15","10-20","Vyras",208
"Kauno apskr.","Jonavos r.","14","10-15","10-20","Vyras",193
"Kauno apskr.","Jonavos r.","15","15-20","10-20","Vyras",227
"Kauno apskr.","Jonavos r.","16","15-20","10-20","Vyras",193
"Kauno apskr.","Jonavos r.","17","15-20","10-20","Vyras",223
"Kauno apskr.","Jonavos r.","18","15-20","10-20","Vyras",232
"Kauno apskr.","Jonavos r.","19","15-20","10-20","Vyras",214
"Kauno apskr.","Jonavos r.","20","20-25","20-30","Vyras",231
"Kauno apskr.","Jonavos r.","21","20-25","20-30","Vyras",262
"Kauno apskr.","Jonavos r.","22","20-25","20-30","Vyras",240
"Kauno apskr.","Jonavos r.","23","20-25","20-30","Vyras",277
"Kauno apskr.","Jonavos r.","24","20-25","20-30","Vyras",279
"Kauno apskr.","Jonavos r.","25","25-30","20-30","Vyras",223
"Kauno apskr.","Jonavos r.","26","25-30","20-30","Vyras",237
"Kauno apskr.","Jonavos r.","27","25-30","20-30","Vyras",287
"Kauno apskr.","Jonavos r.","28","25-30","20-30","Vyras",265
"Kauno apskr.","Jonavos r.","29","25-30","20-30","Vyras",217
"Kauno apskr.","Jonavos r.","30","30-35","30-40","Vyras",213
"Kauno apskr.","Jonavos r.","31","30-35","30-40","Vyras",180
"Kauno apskr.","Jonavos r.","32","30-35","30-40","Vyras",183
"Kauno apskr.","Jonavos r.","33","30-35","30-40","Vyras",184
"Kauno apskr.","Jonavos r.","34","30-35","30-40","Vyras",220
"Kauno apskr.","Jonavos r.","35","35-40","30-40","Vyras",213
"Kauno apskr.","Jonavos r.","36","35-40","30-40","Vyras",187
"Kauno apskr.","Jonavos r.","37","35-40","30-40","Vyras",184
"Kauno apskr.","Jonavos r.","38","35-40","30-40","Vyras",198
"Kauno apskr.","Jonavos r.","39","35-40","30-40","Vyras",186
"Kauno apskr.","Jonavos r.","40","40-45","40-50","Vyras",184
"Kauno apskr.","Jonavos r.","41","40-45","40-50","Vyras",221
"Kauno apskr.","Jonavos r.","42","40-45","40-50","Vyras",257
"Kauno apskr.","Jonavos r.","43","40-45","40-50","Vyras",253
"Kauno apskr.","Jonavos r.","44","40-45","40-50","Vyras",288
"Kauno apskr.","Jonavos r.","45","45-50","40-50","Vyras",276
"Kauno apskr.","Jonavos r.","46","45-50","40-50","Vyras",288
"Kauno apskr.","Jonavos r.","47","45-50","40-50","Vyras",262
"Kauno apskr.","Jonavos r.","48","45-50","40-50","Vyras",325
"Kauno apskr.","Jonavos r.","49","45-50","40-50","Vyras",306
"Kauno apskr.","Jonavos r.","50","50-55","50-60","Vyras",326
"Kauno apskr.","Jonavos r.","51","50-55","50-60","Vyras",315
"Kauno apskr.","Jonavos r.","52","50-55","50-60","Vyras",325
"Kauno apskr.","Jonavos r.","53","50-55","50-60","Vyras",306
"Kauno apskr.","Jonavos r.","54","50-55","50-60","Vyras",333
"Kauno apskr.","Jonavos r.","55","55-60","50-60","Vyras",334
"Kauno apskr.","Jonavos r.","56","55-60","50-60","Vyras",323
"Kauno apskr.","Jonavos r.","57","55-60","50-60","Vyras",323
"Kauno apskr.","Jonavos r.","58","55-60","50-60","Vyras",345
"Kauno apskr.","Jonavos r.","59","55-60","50-60","Vyras",364
"Kauno apskr.","Jonavos r.","60","60-65","60-70","Vyras",366
"Kauno apskr.","Jonavos r.","61","60-65","60-70","Vyras",367
"Kauno apskr.","Jonavos r.","62","60-65","60-70","Vyras",323
"Kauno apskr.","Jonavos r.","63","60-65","60-70","Vyras",336
"Kauno apskr.","Jonavos r.","64","60-65","60-70","Vyras",314
"Kauno apskr.","Jonavos r.","65","65-70","60-70","Vyras",309
"Kauno apskr.","Jonavos r.","66","65-70","60-70","Vyras",342
"Kauno apskr.","Jonavos r.","67","65-70","60-70","Vyras",281
"Kauno apskr.","Jonavos r.","68","65-70","60-70","Vyras",286
"Kauno apskr.","Jonavos r.","69","65-70","60-70","Vyras",326
"Kauno apskr.","Jonavos r.","70","70-75","70-80","Vyras",303
"Kauno apskr.","Jonavos r.","71","70-75","70-80","Vyras",305
"Kauno apskr.","Jonavos r.","72","70-75","70-80","Vyras",270
"Kauno apskr.","Jonavos r.","73","70-75","70-80","Vyras",239
"Kauno apskr.","Jonavos r.","74","70-75","70-80","Vyras",226
"Kauno apskr.","Jonavos r.","75","75-80","70-80","Vyras",217
"Kauno apskr.","Jonavos r.","76","75-80","70-80","Vyras",195
"Kauno apskr.","Jonavos r.","77","75-80","70-80","Vyras",212
"Kauno apskr.","Jonavos r.","78","75-80","70-80","Vyras",222
"Kauno apskr.","Jonavos r.","79","75-80","70-80","Vyras",232
"Kauno apskr.","Jonavos r.","80","80+","80+","Vyras",201
"Kauno apskr.","Jonavos r.","81","80+","80+","Vyras",190
"Kauno apskr.","Jonavos r.","82","80+","80+","Vyras",185
"Kauno apskr.","Jonavos r.","83","80+","80+","Vyras",162
"Kauno apskr.","Jonavos r.","84","80+","80+","Vyras",148
"Kauno apskr.","Jonavos r.","85 ir vyresni","80+","80+","Vyras",764
"Kauno apskr.","Kaišiadorių r.","0","0-5","0-10","Vyras",88
"Kauno apskr.","Kaišiadorių r.","1","0-5","0-10","Vyras",126
"Kauno apskr.","Kaišiadorių r.","2","0-5","0-10","Vyras",109
"Kauno apskr.","Kaišiadorių r.","3","0-5","0-10","Vyras",132
"Kauno apskr.","Kaišiadorių r.","4","0-5","0-10","Vyras",129
"Kauno apskr.","Kaišiadorių r.","5","5-10","0-10","Vyras",129
"Kauno apskr.","Kaišiadorių r.","6","5-10","0-10","Vyras",118
"Kauno apskr.","Kaišiadorių r.","7","5-10","0-10","Vyras",115
"Kauno apskr.","Kaišiadorių r.","8","5-10","0-10","Vyras",138
"Kauno apskr.","Kaišiadorių r.","9","5-10","0-10","Vyras",137
"Kauno apskr.","Kaišiadorių r.","10","10-15","10-20","Vyras",133
"Kauno apskr.","Kaišiadorių r.","11","10-15","10-20","Vyras",131
"Kauno apskr.","Kaišiadorių r.","12","10-15","10-20","Vyras",126
"Kauno apskr.","Kaišiadorių r.","13","10-15","10-20","Vyras",127
"Kauno apskr.","Kaišiadorių r.","14","10-15","10-20","Vyras",117
"Kauno apskr.","Kaišiadorių r.","15","15-20","10-20","Vyras",159
"Kauno apskr.","Kaišiadorių r.","16","15-20","10-20","Vyras",127
"Kauno apskr.","Kaišiadorių r.","17","15-20","10-20","Vyras",149
"Kauno apskr.","Kaišiadorių r.","18","15-20","10-20","Vyras",125
"Kauno apskr.","Kaišiadorių r.","19","15-20","10-20","Vyras",133
"Kauno apskr.","Kaišiadorių r.","20","20-25","20-30","Vyras",155
"Kauno apskr.","Kaišiadorių r.","21","20-25","20-30","Vyras",172
