"evrk_section_code","evrk_section_title","evrk_chapter_code","evrk_chapter_title","evrk_group_code","evrk_group_title","evrk_class_code","evrk_class_title","evrk_subclass_code","evrk_subclass_title"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","282","Kitų bendrosios paskirties mašinų ir įrangos gamyba","2825","Nebuitinių aušinimo ir vėdinimo įrenginių gamyba","282500","Nebuitinių aušinimo ir vėdinimo įrenginių gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","284","Metalo formavimo įrangos ir staklių gamyba","2840","Metalo formavimo įrangos ir staklių gamyba","284000","Metalo formavimo įrangos ir staklių gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","284","Metalo formavimo įrangos ir staklių gamyba","2841","Metalo formavimo įrangos gamyba","284100","Metalo formavimo įrangos gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","284","Metalo formavimo įrangos ir staklių gamyba","2849","Kitų staklių gamyba","284900","Kitų staklių gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","289","Kitų specialiosios paskirties mašinų gamyba","2892","Kasybos, karjerų eksploatavimo ir statybos mašinų gamyba","289200","Kasybos, karjerų eksploatavimo ir statybos mašinų gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","289","Kitų specialiosios paskirties mašinų gamyba","2894","Tekstilės, drabužių ir odos gaminių gamybos mašinų gamyba","289400","Tekstilės, drabužių ir odos gaminių gamybos mašinų gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","289","Kitų specialiosios paskirties mašinų gamyba","2899","Kitų, niekur kitur nepriskirtų, specialiosios paskirties mašinų gamyba","289900","Kitų, niekur kitur nepriskirtų, specialiosios paskirties mašinų gamyba"
"C","Apdirbamoji gamyba","30","Kitų transporto priemonių ir įrangos gamyba","301","Įvairių tipų laivų statyba","3010","Įvairių tipų laivų statyba","301000","Įvairių tipų laivų statyba"
"C","Apdirbamoji gamyba","30","Kitų transporto priemonių ir įrangos gamyba","303","Orlaivių ir erdvėlaivių bei susijusios įrangos gamyba","3030","Orlaivių ir erdvėlaivių bei susijusios įrangos gamyba","303000","Orlaivių ir erdvėlaivių bei susijusios įrangos gamyba"
"C","Apdirbamoji gamyba","30","Kitų transporto priemonių ir įrangos gamyba","309","Niekur kitur nepriskirtų transporto priemonių gamyba","3099","Kitos, niekur kitur nepriskirtos, transporto įrangos gamyba","309900","Kitos, niekur kitur nepriskirtos, transporto įrangos gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","321","Papuošalų, juvelyrinių, bižuterijos ir panašių dirbinių gamyba","3211","Monetų kalimas","321100","Monetų kalimas"
"C","Apdirbamoji gamyba","32","Kita gamyba","321","Papuošalų, juvelyrinių, bižuterijos ir panašių dirbinių gamyba","3212","Papuošalų, juvelyrinių ir panašių dirbinių gamyba","321200","Papuošalų, juvelyrinių ir panašių dirbinių gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","321","Papuošalų, juvelyrinių, bižuterijos ir panašių dirbinių gamyba","3213","Dirbtinės bižuterijos ir panašių dirbinių gamyba","321300","Dirbtinės bižuterijos ir panašių dirbinių gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","322","Muzikos instrumentų gamyba","3220","Muzikos instrumentų gamyba","322000","Muzikos instrumentų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","324","Žaidimų ir žaislų gamyba","3240","Žaidimų ir žaislų gamyba","324000","Žaidimų ir žaislų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","324","Žaidimų ir žaislų gamyba","3240","Žaidimų ir žaislų gamyba","324010","Konstravimo rinkinių gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","324","Žaidimų ir žaislų gamyba","3240","Žaidimų ir žaislų gamyba","324030","Medinių žaislų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","324","Žaidimų ir žaislų gamyba","3240","Žaidimų ir žaislų gamyba","324040","Kimštinių žaislų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","324","Žaidimų ir žaislų gamyba","3240","Žaidimų ir žaislų gamyba","324050","Stalo arba kambario žaidimų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","325","Medicinos ir odontologijos prietaisų, instrumentų ir reikmenų gamyba","3250","Medicinos ir odontologijos prietaisų, instrumentų ir reikmenų gamyba","325020","Ortopedinių ir kitokių įtaisų gamyba"
"C","Apdirbamoji gamyba","33","Mašinų ir įrangos remontas ir įrengimas","331","Metalo gaminių, mašinų ir įrangos remontas","3310","Metalo gaminių, mašinų ir įrangos remontas","331000","Metalo gaminių, mašinų ir įrangos remontas"
"C","Apdirbamoji gamyba","33","Mašinų ir įrangos remontas ir įrengimas","331","Metalo gaminių, mašinų ir įrangos remontas","3314","Elektros įrangos remontas","331400","Elektros įrangos remontas"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","351","Elektros energijos gamyba, perdavimas ir paskirstymas","3511","Elektros gamyba","351100","Elektros gamyba"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","351","Elektros energijos gamyba, perdavimas ir paskirstymas","3512","Elektros perdavimas","351200","Elektros perdavimas"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","352","Dujų gamyba; dujinio kuro paskirstymas dujotiekiais","3520","Dujų gamyba; dujinio kuro paskirstymas dujotiekiais","352000","Dujų gamyba; dujinio kuro paskirstymas dujotiekiais"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","352","Dujų gamyba; dujinio kuro paskirstymas dujotiekiais","3522","Dujinio kuro paskirstymas dujotiekiais","352200","Dujinio kuro paskirstymas dujotiekiais"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","36","Vandens surinkimas, valymas ir tiekimas","360","Vandens surinkimas, valymas ir tiekimas","3600","Vandens surinkimas, valymas ir tiekimas","360020","Vandens tiekimas pramonės įmonėms"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","38","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","380","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","3800","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","380000","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","38","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","381","Atliekų surinkimas","3811","Nepavojingų atliekų surinkimas","381100","Nepavojingų atliekų surinkimas"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","38","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","382","Atliekų tvarkymas ir šalinimas","3821","Nepavojingų atliekų tvarkymas ir šalinimas","382100","Nepavojingų atliekų tvarkymas ir šalinimas"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","38","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","383","Medžiagų atgavimas","3830","Medžiagų atgavimas","383000","Medžiagų atgavimas"
"F","Statyba","41","Pastatų statyba","412","Gyvenamųjų ir negyvenamųjų pastatų statyba","4120","Gyvenamųjų ir negyvenamųjų pastatų statyba","412000","Gyvenamųjų ir negyvenamųjų pastatų statyba"
"F","Statyba","41","Pastatų statyba","412","Gyvenamųjų ir negyvenamųjų pastatų statyba","4120","Gyvenamųjų ir negyvenamųjų pastatų statyba","412010","Naujų pastatų statyba"
"F","Statyba","41","Pastatų statyba","412","Gyvenamųjų ir negyvenamųjų pastatų statyba","4120","Gyvenamųjų ir negyvenamųjų pastatų statyba","412020","Pastatų remontas, restauravimas ir rekonstravimas"
"F","Statyba","42","Inžinerinių statinių statyba","420","Inžinerinių statinių statyba","4200","Inžinerinių statinių statyba","420000","Inžinerinių statinių statyba"
"F","Statyba","42","Inžinerinių statinių statyba","421","Kelių ir geležinkelių tiesimas","4210","Kelių ir geležinkelių tiesimas","421000","Kelių ir geležinkelių tiesimas"
"F","Statyba","42","Inžinerinių statinių statyba","421","Kelių ir geležinkelių tiesimas","4212","Geležinkelių ir požeminių geležinkelių tiesimas","421200","Geležinkelių ir požeminių geležinkelių tiesimas"
"F","Statyba","42","Inžinerinių statinių statyba","422","Komunalinių statinių statyba","4222","Komunalinių elektros ir telekomunikacijos statinių statyba","422200","Komunalinių elektros ir telekomunikacijos statinių statyba"
"F","Statyba","43","Specializuota statybos veikla","431","Statinių nugriovimas ir statybvietės paruošimas","4310","Statinių nugriovimas ir statybvietės paruošimas","431000","Statinių nugriovimas ir statybvietės paruošimas"
"F","Statyba","43","Specializuota statybos veikla","431","Statinių nugriovimas ir statybvietės paruošimas","4312","Statybvietės paruošimas","431210","Paruošiamieji žemės kasimo darbai tiesiant kelius"
"F","Statyba","43","Specializuota statybos veikla","432","Elektros, vandentiekio ir kitos įrangos įrengimas","4321","Elektros sistemų įrengimas","432120","Gaisro pavojaus ir apsaugos signalizacijos įrengimas"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","45","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas","450","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas","4500","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas","450000","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","45","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas","451","Variklinių transporto priemonių pardavimas","4519","Kitų variklinių transporto priemonių pardavimas","451900","Kitų variklinių transporto priemonių pardavimas"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","45","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas","454","Motociklų ir jų atsarginių dalių bei pagalbinių reikmenų pardavimas, techninė priežiūra ir remontas","4540","Motociklų ir jų atsarginių dalių bei pagalbinių reikmenų pardavimas, techninė priežiūra ir remontas","454000","Motociklų ir jų atsarginių dalių bei pagalbinių reikmenų pardavimas, techninė priežiūra ir remontas"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","460","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","4600","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","460000","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","461","Didmeninė prekyba už atlygį ar pagal sutartį","4614","Mašinų, pramonės įrangos, laivų ir lėktuvų pardavimo agentų veikla","461400","Mašinų, pramonės įrangos, laivų ir lėktuvų pardavimo agentų veikla"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","461","Didmeninė prekyba už atlygį ar pagal sutartį","4616","Tekstilės, drabužių, kailių, avalynės ir odos dirbinių pardavimo agentų veikla","461600","Tekstilės, drabužių, kailių, avalynės ir odos dirbinių pardavimo agentų veikla"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba","4622","Gėlių ir sodinukų didmeninė prekyba","462200","Gėlių ir sodinukų didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba","4624","Kailių ir odų didmeninė prekyba","462400","Kailių ir odų didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4632","Mėsos ir mėsos produktų didmeninė prekyba","463200","Mėsos ir mėsos produktų didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4634","Gėrimų didmeninė prekyba","463400","Gėrimų didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4637","Kavos, arbatos, kakavos ir prieskonių didmeninė prekyba","463700","Kavos, arbatos, kakavos ir prieskonių didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4638","Kitų maisto produktų, įskaitant žuvis, vėžiagyvius ir moliuskus, didmeninė prekyba","463800","Kitų maisto produktų, įskaitant žuvis, vėžiagyvius ir moliuskus, didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4640","Namų ūkio reikmenų didmeninė prekyba","464000","Namų ūkio reikmenų didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4641","Tekstilės gaminių didmeninė prekyba","464100","Tekstilės gaminių didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4643","Elektrinių buitinių aparatų arba prietaisų didmeninė prekyba","464300","Elektrinių buitinių aparatų arba prietaisų didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4646","Farmacijos prekių didmeninė prekyba","464600","Farmacijos prekių didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4647","Baldų, kilimų ir apšvietimo įrangos didmeninė prekyba","464700","Baldų, kilimų ir apšvietimo įrangos didmeninė prekyba"
