"ab_neg_day","ab_pos_day","ab_prc_day","ab_tot_day","ag_neg_day","ag_pos_day","ag_prc_day","ag_tot_day","date","dgn_neg_day","dgn_pos_day","dgn_prc_day","dgn_tot_day","dgn_tot_day_gmp","municipality_code","pcr_neg_day","pcr_pos_day","pcr_prc_day","pcr_tot_day","daily_deaths_def1","daily_deaths_def2","daily_deaths_def3","daily_deaths_all","incidence","cumulative_totals","active_de_jure","active_sttstcl","dead_cases","recovered_de_jure","recovered_sttstcl","municipality_name","population","map_colors"
0,1,100,1,85,0,0,85,"2021-04-26",126,4,3.1,130,1,"88",41,4,8.9,45,0,0,0,3,5,2855,509,65,148,2198,2642,"Šilutės r. sav.",37076,"Raudona C2"
12,1,7.7,13,68,0,0,68,"2021-04-26",114,10,8.1,124,32,"89",46,10,17.9,56,1,1,2,2,10,1507,604,172,79,824,1256,"Širvintų r. sav.",14907,"Juoda D"
0,0,0,0,89,0,0,89,"2021-04-26",159,9,5.4,168,26,"91",70,9,11.4,79,0,0,0,1,8,2584,1244,47,109,1231,2428,"Šiaulių r. sav.",41551,"Raudona C2"
0,1,100,1,92,1,1.1,93,"2021-04-26",123,1,0.8,124,0,"94",31,0,0,31,0,0,0,2,2,1244,253,40,89,902,1115,"Jurbarko r. sav.",24235,"Raudona C2"
457,312,40.6,769,7650,195,2.5,7845,"2021-04-27",19832,1726,8,21558,2946,"00",12182,1531,11.2,13713,18,22,35,116,1644,252643,72489,15483,9789,170365,227371,"Lietuva",2795175,"Juoda D"
2,6,75,8,224,3,1.3,227,"2021-04-27",627,19,2.9,646,79,"11",403,16,3.8,419,0,0,0,2,17,6408,992,263,166,5250,5979,"Alytaus m. sav.",49195,"Juoda D"
0,0,0,0,2,0,0,2,"2021-04-27",12,0,0,12,2,"12",10,0,0,10,0,0,0,0,0,177,18,6,9,150,162,"Birštono sav.",4035,"Raudona C2"
115,112,49.3,227,1931,69,3.5,2000,"2021-04-27",6224,681,9.9,6905,1034,"13",4293,612,12.5,4905,3,3,7,16,639,63896,23213,5854,2093,38590,55949,"Vilniaus m. sav.",569729,"Juoda D"
4,9,69.2,13,51,1,1.9,52,"2021-04-27",167,21,11.2,188,38,"15",116,20,14.7,136,0,0,0,2,20,1301,229,78,55,1017,1168,"Druskininkų sav.",19011,"Raudona C3"
4,13,76.5,17,155,6,3.7,161,"2021-04-27",322,33,9.3,355,91,"18",167,27,13.9,194,0,0,1,3,29,5634,1259,435,192,4183,5007,"Marijampolės sav.",53472,"Juoda D"
167,46,21.6,213,688,16,2.3,704,"2021-04-27",1791,160,8.2,1951,284,"19",1103,144,11.5,1247,3,4,6,19,159,27056,5814,1726,880,20362,24450,"Kauno m. sav.",293257,"Juoda D"
3,3,50,6,576,5,0.9,581,"2021-04-27",1248,27,2.1,1275,59,"21",672,22,3.2,694,2,2,2,3,26,13985,3623,301,435,9927,13249,"Klaipėdos m. sav.",149046,"Raudona C3"
0,0,0,0,9,0,0,9,"2021-04-27",15,1,6.3,16,2,"23",6,1,14.3,7,0,0,0,0,0,132,21,4,3,108,125,"Neringos sav.",3639,"Geltona B2"
0,0,0,0,95,1,1,96,"2021-04-27",155,1,0.6,156,13,"25",60,0,0,60,0,0,0,0,1,1090,202,46,46,842,998,"Palangos m. sav.",16421,"Raudona C3"
22,16,42.1,38,208,6,2.8,214,"2021-04-27",572,36,5.9,608,46,"27",364,30,7.6,394,2,2,2,5,36,9427,2472,432,346,6609,8649,"Panevėžio m. sav.",84587,"Juoda D"
14,7,33.3,21,430,11,2.5,441,"2021-04-27",794,36,4.3,830,61,"29",364,25,6.4,389,0,0,0,2,36,10152,4013,296,332,5807,9524,"Šiaulių m. sav.",101862,"Raudona C3"
16,3,15.8,19,38,2,5,40,"2021-04-27",89,5,5.3,94,2,"30",51,3,5.6,54,2,2,2,3,5,2175,288,97,69,1818,2009,"Visagino sav.",18121,"Juoda D"
0,1,100,1,14,0,0,14,"2021-04-27",62,17,21.5,79,23,"32",48,17,26.2,65,0,0,0,0,18,1192,514,98,65,613,1029,"Akmenės r. sav.",18523,"Juoda D"
0,2,100,2,46,2,4.2,48,"2021-04-27",125,8,6,133,11,"33",79,6,7.1,85,0,0,0,0,5,1625,289,84,88,1248,1453,"Alytaus r. sav.",25837,"Raudona C3"
0,0,0,0,50,1,2,51,"2021-04-27",107,20,15.7,127,42,"34",57,19,25,76,0,0,0,0,18,1485,517,141,109,859,1235,"Anykščių r. sav.",22623,"Juoda D"
0,0,0,0,121,0,0,121,"2021-04-27",174,0,0,174,0,"36",53,0,0,53,1,1,1,1,1,1231,192,31,71,968,1129,"Biržų r. sav.",22292,"Raudona C2"
0,0,0,0,45,4,8.2,49,"2021-04-27",88,13,12.9,101,34,"38",43,9,17.3,52,0,0,0,1,13,1739,444,113,92,1203,1534,"Varėnos r. sav.",20522,"Juoda D"
0,3,100,3,77,10,11.5,87,"2021-04-27",185,15,7.5,200,28,"39",108,5,4.4,113,0,0,0,1,18,2328,566,168,84,1678,2076,"Vilkaviškio r. sav.",34219,"Raudona C3"
13,18,58.1,31,230,10,4.2,240,"2021-04-27",643,123,16.1,766,176,"41",413,113,21.5,526,1,1,3,6,114,11689,4170,1119,397,7122,10173,"Vilniaus r. sav.",102008,"Juoda D"
4,8,66.7,12,64,3,4.5,67,"2021-04-27",122,19,13.5,141,36,"42",58,16,21.6,74,0,0,0,1,18,2337,530,246,93,1714,1998,"Elektrėnų sav.",24103,"Juoda D"
0,0,0,0,22,1,4.3,23,"2021-04-27",43,3,6.5,46,7,"43",21,2,8.7,23,1,1,1,2,3,1131,199,33,55,877,1043,"Zarasų r. sav.",14635,"Raudona C3"
2,0,0,2,23,1,4.2,24,"2021-04-27",44,8,15.4,52,12,"45",21,7,25,28,0,0,0,0,7,1023,311,62,50,662,911,"Ignalinos r. sav.",14125,"Raudona C3"
5,3,37.5,8,105,2,1.9,107,"2021-04-27",197,18,8.4,215,45,"46",92,16,14.8,108,0,0,0,1,17,3531,288,126,143,3100,3262,"Jonavos r. sav.",40746,"Raudona C3"
0,11,100,11,43,0,0,43,"2021-04-27",86,7,7.5,93,18,"47",43,7,14,50,0,0,1,1,7,1183,318,43,56,809,1084,"Joniškio r. sav.",20343,"Raudona C3"
0,2,100,2,5,0,0,5,"2021-04-27",20,0,0,20,5,"48",15,0,0,15,0,0,0,2,0,577,188,38,38,351,501,"Kalvarijos sav.",9952,"Raudona C3"
2,4,66.7,6,69,3,4.2,72,"2021-04-27",159,14,8.1,173,33,"49",90,11,10.9,101,0,0,0,0,11,2523,416,132,99,2008,2292,"Kaišiadorių r. sav.",29188,"Raudona C3"
15,6,28.6,21,91,3,3.2,94,"2021-04-27",272,51,15.8,323,93,"52",181,48,21,229,0,0,0,1,54,7077,1536,461,200,5341,6416,"Kauno r. sav.",97546,"Juoda D"
0,1,100,1,133,1,0.7,134,"2021-04-27",203,12,5.6,215,32,"53",70,11,13.6,81,0,1,1,1,11,3631,727,91,163,2741,3377,"Kėdainių r. sav.",44747,"Raudona C3"
1,0,0,1,9,0,0,9,"2021-04-27",68,3,4.2,71,0,"54",59,3,4.8,62,0,0,0,1,3,1538,584,47,124,830,1367,"Kelmės r. sav.",24829,"Raudona C3"
1,1,50,2,80,3,3.6,83,"2021-04-27",308,10,3.1,318,29,"55",228,7,3,235,0,0,0,0,10,4454,949,138,129,3376,4187,"Klaipėdos r. sav.",62634,"Raudona C3"
1,0,0,1,118,3,2.5,121,"2021-04-27",232,11,4.5,243,12,"56",114,8,6.6,122,1,1,1,3,7,2469,739,102,142,1588,2225,"Kretingos r. sav.",37316,"Raudona C3"
0,0,0,0,10,0,0,10,"2021-04-27",214,16,7,230,27,"57",204,16,7.3,220,0,0,0,0,16,1106,348,77,52,706,977,"Kupiškio r. sav.",16061,"Raudona C3"
0,0,0,0,33,0,0,33,"2021-04-27",62,0,0,62,6,"58",29,0,0,29,0,0,0,1,0,808,279,45,36,493,727,"Kazlų Rūdos sav.",11137,"Raudona C3"
0,3,100,3,44,1,2.2,45,"2021-04-27",116,6,4.9,122,31,"59",72,5,6.5,77,0,0,0,0,5,835,212,55,52,571,728,"Lazdijų r. sav.",17843,"Raudona C3"
0,0,0,0,136,2,1.4,138,"2021-04-27",247,19,7.1,266,41,"61",111,17,13.3,128,0,0,0,2,17,3386,608,127,157,2621,3102,"Mažeikių r. sav.",50782,"Raudona C3"
1,1,50,2,40,1,2.4,41,"2021-04-27",80,24,23.1,104,36,"62",40,23,36.5,63,0,0,0,3,24,1210,301,104,69,840,1037,"Molėtų r. sav.",16873,"Juoda D"
0,0,0,0,3,0,0,3,"2021-04-27",12,0,0,12,0,"63",9,0,0,9,0,0,0,1,0,308,62,1,19,227,288,"Pagėgių sav.",7123,"Geltona B1"
3,0,0,3,43,0,0,43,"2021-04-27",73,0,0,73,0,"65",30,0,0,30,0,0,0,0,0,1413,303,23,81,1029,1309,"Pakruojo r. sav.",18213,"Raudona C2"
7,1,12.5,8,66,1,1.5,67,"2021-04-27",251,12,4.6,263,14,"66",185,11,5.6,196,0,0,0,1,12,2886,786,143,140,1960,2603,"Panevėžio r. sav.",35188,"Raudona C3"
2,2,50,4,56,0,0,56,"2021-04-27",89,1,1.1,90,2,"67",33,1,2.9,34,0,1,1,2,2,1375,502,26,65,808,1284,"Pasvalio r. sav.",22337,"Raudona C1"
2,0,0,2,78,1,1.3,79,"2021-04-27",336,6,1.8,342,10,"68",258,5,1.9,263,0,0,0,0,9,1951,395,60,89,1467,1802,"Plungės r. sav.",32627,"Raudona C2"
0,2,100,2,68,3,4.2,71,"2021-04-27",133,10,7,143,2,"69",65,7,9.7,72,1,1,1,1,8,2087,521,81,105,1461,1901,"Prienų r. sav.",25465,"Raudona C3"
0,0,0,0,94,0,0,94,"2021-04-27",269,15,5.3,284,25,"71",175,15,7.9,190,0,0,0,0,12,2422,685,114,121,1616,2187,"Radviliškio r. sav.",34576,"Raudona C3"
1,1,50,2,77,3,3.8,80,"2021-04-27",151,27,15.2,178,27,"72",74,24,24.5,98,1,2,2,3,25,2894,589,124,153,2152,2617,"Raseinių r. sav.",30608,"Raudona C3"
0,1,100,1,67,0,0,67,"2021-04-27",129,4,3,133,11,"73",62,4,6.1,66,0,0,0,2,4,1974,443,37,140,1391,1797,"Rokiškio r. sav.",27511,"Raudona C1"
2,1,33.3,3,40,0,0,40,"2021-04-27",58,0,0,58,4,"74",18,0,0,18,0,0,0,1,0,337,80,3,21,236,313,"Rietavo sav.",7174,"Geltona B1"
1,0,0,1,51,1,1.9,52,"2021-04-27",82,6,6.8,88,5,"75",31,5,13.9,36,0,0,0,1,6,1167,417,26,65,685,1076,"Skuodo r. sav.",15663,"Raudona C2"
6,3,33.3,9,98,0,0,98,"2021-04-27",165,4,2.4,169,11,"77",67,4,5.6,71,0,0,0,0,2,2607,672,57,142,1793,2408,"Tauragės r. sav.",37322,"Raudona C1"
5,4,44.4,9,93,1,1.1,94,"2021-04-27",168,4,2.3,172,13,"78",75,3,3.8,78,0,0,0,2,4,2727,415,63,161,2151,2503,"Telšių r. sav.",38759,"Raudona C2"
3,3,50,6,83,3,3.5,86,"2021-04-27",187,39,17.3,226,46,"79",104,36,25.7,140,0,0,0,1,34,3503,922,252,155,2426,3096,"Trakų r. sav.",33204,"Juoda D"
12,1,7.7,13,97,1,1,98,"2021-04-27",176,39,18.1,215,43,"81",79,38,32.5,117,0,0,0,2,37,3475,1369,264,192,1914,3019,"Ukmergės r. sav.",33049,"Juoda D"
0,3,100,3,146,5,3.3,151,"2021-04-27",211,16,7,227,20,"82",65,11,14.5,76,0,0,0,1,13,2941,1089,121,117,1735,2703,"Utenos r. sav.",37073,"Raudona C3"
0,3,100,3,72,1,1.4,73,"2021-04-27",105,2,1.9,107,8,"84",33,1,2.9,34,0,0,0,1,3,1335,309,51,82,944,1202,"Šakių r. sav.",26068,"Raudona C3"
0,0,0,0,142,0,0,142,"2021-04-27",225,33,12.8,258,49,"85",83,33,28.4,116,0,0,0,1,30,3219,1377,277,128,1714,2814,"Šalčininkų r. sav.",30264,"Juoda D"
1,2,66.7,3,52,1,1.9,53,"2021-04-27",170,37,17.9,207,81,"86",118,36,23.4,154,0,0,1,4,38,2392,883,149,99,1410,2144,"Švenčionių r. sav.",22495,"Juoda D"
0,1,100,1,15,1,6.3,16,"2021-04-27",240,5,2,245,6,"87",225,4,1.7,229,0,0,0,0,4,1464,418,26,95,951,1343,"Šilalės r. sav.",21428,"Raudona C1"
0,0,0,0,85,2,2.3,87,"2021-04-27",199,11,5.2,210,27,"88",114,9,7.3,123,0,0,1,2,11,2866,519,73,149,2198,2644,"Šilutės r. sav.",37076,"Raudona C2"
19,1,5,20,32,0,0,32,"2021-04-27",363,9,2.4,372,36,"89",331,9,2.6,340,0,0,0,1,9,1516,606,167,79,831,1270,"Širvintų r. sav.",14907,"Juoda D"
1,0,0,1,31,0,0,31,"2021-04-27",77,3,3.8,80,10,"91",46,3,6.1,49,0,0,1,3,5,2589,1245,49,111,1233,2429,"Šiaulių r. sav.",41551,"Raudona C2"
0,4,100,4,46,0,0,46,"2021-04-27",90,6,6.3,96,8,"94",44,6,12,50,0,0,0,3,6,1250,259,44,90,901,1116,"Jurbarko r. sav.",24235,"Raudona C2"
472,316,40.1,788,9288,205,2.2,9493,"2021-04-28",19901,1502,7,21403,2903,"00",10613,1297,10.9,11910,15,22,27,115,1458,254101,72947,15728,9824,171330,228549,"Lietuva",2795175,"Juoda D"
33,22,40,55,150,3,2,153,"2021-04-28",860,65,7,925,309,"11",710,62,8,772,0,0,0,1,61,6469,1038,307,166,5265,5996,"Alytaus m. sav.",49195,"Juoda D"
0,0,0,0,3,0,0,3,"2021-04-28",7,0,0,7,0,"12",4,0,0,4,0,0,0,0,0,177,18,6,9,150,162,"Birštono sav.",4035,"Raudona C2"
109,102,48.3,211,2416,79,3.2,2495,"2021-04-28",6328,585,8.5,6913,1001,"13",3912,506,11.5,4418,2,5,7,14,560,64456,23412,5948,2100,38944,56408,"Vilniaus m. sav.",569729,"Juoda D"
18,4,18.2,22,66,2,2.9,68,"2021-04-28",146,14,8.8,160,28,"15",80,12,13,92,0,0,0,0,14,1315,236,88,55,1024,1172,"Druskininkų sav.",19011,"Raudona C3"
1,3,75,4,91,5,5.2,96,"2021-04-28",277,42,13.2,319,72,"18",186,37,16.6,223,3,3,3,4,41,5675,1255,428,195,4225,5052,"Marijampolės sav.",53472,"Juoda D"
95,48,33.6,143,1696,37,2.1,1733,"2021-04-28",2625,167,6,2792,307,"19",929,130,12.3,1059,0,2,2,12,165,27221,5861,1752,882,20478,24587,"Kauno m. sav.",293257,"Juoda D"
43,15,25.9,58,578,4,0.7,582,"2021-04-28",1137,30,2.6,1167,57,"21",559,26,4.4,585,0,0,0,7,29,14014,3629,313,435,9950,13266,"Klaipėdos m. sav.",149046,"Raudona C3"
0,0,0,0,2,0,0,2,"2021-04-28",4,0,0,4,0,"23",2,0,0,2,0,0,0,0,0,132,20,3,3,109,126,"Neringos sav.",3639,"Geltona B2"
0,1,100,1,80,1,1.2,81,"2021-04-28",113,8,6.6,121,15,"25",33,7,17.5,40,0,0,0,0,8,1098,208,50,46,844,1002,"Palangos m. sav.",16421,"Raudona C3"
17,14,45.2,31,222,3,1.3,225,"2021-04-28",338,34,9.1,372,41,"27",116,31,21.1,147,0,0,0,0,35,9462,2481,442,346,6635,8674,"Panevėžio m. sav.",84587,"Raudona C3"
34,25,42.4,59,344,11,3.1,355,"2021-04-28",619,25,3.9,644,13,"29",275,14,4.8,289,1,1,2,6,21,10173,4024,303,335,5814,9535,"Šiaulių m. sav.",101862,"Raudona C3"
3,1,25,4,47,1,2.1,48,"2021-04-28",87,8,8.4,95,19,"30",40,7,14.9,47,0,0,1,2,8,2183,285,90,71,1827,2022,"Visagino sav.",18121,"Juoda D"
2,2,50,4,85,2,2.3,87,"2021-04-28",153,14,8.4,167,17,"32",68,12,15,80,0,0,0,1,11,1203,522,104,65,616,1034,"Akmenės r. sav.",18523,"Juoda D"
8,2,20,10,34,0,0,34,"2021-04-28",145,19,11.6,164,36,"33",111,19,14.6,130,0,0,0,0,16,1641,298,92,88,1255,1461,"Alytaus r. sav.",25837,"Raudona C3"
1,0,0,1,61,1,1.6,62,"2021-04-28",101,17,14.4,118,39,"34",40,16,28.6,56,0,0,0,4,18,1503,528,151,109,866,1243,"Anykščių r. sav.",22623,"Juoda D"
0,0,0,0,59,0,0,59,"2021-04-28",66,1,1.5,67,0,"36",7,1,12.5,8,0,0,0,1,1,1232,191,30,71,970,1131,"Biržų r. sav.",22292,"Raudona C1"
1,2,66.7,3,43,0,0,43,"2021-04-28",65,0,0,65,0,"38",22,0,0,22,0,0,0,1,0,1739,440,107,92,1207,1540,"Varėnos r. sav.",20522,"Juoda D"
1,1,50,2,53,2,3.6,55,"2021-04-28",110,11,9.1,121,23,"39",57,9,13.6,66,1,1,1,2,13,2341,567,168,85,1689,2088,"Vilkaviškio r. sav.",34219,"Raudona C3"
6,12,66.7,18,292,8,2.7,300,"2021-04-28",761,80,9.5,841,152,"41",469,72,13.3,541,1,1,2,6,82,11771,4183,1104,401,7187,10266,"Vilniaus r. sav.",102008,"Juoda D"
1,0,0,1,70,2,2.8,72,"2021-04-28",121,22,15.4,143,41,"42",51,20,28.2,71,0,0,0,0,20,2357,537,244,93,1727,2020,"Elektrėnų sav.",24103,"Juoda D"
0,1,100,1,20,0,0,20,"2021-04-28",42,0,0,42,7,"43",22,0,0,22,1,1,1,2,0,1131,193,29,57,881,1045,"Zarasų r. sav.",14635,"Raudona C3"
2,0,0,2,28,1,3.4,29,"2021-04-28",44,5,10.2,49,7,"45",16,4,20,20,0,0,0,1,4,1027,306,53,50,671,924,"Ignalinos r. sav.",14125,"Raudona C3"
11,4,26.7,15,98,1,1,99,"2021-04-28",222,17,7.1,239,38,"46",124,16,11.4,140,0,0,0,1,18,3549,296,136,143,3110,3270,"Jonavos r. sav.",40746,"Raudona C3"
0,0,0,0,47,0,0,47,"2021-04-28",79,2,2.5,81,12,"47",32,2,5.9,34,0,0,0,0,2,1185,318,43,56,811,1086,"Joniškio r. sav.",20343,"Raudona C3"
0,0,0,0,6,0,0,6,"2021-04-28",14,2,12.5,16,0,"48",8,2,20,10,0,0,0,1,2,579,181,35,38,360,506,"Kalvarijos sav.",9952,"Raudona C3"
2,4,66.7,6,110,0,0,110,"2021-04-28",209,19,8.3,228,29,"49",99,19,16.1,118,0,0,0,3,17,2540,427,135,99,2014,2306,"Kaišiadorių r. sav.",29188,"Raudona C3"
12,4,25,16,197,3,1.5,200,"2021-04-28",386,24,5.9,410,78,"52",189,21,10,210,1,1,1,5,28,7105,1522,436,201,5382,6468,"Kauno r. sav.",97546,"Juoda D"
1,0,0,1,192,2,1,194,"2021-04-28",277,16,5.5,293,31,"53",85,14,14.1,99,0,0,0,1,15,3646,735,98,163,2748,3385,"Kėdainių r. sav.",44747,"Raudona C3"
1,0,0,1,68,0,0,68,"2021-04-28",113,5,4.2,118,22,"54",45,5,10,50,0,0,0,0,5,1543,585,51,124,834,1368,"Kelmės r. sav.",24829,"Raudona C3"
8,4,33.3,12,80,0,0,80,"2021-04-28",292,8,2.7,300,27,"55",212,8,3.6,220,0,0,0,0,9,4463,948,136,129,3386,4198,"Klaipėdos r. sav.",62634,"Raudona C3"
0,1,100,1,77,1,1.3,78,"2021-04-28",162,5,3,167,19,"56",85,4,4.5,89,2,2,2,3,6,2475,739,103,144,1592,2228,"Kretingos r. sav.",37316,"Raudona C3"
4,0,0,4,8,1,11.1,9,"2021-04-28",52,6,10.3,58,12,"57",44,5,10.2,49,1,1,1,1,6,1112,353,81,53,706,978,"Kupiškio r. sav.",16061,"Juoda D"
0,0,0,0,25,0,0,25,"2021-04-28",62,0,0,62,2,"58",37,0,0,37,0,0,0,2,0,808,269,37,36,503,735,"Kazlų Rūdos sav.",11137,"Raudona C3"
1,1,50,2,30,1,3.2,31,"2021-04-28",74,4,5.1,78,13,"59",44,3,6.4,47,0,0,0,0,2,837,213,56,52,572,729,"Lazdijų r. sav.",17843,"Raudona C3"
1,0,0,1,160,2,1.2,162,"2021-04-28",257,24,8.5,281,27,"61",97,22,18.5,119,0,0,0,3,24,3410,625,141,157,2628,3112,"Mažeikių r. sav.",50782,"Raudona C3"
0,0,0,0,40,4,9.1,44,"2021-04-28",73,22,23.2,95,27,"62",33,18,35.3,51,0,0,0,1,20,1230,317,118,70,843,1042,"Molėtų r. sav.",16873,"Juoda D"
0,0,0,0,52,0,0,52,"2021-04-28",61,0,0,61,5,"63",9,0,0,9,0,0,0,0,1,309,63,2,19,227,288,"Pagėgių sav.",7123,"Geltona B1"
0,2,100,2,70,0,0,70,"2021-04-28",123,3,2.4,126,14,"65",53,3,5.4,56,0,0,0,1,3,1416,303,26,81,1032,1309,"Pakruojo r. sav.",18213,"Raudona C1"
4,3,42.9,7,41,0,0,41,"2021-04-28",87,8,8.4,95,13,"66",46,8,14.8,54,0,0,0,0,7,2893,785,142,140,1968,2611,"Panevėžio r. sav.",35188,"Raudona C3"
3,8,72.7,11,63,1,1.6,64,"2021-04-28",106,7,6.2,113,23,"67",43,6,12.2,49,0,0,0,1,7,1382,507,31,65,810,1286,"Pasvalio r. sav.",22337,"Raudona C2"
0,4,100,4,74,2,2.6,76,"2021-04-28",490,9,1.8,499,13,"68",416,7,1.7,423,1,1,1,2,9,1960,403,68,90,1467,1802,"Plungės r. sav.",32627,"Raudona C3"
0,0,0,0,78,0,0,78,"2021-04-28",153,10,6.1,163,9,"69",75,10,11.8,85,0,0,0,1,9,2096,521,81,105,1470,1910,"Prienų r. sav.",25465,"Raudona C3"
1,0,0,1,50,1,2,51,"2021-04-28",264,6,2.2,270,5,"71",214,5,2.3,219,1,1,1,2,6,2428,679,107,122,1627,2199,"Radviliškio r. sav.",34576,"Raudona C3"
5,7,58.3,12,54,1,1.8,55,"2021-04-28",114,11,8.8,125,14,"72",60,10,14.3,70,0,0,0,0,10,2904,593,127,153,2158,2624,"Raseinių r. sav.",30608,"Juoda D"
5,1,16.7,6,91,0,0,91,"2021-04-28",144,0,0,144,10,"73",53,0,0,53,0,0,0,4,0,1974,442,36,140,1392,1798,"Rokiškio r. sav.",27511,"Raudona C1"
0,0,0,0,9,0,0,9,"2021-04-28",20,0,0,20,0,"74",11,0,0,11,0,0,0,0,0,337,80,3,21,236,313,"Rietavo sav.",7174,"Geltona B1"
0,0,0,0,10,0,0,10,"2021-04-28",54,8,12.9,62,10,"75",44,8,15.4,52,0,0,0,1,8,1175,423,33,66,686,1076,"Skuodo r. sav.",15663,"Raudona C2"
5,2,28.6,7,113,2,1.7,115,"2021-04-28",160,6,3.6,166,13,"77",47,4,7.8,51,0,0,0,0,5,2612,672,59,142,1798,2411,"Tauragės r. sav.",37322,"Raudona C1"
4,8,66.7,12,105,3,2.8,108,"2021-04-28",216,10,4.4,226,26,"78",111,7,5.9,118,0,0,0,3,9,2736,421,67,161,2154,2508,"Telšių r. sav.",38759,"Raudona C2"
0,0,0,0,108,1,0.9,109,"2021-04-28",168,12,6.7,180,20,"79",60,11,15.5,71,0,0,0,1,11,3514,916,241,155,2443,3118,"Trakų r. sav.",33204,"Juoda D"
2,1,33.3,3,122,4,3.2,126,"2021-04-28",200,37,15.6,237,58,"81",78,33,29.7,111,0,0,0,1,38,3513,1402,293,192,1919,3028,"Ukmergės r. sav.",33049,"Juoda D"
0,0,0,0,107,3,2.7,110,"2021-04-28",172,14,7.5,186,15,"82",65,11,14.5,76,0,1,1,2,15,2956,1098,130,118,1740,2708,"Utenos r. sav.",37073,"Raudona C3"
0,1,100,1,115,1,0.9,116,"2021-04-28",166,3,1.8,169,21,"84",51,2,3.8,53,0,0,0,4,2,1337,307,48,83,947,1206,"Šakių r. sav.",26068,"Raudona C2"
0,2,100,2,108,3,2.7,111,"2021-04-28",164,26,13.7,190,37,"85",56,23,29.1,79,0,0,0,2,25,3244,1394,280,128,1722,2836,"Šalčininkų r. sav.",30264,"Juoda D"
0,1,100,1,32,1,3,33,"2021-04-28",74,5,6.3,79,8,"86",42,4,8.7,46,0,1,1,1,3,2395,876,148,100,1419,2147,"Švenčionių r. sav.",22495,"Juoda D"
0,0,0,0,55,1,1.8,56,"2021-04-28",80,2,2.4,82,0,"87",25,1,3.8,26,0,0,0,0,1,1465,417,25,95,953,1345,"Šilalės r. sav.",21428,"Raudona C1"
0,2,100,2,116,3,2.5,119,"2021-04-28",208,9,4.1,217,20,"88",92,6,6.1,98,0,0,0,2,10,2876,524,77,149,2203,2650,"Šilutės r. sav.",37076,"Raudona C3"
23,0,0,23,46,0,0,46,"2021-04-28",81,6,6.9,87,22,"89",35,6,14.6,41,0,0,0,1,6,1522,601,156,79,842,1287,"Širvintų r. sav.",14907,"Juoda D"
2,1,33.3,3,48,0,0,48,"2021-04-28",84,4,4.5,88,9,"91",36,4,10,40,0,0,0,1,5,2594,1247,51,111,1236,2432,"Šiaulių r. sav.",41551,"Raudona C2"
2,0,0,2,43,1,2.3,44,"2021-04-28",91,5,5.2,96,17,"94",48,4,7.7,52,0,0,0,0,6,1256,260,48,90,906,1118,"Jurbarko r. sav.",24235,"Raudona C2"
473,278,37,751,9067,183,2,9250,"2021-04-29",24000,1478,5.8,25478,2964,"00",14933,1295,8,16228,10,19,28,107,1402,255503,73497,16136,9857,172149,229510,"Lietuva",2795175,"Juoda D"
1,3,75,4,202,1,0.5,203,"2021-04-29",782,18,2.3,800,154,"11",580,17,2.8,597,1,1,1,1,19,6488,1038,311,167,5283,6010,"Alytaus m. sav.",49195,"Juoda D"
0,0,0,0,12,0,0,12,"2021-04-29",14,0,0,14,0,"12",2,0,0,2,0,0,0,0,0,177,18,6,9,150,162,"Birštono sav.",4035,"Raudona C2"
156,74,32.2,230,2252,50,2.2,2302,"2021-04-29",6853,610,8.2,7463,1165,"13",4601,560,10.9,5161,1,2,8,16,565,65021,23682,6132,2110,39229,56779,"Vilniaus m. sav.",569729,"Juoda D"
4,0,0,4,48,0,0,48,"2021-04-29",110,7,6,117,31,"15",62,7,10.1,69,0,0,0,2,5,1320,235,86,55,1030,1179,"Druskininkų sav.",19011,"Raudona C3"
2,15,88.2,17,136,1,0.7,137,"2021-04-29",647,32,4.7,679,73,"18",511,31,5.7,542,1,1,2,6,31,5706,1261,438,197,4248,5071,"Marijampolės sav.",53472,"Juoda D"
164,32,16.3,196,952,26,2.7,978,"2021-04-29",5009,142,2.8,5151,276,"19",4057,116,2.8,4173,1,3,3,11,148,27369,5896,1798,886,20587,24685,"Kauno m. sav.",293257,"Juoda D"
1,2,66.7,3,520,9,1.7,529,"2021-04-29",1040,22,2.1,1062,73,"21",520,13,2.4,533,1,1,1,4,20,14034,3618,309,436,9980,13289,"Klaipėdos m. sav.",149046,"Raudona C3"
0,0,0,0,3,1,25,4,"2021-04-29",3,1,25,4,0,"23",0,0,0,0,0,0,0,0,1,133,21,4,3,109,126,"Neringos sav.",3639,"Raudona C2"
0,0,0,0,103,0,0,103,"2021-04-29",162,3,1.8,165,12,"25",59,3,4.8,62,0,0,0,0,3,1101,209,49,46,846,1006,"Palangos m. sav.",16421,"Raudona C3"
18,20,52.6,38,292,1,0.3,293,"2021-04-29",498,32,6,530,92,"27",206,31,13.1,237,1,1,1,4,32,9494,2494,450,347,6653,8697,"Panevėžio m. sav.",84587,"Raudona C3"
21,12,36.4,33,358,14,3.8,372,"2021-04-29",715,53,6.9,768,116,"29",357,39,9.8,396,0,0,0,1,46,10219,4048,326,335,5836,9558,"Šiaulių m. sav.",101862,"Raudona C3"
12,12,50,24,126,1,0.8,127,"2021-04-29",209,2,0.9,211,12,"30",83,1,1.2,84,0,0,0,1,2,2185,278,79,71,1836,2035,"Visagino sav.",18121,"Juoda D"
