"daily_deaths_all","daily_deaths_def1","daily_deaths_def2","daily_deaths_def3","date","dgn_pos_cum","dgn_pos_day","dgn_prc_cum","dgn_prc_day","dgn_tot_day","municipality_code","municipality_name"
0,0,0,0,2020-03-25,0,0,0,0,2,"58","Kazlų Rūdos sav."
0,0,0,0,2020-03-25,0,0,0,0,0,"59","Lazdijų r. sav."
1,0,0,0,2020-03-25,1,0,7.7,0,9,"61","Mažeikių r. sav."
3,0,0,0,2020-03-25,0,0,0,0,3,"62","Molėtų r. sav."
0,0,0,0,2020-03-25,0,0,0,0,0,"63","Pagėgių sav."
1,0,0,0,2020-03-25,0,0,0,0,0,"65","Pakruojo r. sav."
2,1,1,1,2020-03-25,0,0,0,0,1,"66","Panevėžio r. sav."
2,0,0,0,2020-03-25,0,0,0,0,0,"67","Pasvalio r. sav."
0,0,0,0,2020-03-25,0,0,0,0,0,"68","Plungės r. sav."
1,0,0,0,2020-03-25,0,0,0,0,1,"69","Prienų r. sav."
1,0,0,0,2020-03-25,1,1,9.1,14.3,7,"71","Radviliškio r. sav."
3,0,0,0,2020-03-25,1,0,7.7,0,2,"72","Raseinių r. sav."
2,0,0,0,2020-03-25,0,0,0,0,0,"73","Rokiškio r. sav."
0,0,0,0,2020-03-25,0,0,0,0,1,"74","Rietavo sav."
1,0,0,0,2020-03-25,0,0,0,0,3,"75","Skuodo r. sav."
1,0,0,0,2020-03-25,0,0,0,0,0,"77","Tauragės r. sav."
1,0,0,0,2020-03-25,4,3,23.5,21.4,14,"78","Telšių r. sav."
2,0,0,0,2020-03-25,0,0,0,0,3,"79","Trakų r. sav."
2,0,0,0,2020-03-25,13,1,33.3,25,4,"81","Ukmergės r. sav."
1,0,0,0,2020-03-25,1,0,16.7,0,1,"82","Utenos r. sav."
0,0,0,0,2020-03-25,0,0,0,0,3,"84","Šakių r. sav."
2,0,0,0,2020-03-25,1,1,16.7,50,2,"85","Šalčininkų r. sav."
3,0,0,0,2020-03-25,2,0,14.3,0,6,"86","Švenčionių r. sav."
0,0,0,0,2020-03-25,0,0,0,0,3,"87","Šilalės r. sav."
1,0,0,0,2020-03-25,1,1,4,16.7,6,"88","Šilutės r. sav."
0,0,0,0,2020-03-25,0,0,0,0,1,"89","Širvintų r. sav."
3,0,0,0,2020-03-25,0,0,0,0,5,"91","Šiaulių r. sav."
4,0,0,0,2020-03-25,0,0,0,0,2,"94","Jurbarko r. sav."
103,1,2,2,2020-03-26,186,18,7.2,3.7,492,"00","Lietuva"
4,0,0,0,2020-03-26,3,1,6.3,4.5,22,"11","Alytaus m. sav."
0,0,0,0,2020-03-26,0,0,0,0,0,"12","Birštono sav."
19,0,0,0,2020-03-26,80,7,7.3,4.4,160,"13","Vilniaus m. sav."
0,0,0,0,2020-03-26,0,0,0,0,1,"15","Druskininkų sav."
1,0,0,0,2020-03-26,1,1,1.8,3.6,28,"18","Marijampolės sav."
12,0,0,0,2020-03-26,24,5,5.8,5.9,85,"19","Kauno m. sav."
8,0,1,1,2020-03-26,34,0,14.6,0,4,"21","Klaipėdos m. sav."
0,0,0,0,2020-03-26,0,0,0,0,0,"23","Neringos sav."
0,0,0,0,2020-03-26,0,0,0,0,1,"25","Palangos m. sav."
3,0,0,0,2020-03-26,2,0,6.7,0,23,"27","Panevėžio m. sav."
5,0,0,0,2020-03-26,1,1,1.1,2.3,44,"29","Šiaulių m. sav."
1,0,0,0,2020-03-26,1,0,50,0,0,"30","Visagino sav."
0,0,0,0,2020-03-26,0,0,0,0,2,"32","Akmenės r. sav."
1,0,0,0,2020-03-26,0,0,0,0,7,"33","Alytaus r. sav."
1,0,0,0,2020-03-26,0,0,0,0,0,"34","Anykščių r. sav."
1,0,0,0,2020-03-26,0,0,0,0,0,"36","Biržų r. sav."
0,0,0,0,2020-03-26,0,0,0,0,2,"38","Varėnos r. sav."
2,0,0,0,2020-03-26,1,1,11.1,16.7,6,"39","Vilkaviškio r. sav."
2,0,0,0,2020-03-26,2,0,3.1,0,15,"41","Vilniaus r. sav."
0,0,0,0,2020-03-26,0,0,0,0,0,"42","Elektrėnų sav."
0,0,0,0,2020-03-26,0,0,0,0,0,"43","Zarasų r. sav."
1,0,0,0,2020-03-26,2,0,20,0,2,"45","Ignalinos r. sav."
0,0,0,0,2020-03-26,1,0,5,0,5,"46","Jonavos r. sav."
2,0,0,0,2020-03-26,1,0,16.7,0,1,"47","Joniškio r. sav."
0,0,0,0,2020-03-26,0,0,0,0,1,"48","Kalvarijos sav."
0,0,0,0,2020-03-26,0,0,0,0,1,"49","Kaišiadorių r. sav."
3,0,0,0,2020-03-26,3,0,5.5,0,11,"52","Kauno r. sav."
2,0,0,0,2020-03-26,0,0,0,0,3,"53","Kėdainių r. sav."
0,0,0,0,2020-03-26,0,0,0,0,3,"54","Kelmės r. sav."
2,0,0,0,2020-03-26,2,0,6.1,0,1,"55","Klaipėdos r. sav."
2,0,0,0,2020-03-26,1,0,3.4,0,0,"56","Kretingos r. sav."
1,0,0,0,2020-03-26,0,0,0,0,1,"57","Kupiškio r. sav."
1,0,0,0,2020-03-26,0,0,0,0,4,"58","Kazlų Rūdos sav."
0,0,0,0,2020-03-26,0,0,0,0,6,"59","Lazdijų r. sav."
2,0,0,0,2020-03-26,1,0,5.6,0,5,"61","Mažeikių r. sav."
1,0,0,0,2020-03-26,0,0,0,0,1,"62","Molėtų r. sav."
0,0,0,0,2020-03-26,0,0,0,0,0,"63","Pagėgių sav."
1,0,0,0,2020-03-26,0,0,0,0,2,"65","Pakruojo r. sav."
3,0,0,0,2020-03-26,0,0,0,0,2,"66","Panevėžio r. sav."
0,0,0,0,2020-03-26,0,0,0,0,0,"67","Pasvalio r. sav."
2,0,0,0,2020-03-26,0,0,0,0,0,"68","Plungės r. sav."
1,0,0,0,2020-03-26,0,0,0,0,4,"69","Prienų r. sav."
0,0,0,0,2020-03-26,1,0,5.9,0,6,"71","Radviliškio r. sav."
1,0,0,0,2020-03-26,1,0,7.7,0,0,"72","Raseinių r. sav."
0,0,0,0,2020-03-26,0,0,0,0,1,"73","Rokiškio r. sav."
0,0,0,0,2020-03-26,0,0,0,0,0,"74","Rietavo sav."
1,0,0,0,2020-03-26,0,0,0,0,1,"75","Skuodo r. sav."
1,0,0,0,2020-03-26,0,0,0,0,0,"77","Tauragės r. sav."
0,0,0,0,2020-03-26,4,0,23.5,0,0,"78","Telšių r. sav."
2,0,0,0,2020-03-26,0,0,0,0,0,"79","Trakų r. sav."
1,1,1,1,2020-03-26,15,2,29.4,16.7,12,"81","Ukmergės r. sav."
2,0,0,0,2020-03-26,1,0,11.1,0,3,"82","Utenos r. sav."
0,0,0,0,2020-03-26,0,0,0,0,4,"84","Šakių r. sav."
0,0,0,0,2020-03-26,1,0,11.1,0,3,"85","Šalčininkų r. sav."
1,0,0,0,2020-03-26,2,0,13.3,0,1,"86","Švenčionių r. sav."
1,0,0,0,2020-03-26,0,0,0,0,0,"87","Šilalės r. sav."
2,0,0,0,2020-03-26,1,0,4,0,0,"88","Šilutės r. sav."
0,0,0,0,2020-03-26,0,0,0,0,2,"89","Širvintų r. sav."
3,0,0,0,2020-03-26,0,0,0,0,5,"91","Šiaulių r. sav."
3,0,0,0,2020-03-26,0,0,0,0,1,"94","Jurbarko r. sav."
129,0,0,0,2020-03-27,232,46,6.2,4,1141,"00","Lietuva"
2,0,0,0,2020-03-27,5,2,5.1,4,50,"11","Alytaus m. sav."
0,0,0,0,2020-03-27,0,0,0,0,0,"12","Birštono sav."
12,0,0,0,2020-03-27,95,15,6.6,4.3,346,"13","Vilniaus m. sav."
2,0,0,0,2020-03-27,0,0,0,0,2,"15","Druskininkų sav."
2,0,0,0,2020-03-27,1,0,1.2,0,25,"18","Marijampolės sav."
14,0,0,0,2020-03-27,28,4,5.2,3.2,125,"19","Kauno m. sav."
9,0,0,0,2020-03-27,37,3,12.1,4.2,72,"21","Klaipėdos m. sav."
0,0,0,0,2020-03-27,0,0,0,0,0,"23","Neringos sav."
1,0,0,0,2020-03-27,0,0,0,0,3,"25","Palangos m. sav."
5,0,0,0,2020-03-27,2,0,3.6,0,25,"27","Panevėžio m. sav."
5,0,0,0,2020-03-27,1,0,0.8,0,40,"29","Šiaulių m. sav."
2,0,0,0,2020-03-27,1,0,25,0,2,"30","Visagino sav."
0,0,0,0,2020-03-27,0,0,0,0,0,"32","Akmenės r. sav."
4,0,0,0,2020-03-27,2,2,8.7,20,10,"33","Alytaus r. sav."
3,0,0,0,2020-03-27,0,0,0,0,5,"34","Anykščių r. sav."
1,0,0,0,2020-03-27,0,0,0,0,1,"36","Biržų r. sav."
0,0,0,0,2020-03-27,0,0,0,0,2,"38","Varėnos r. sav."
0,0,0,0,2020-03-27,1,0,4.5,0,13,"39","Vilkaviškio r. sav."
5,0,0,0,2020-03-27,2,0,1.9,0,41,"41","Vilniaus r. sav."
1,0,0,0,2020-03-27,0,0,0,0,11,"42","Elektrėnų sav."
1,0,0,0,2020-03-27,0,0,0,0,0,"43","Zarasų r. sav."
1,0,0,0,2020-03-27,2,0,16.7,0,2,"45","Ignalinos r. sav."
3,0,0,0,2020-03-27,2,1,6.9,11.1,9,"46","Jonavos r. sav."
0,0,0,0,2020-03-27,1,0,10,0,4,"47","Joniškio r. sav."
0,0,0,0,2020-03-27,0,0,0,0,4,"48","Kalvarijos sav."
3,0,0,0,2020-03-27,0,0,0,0,10,"49","Kaišiadorių r. sav."
4,0,0,0,2020-03-27,3,0,4.3,0,14,"52","Kauno r. sav."
1,0,0,0,2020-03-27,0,0,0,0,2,"53","Kėdainių r. sav."
3,0,0,0,2020-03-27,0,0,0,0,9,"54","Kelmės r. sav."
2,0,0,0,2020-03-27,3,1,6.7,8.3,12,"55","Klaipėdos r. sav."
1,0,0,0,2020-03-27,3,2,7.7,20,10,"56","Kretingos r. sav."
1,0,0,0,2020-03-27,0,0,0,0,2,"57","Kupiškio r. sav."
3,0,0,0,2020-03-27,0,0,0,0,2,"58","Kazlų Rūdos sav."
3,0,0,0,2020-03-27,0,0,0,0,4,"59","Lazdijų r. sav."
0,0,0,0,2020-03-27,2,1,6.7,8.3,12,"61","Mažeikių r. sav."
1,0,0,0,2020-03-27,0,0,0,0,6,"62","Molėtų r. sav."
0,0,0,0,2020-03-27,0,0,0,0,0,"63","Pagėgių sav."
1,0,0,0,2020-03-27,0,0,0,0,8,"65","Pakruojo r. sav."
3,0,0,0,2020-03-27,0,0,0,0,11,"66","Panevėžio r. sav."
1,0,0,0,2020-03-27,0,0,0,0,5,"67","Pasvalio r. sav."
3,0,0,0,2020-03-27,0,0,0,0,1,"68","Plungės r. sav."
1,0,0,0,2020-03-27,1,1,5.6,12.5,8,"69","Prienų r. sav."
1,0,0,0,2020-03-27,1,0,2.3,0,27,"71","Radviliškio r. sav."
2,0,0,0,2020-03-27,1,0,7.1,0,1,"72","Raseinių r. sav."
2,0,0,0,2020-03-27,0,0,0,0,3,"73","Rokiškio r. sav."
0,0,0,0,2020-03-27,0,0,0,0,1,"74","Rietavo sav."
1,0,0,0,2020-03-27,0,0,0,0,1,"75","Skuodo r. sav."
3,0,0,0,2020-03-27,1,1,2.9,3.8,26,"77","Tauragės r. sav."
3,0,0,0,2020-03-27,5,1,15.6,6.7,15,"78","Telšių r. sav."
4,0,0,0,2020-03-27,0,0,0,0,5,"79","Trakų r. sav."
0,0,0,0,2020-03-27,25,10,15.4,9,111,"81","Ukmergės r. sav."
1,0,0,0,2020-03-27,1,0,6.3,0,7,"82","Utenos r. sav."
1,0,0,0,2020-03-27,1,1,6.3,11.1,9,"84","Šakių r. sav."
2,0,0,0,2020-03-27,1,0,10,0,1,"85","Šalčininkų r. sav."
2,0,0,0,2020-03-27,2,0,10.5,0,4,"86","Švenčionių r. sav."
0,0,0,0,2020-03-27,0,0,0,0,10,"87","Šilalės r. sav."
0,0,0,0,2020-03-27,1,0,3.4,0,4,"88","Šilutės r. sav."
1,0,0,0,2020-03-27,1,1,10,16.7,6,"89","Širvintų r. sav."
0,0,0,0,2020-03-27,0,0,0,0,2,"91","Šiaulių r. sav."
2,0,0,0,2020-03-27,0,0,0,0,0,"94","Jurbarko r. sav."
125,0,1,1,2020-03-28,271,39,5.7,3.8,1015,"00","Lietuva"
3,0,0,0,2020-03-28,6,1,4.6,3,33,"11","Alytaus m. sav."
1,0,0,0,2020-03-28,0,0,0,0,0,"12","Birštono sav."
17,0,0,0,2020-03-28,108,13,6.1,4,323,"13","Vilniaus m. sav."
0,0,0,0,2020-03-28,0,0,0,0,3,"15","Druskininkų sav."
4,0,0,0,2020-03-28,1,0,0.9,0,28,"18","Marijampolės sav."
3,0,0,0,2020-03-28,34,6,5.2,5.3,114,"19","Kauno m. sav."
8,0,1,1,2020-03-28,38,1,11.3,3.3,30,"21","Klaipėdos m. sav."
0,0,0,0,2020-03-28,0,0,0,0,1,"23","Neringos sav."
0,0,0,0,2020-03-28,0,0,0,0,2,"25","Palangos m. sav."
5,0,0,0,2020-03-28,3,1,2.5,1.5,65,"27","Panevėžio m. sav."
2,0,0,0,2020-03-28,4,3,2.2,5.4,56,"29","Šiaulių m. sav."
0,0,0,0,2020-03-28,1,0,16.7,0,2,"30","Visagino sav."
1,0,0,0,2020-03-28,0,0,0,0,2,"32","Akmenės r. sav."
3,0,0,0,2020-03-28,2,0,6.1,0,10,"33","Alytaus r. sav."
3,0,0,0,2020-03-28,0,0,0,0,9,"34","Anykščių r. sav."
4,0,0,0,2020-03-28,0,0,0,0,2,"36","Biržų r. sav."
2,0,0,0,2020-03-28,0,0,0,0,3,"38","Varėnos r. sav."
3,0,0,0,2020-03-28,1,0,3.1,0,10,"39","Vilkaviškio r. sav."
2,0,0,0,2020-03-28,3,1,2.3,4.2,24,"41","Vilniaus r. sav."
2,0,0,0,2020-03-28,0,0,0,0,3,"42","Elektrėnų sav."
1,0,0,0,2020-03-28,0,0,0,0,0,"43","Zarasų r. sav."
0,0,0,0,2020-03-28,2,0,13.3,0,3,"45","Ignalinos r. sav."
1,0,0,0,2020-03-28,2,0,3.9,0,22,"46","Jonavos r. sav."
3,0,0,0,2020-03-28,5,4,31.3,66.7,6,"47","Joniškio r. sav."
1,0,0,0,2020-03-28,0,0,0,0,2,"48","Kalvarijos sav."
4,0,0,0,2020-03-28,0,0,0,0,4,"49","Kaišiadorių r. sav."
3,0,0,0,2020-03-28,4,1,4.3,4,25,"52","Kauno r. sav."
0,0,0,0,2020-03-28,0,0,0,0,4,"53","Kėdainių r. sav."
1,0,0,0,2020-03-28,0,0,0,0,5,"54","Kelmės r. sav."
0,0,0,0,2020-03-28,3,0,5.7,0,8,"55","Klaipėdos r. sav."
1,0,0,0,2020-03-28,3,0,7.7,0,0,"56","Kretingos r. sav."
0,0,0,0,2020-03-28,0,0,0,0,6,"57","Kupiškio r. sav."
0,0,0,0,2020-03-28,0,0,0,0,2,"58","Kazlų Rūdos sav."
3,0,0,0,2020-03-28,0,0,0,0,6,"59","Lazdijų r. sav."
3,0,0,0,2020-03-28,5,3,10.4,16.7,18,"61","Mažeikių r. sav."
0,0,0,0,2020-03-28,0,0,0,0,11,"62","Molėtų r. sav."
0,0,0,0,2020-03-28,0,0,0,0,0,"63","Pagėgių sav."
0,0,0,0,2020-03-28,0,0,0,0,3,"65","Pakruojo r. sav."
0,0,0,0,2020-03-28,0,0,0,0,15,"66","Panevėžio r. sav."
2,0,0,0,2020-03-28,0,0,0,0,4,"67","Pasvalio r. sav."
2,0,0,0,2020-03-28,0,0,0,0,12,"68","Plungės r. sav."
1,0,0,0,2020-03-28,1,0,4.2,0,6,"69","Prienų r. sav."
4,0,0,0,2020-03-28,1,0,1.9,0,8,"71","Radviliškio r. sav."
0,0,0,0,2020-03-28,1,0,4.2,0,10,"72","Raseinių r. sav."
2,0,0,0,2020-03-28,0,0,0,0,5,"73","Rokiškio r. sav."
1,0,0,0,2020-03-28,0,0,0,0,4,"74","Rietavo sav."
1,0,0,0,2020-03-28,0,0,0,0,0,"75","Skuodo r. sav."
3,0,0,0,2020-03-28,1,0,1.5,0,33,"77","Tauragės r. sav."
3,0,0,0,2020-03-28,6,1,11.5,5,20,"78","Telšių r. sav."
1,0,0,0,2020-03-28,0,0,0,0,4,"79","Trakų r. sav."
2,0,0,0,2020-03-28,27,2,15.5,16.7,12,"81","Ukmergės r. sav."
0,0,0,0,2020-03-28,2,1,5.4,4.8,21,"82","Utenos r. sav."
1,0,0,0,2020-03-28,1,0,5,0,4,"84","Šakių r. sav."
4,0,0,0,2020-03-28,1,0,10,0,0,"85","Šalčininkų r. sav."
2,0,0,0,2020-03-28,3,1,12,16.7,6,"86","Švenčionių r. sav."
3,0,0,0,2020-03-28,0,0,0,0,0,"87","Šilalės r. sav."
3,0,0,0,2020-03-28,1,0,3.2,0,2,"88","Šilutės r. sav."
0,0,0,0,2020-03-28,1,0,10,0,0,"89","Širvintų r. sav."
1,0,0,0,2020-03-28,0,0,0,0,1,"91","Šiaulių r. sav."
4,0,0,0,2020-03-28,0,0,0,0,3,"94","Jurbarko r. sav."
107,0,0,0,2020-03-29,289,18,5,1.8,1003,"00","Lietuva"
0,0,0,0,2020-03-29,11,5,5.1,6,83,"11","Alytaus m. sav."
0,0,0,0,2020-03-29,0,0,0,0,0,"12","Birštono sav."
12,0,0,0,2020-03-29,110,2,5.8,1.6,126,"13","Vilniaus m. sav."
1,0,0,0,2020-03-29,0,0,0,0,3,"15","Druskininkų sav."
1,0,0,0,2020-03-29,1,0,0.8,0,23,"18","Marijampolės sav."
9,0,0,0,2020-03-29,35,1,4.4,0.7,145,"19","Kauno m. sav."
7,0,0,0,2020-03-29,42,4,8.3,2.3,173,"21","Klaipėdos m. sav."
0,0,0,0,2020-03-29,0,0,0,0,2,"23","Neringos sav."
0,0,0,0,2020-03-29,0,0,0,0,7,"25","Palangos m. sav."
1,0,0,0,2020-03-29,4,1,2.5,2.3,43,"27","Panevėžio m. sav."
6,0,0,0,2020-03-29,4,0,1.8,0,40,"29","Šiaulių m. sav."
0,0,0,0,2020-03-29,1,0,12.5,0,2,"30","Visagino sav."
2,0,0,0,2020-03-29,0,0,0,0,4,"32","Akmenės r. sav."
1,0,0,0,2020-03-29,2,0,4.8,0,9,"33","Alytaus r. sav."
3,0,0,0,2020-03-29,0,0,0,0,1,"34","Anykščių r. sav."
1,0,0,0,2020-03-29,0,0,0,0,3,"36","Biržų r. sav."
2,0,0,0,2020-03-29,0,0,0,0,6,"38","Varėnos r. sav."
0,0,0,0,2020-03-29,1,0,2.8,0,4,"39","Vilkaviškio r. sav."
5,0,0,0,2020-03-29,3,0,2.1,0,11,"41","Vilniaus r. sav."
3,0,0,0,2020-03-29,0,0,0,0,3,"42","Elektrėnų sav."
0,0,0,0,2020-03-29,0,0,0,0,2,"43","Zarasų r. sav."
1,0,0,0,2020-03-29,3,1,17.6,50,2,"45","Ignalinos r. sav."
3,0,0,0,2020-03-29,2,0,3.4,0,8,"46","Jonavos r. sav."
1,0,0,0,2020-03-29,5,0,21.7,0,7,"47","Joniškio r. sav."
0,0,0,0,2020-03-29,0,0,0,0,4,"48","Kalvarijos sav."
1,0,0,0,2020-03-29,1,1,2.4,5.6,18,"49","Kaišiadorių r. sav."
2,0,0,0,2020-03-29,4,0,3.5,0,19,"52","Kauno r. sav."
3,0,0,0,2020-03-29,0,0,0,0,6,"53","Kėdainių r. sav."
1,0,0,0,2020-03-29,0,0,0,0,9,"54","Kelmės r. sav."
4,0,0,0,2020-03-29,3,0,4.3,0,16,"55","Klaipėdos r. sav."
1,0,0,0,2020-03-29,3,0,5.9,0,12,"56","Kretingos r. sav."
1,0,0,0,2020-03-29,0,0,0,0,10,"57","Kupiškio r. sav."
0,0,0,0,2020-03-29,0,0,0,0,6,"58","Kazlų Rūdos sav."
0,0,0,0,2020-03-29,0,0,0,0,5,"59","Lazdijų r. sav."
3,0,0,0,2020-03-29,5,0,7.6,0,18,"61","Mažeikių r. sav."
1,0,0,0,2020-03-29,0,0,0,0,1,"62","Molėtų r. sav."
0,0,0,0,2020-03-29,1,1,100,100,1,"63","Pagėgių sav."
1,0,0,0,2020-03-29,0,0,0,0,1,"65","Pakruojo r. sav."
1,0,0,0,2020-03-29,0,0,0,0,12,"66","Panevėžio r. sav."
3,0,0,0,2020-03-29,0,0,0,0,6,"67","Pasvalio r. sav."
0,0,0,0,2020-03-29,0,0,0,0,7,"68","Plungės r. sav."
3,0,0,0,2020-03-29,1,0,3.4,0,5,"69","Prienų r. sav."
0,0,0,0,2020-03-29,1,0,1.6,0,11,"71","Radviliškio r. sav."
1,0,0,0,2020-03-29,1,0,3.1,0,8,"72","Raseinių r. sav."
1,0,0,0,2020-03-29,0,0,0,0,6,"73","Rokiškio r. sav."
0,0,0,0,2020-03-29,0,0,0,0,1,"74","Rietavo sav."
2,0,0,0,2020-03-29,0,0,0,0,6,"75","Skuodo r. sav."
1,0,0,0,2020-03-29,2,1,1.8,2.4,41,"77","Tauragės r. sav."
1,0,0,0,2020-03-29,6,0,9.8,0,9,"78","Telšių r. sav."
0,0,0,0,2020-03-29,0,0,0,0,0,"79","Trakų r. sav."
4,0,0,0,2020-03-29,28,1,15.3,11.1,9,"81","Ukmergės r. sav."
2,0,0,0,2020-03-29,2,0,4.5,0,7,"82","Utenos r. sav."
0,0,0,0,2020-03-29,1,0,3.8,0,6,"84","Šakių r. sav."
4,0,0,0,2020-03-29,1,0,9.1,0,1,"85","Šalčininkų r. sav."
2,0,0,0,2020-03-29,3,0,11.5,0,1,"86","Švenčionių r. sav."
0,0,0,0,2020-03-29,0,0,0,0,6,"87","Šilalės r. sav."
3,0,0,0,2020-03-29,1,0,2.5,0,9,"88","Šilutės r. sav."
0,0,0,0,2020-03-29,1,0,9.1,0,1,"89","Širvintų r. sav."
1,0,0,0,2020-03-29,0,0,0,0,7,"91","Šiaulių r. sav."
1,0,0,0,2020-03-29,0,0,0,0,11,"94","Jurbarko r. sav."
124,0,0,0,2020-03-30,365,76,5,4.8,1581,"00","Lietuva"
3,0,0,0,2020-03-30,12,1,4.8,2.9,34,"11","Alytaus m. sav."
0,0,0,0,2020-03-30,0,0,0,0,0,"12","Birštono sav."
12,0,0,0,2020-03-30,125,15,5.6,4.6,327,"13","Vilniaus m. sav."
0,0,0,0,2020-03-30,0,0,0,0,10,"15","Druskininkų sav."
3,0,0,0,2020-03-30,1,0,0.6,0,48,"18","Marijampolės sav."
11,0,0,0,2020-03-30,40,5,4.1,3,168,"19","Kauno m. sav."
7,0,0,0,2020-03-30,70,28,8.7,9.4,298,"21","Klaipėdos m. sav."
0,0,0,0,2020-03-30,0,0,0,0,1,"23","Neringos sav."
2,0,0,0,2020-03-30,4,4,8.3,20,20,"25","Palangos m. sav."
5,0,0,0,2020-03-30,6,2,2.4,2.3,86,"27","Panevėžio m. sav."
2,0,0,0,2020-03-30,5,1,1.8,1.9,53,"29","Šiaulių m. sav."
1,0,0,0,2020-03-30,2,1,8.3,6.3,16,"30","Visagino sav."
0,0,0,0,2020-03-30,0,0,0,0,9,"32","Akmenės r. sav."
3,0,0,0,2020-03-30,3,1,5.3,6.7,15,"33","Alytaus r. sav."
3,0,0,0,2020-03-30,1,1,3.6,12.5,8,"34","Anykščių r. sav."
0,0,0,0,2020-03-30,0,0,0,0,7,"36","Biržų r. sav."
1,0,0,0,2020-03-30,0,0,0,0,5,"38","Varėnos r. sav."
3,0,0,0,2020-03-30,1,0,2.2,0,9,"39","Vilkaviškio r. sav."
3,0,0,0,2020-03-30,3,0,1.8,0,28,"41","Vilniaus r. sav."
0,0,0,0,2020-03-30,0,0,0,0,8,"42","Elektrėnų sav."
5,0,0,0,2020-03-30,0,0,0,0,5,"43","Zarasų r. sav."
1,0,0,0,2020-03-30,3,0,11.5,0,9,"45","Ignalinos r. sav."
1,0,0,0,2020-03-30,2,0,2.6,0,17,"46","Jonavos r. sav."
0,0,0,0,2020-03-30,5,0,16.7,0,7,"47","Joniškio r. sav."
0,0,0,0,2020-03-30,0,0,0,0,2,"48","Kalvarijos sav."
2,0,0,0,2020-03-30,1,0,2.3,0,3,"49","Kaišiadorių r. sav."
3,0,0,0,2020-03-30,6,2,4.3,7.4,27,"52","Kauno r. sav."
3,0,0,0,2020-03-30,1,1,2.9,8.3,12,"53","Kėdainių r. sav."
2,0,0,0,2020-03-30,0,0,0,0,7,"54","Kelmės r. sav."
1,0,0,0,2020-03-30,7,4,6.4,10,40,"55","Klaipėdos r. sav."
1,0,0,0,2020-03-30,6,3,8.2,13.6,22,"56","Kretingos r. sav."
1,0,0,0,2020-03-30,0,0,0,0,7,"57","Kupiškio r. sav."
1,0,0,0,2020-03-30,0,0,0,0,5,"58","Kazlų Rūdos sav."
1,0,0,0,2020-03-30,0,0,0,0,6,"59","Lazdijų r. sav."
2,0,0,0,2020-03-30,5,0,4.7,0,41,"61","Mažeikių r. sav."
1,0,0,0,2020-03-30,0,0,0,0,3,"62","Molėtų r. sav."
0,0,0,0,2020-03-30,1,0,100,0,0,"63","Pagėgių sav."
1,0,0,0,2020-03-30,0,0,0,0,4,"65","Pakruojo r. sav."
4,0,0,0,2020-03-30,0,0,0,0,17,"66","Panevėžio r. sav."
1,0,0,0,2020-03-30,0,0,0,0,5,"67","Pasvalio r. sav."
4,0,0,0,2020-03-30,0,0,0,0,13,"68","Plungės r. sav."
3,0,0,0,2020-03-30,1,0,2.6,0,10,"69","Prienų r. sav."
1,0,0,0,2020-03-30,1,0,1.4,0,10,"71","Radviliškio r. sav."
3,0,0,0,2020-03-30,1,0,2.9,0,3,"72","Raseinių r. sav."
0,0,0,0,2020-03-30,0,0,0,0,9,"73","Rokiškio r. sav."
0,0,0,0,2020-03-30,0,0,0,0,2,"74","Rietavo sav."
1,0,0,0,2020-03-30,0,0,0,0,4,"75","Skuodo r. sav."
2,0,0,0,2020-03-30,2,0,1.7,0,9,"77","Tauragės r. sav."
2,0,0,0,2020-03-30,8,2,9.5,8.7,23,"78","Telšių r. sav."
4,0,0,0,2020-03-30,0,0,0,0,5,"79","Trakų r. sav."
2,0,0,0,2020-03-30,30,2,14.6,9.1,22,"81","Ukmergės r. sav."
2,0,0,0,2020-03-30,2,0,2.8,0,28,"82","Utenos r. sav."
2,0,0,0,2020-03-30,1,0,2.8,0,10,"84","Šakių r. sav."
0,0,0,0,2020-03-30,1,0,8.3,0,1,"85","Šalčininkų r. sav."
1,0,0,0,2020-03-30,3,0,9.7,0,5,"86","Švenčionių r. sav."
0,0,0,0,2020-03-30,1,1,3.3,12.5,8,"87","Šilalės r. sav."
4,0,0,0,2020-03-30,3,2,5.4,12.5,16,"88","Šilutės r. sav."
1,0,0,0,2020-03-30,1,0,8.3,0,1,"89","Širvintų r. sav."
2,0,0,0,2020-03-30,0,0,0,0,6,"91","Šiaulių r. sav."
0,0,0,0,2020-03-30,0,0,0,0,7,"94","Jurbarko r. sav."
124,2,3,3,2020-03-31,414,49,4.8,4,1237,"00","Lietuva"
2,0,0,0,2020-03-31,12,0,4.6,0,12,"11","Alytaus m. sav."
0,0,0,0,2020-03-31,0,0,0,0,2,"12","Birštono sav."
13,0,1,1,2020-03-31,139,14,5.3,3.3,424,"13","Vilniaus m. sav."
0,0,0,0,2020-03-31,0,0,0,0,5,"15","Druskininkų sav."
3,0,0,0,2020-03-31,1,0,0.5,0,18,"18","Marijampolės sav."
8,0,0,0,2020-03-31,42,2,4.1,3,67,"19","Kauno m. sav."
10,0,0,0,2020-03-31,90,20,9.3,12.6,159,"21","Klaipėdos m. sav."
1,0,0,0,2020-03-31,0,0,0,0,0,"23","Neringos sav."
0,0,0,0,2020-03-31,5,1,8.9,12.5,8,"25","Palangos m. sav."
6,0,0,0,2020-03-31,6,0,2.1,0,42,"27","Panevėžio m. sav."
